,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000196072.12,-0.04801326,-0.07333585,0.04766765,-0.08160734,0.01193075,0.06460867,-0.11316622,0.055420805,-0.033606976,-0.08568603,0.040372044,0.020247975,0.021536376,-0.007203492,0.010723276,0.012427516,0.008374693,-0.04698731,0.038537502,0.024244836
ENSG00000099194.6,-0.12833391,-0.07873676,-0.18577203,0.020549195,-0.020730589,-0.29806378,-0.15803134,-0.07983998,0.075380765,-0.16959947,0.21301366,0.27210265,-0.0394616,-0.008807166,-0.19159114,-0.054869514,0.09342413,-0.28273875,0.19296907,-0.099858545
ENSG00000166135.14,-0.09473262,-0.06599597,-0.009510025,0.021252975,-0.044025593,-0.07127111,0.015835267,0.04857315,-0.037043832,0.023516625,0.11666046,0.066882186,0.032885604,0.11170801,-0.013870135,-0.052563824,0.041334223,-0.12766875,0.0056512877,-0.03294948
ENSG00000119906.13,-0.021758566,-0.06888861,-0.03155139,-0.046228018,-0.13810693,0.08880003,-0.12969522,-0.03828883,-0.057443872,0.008174618,0.1165445,-0.07111493,-0.005063226,0.010700913,0.051752385,0.024361247,0.043498654,-0.016424648,-0.014242139,0.1014928
ENSG00000107815.10,0.0017461673,-0.023749746,0.079459704,-0.05186024,-0.023038726,-0.008017668,0.039540708,0.054313503,0.018551473,-0.046362,0.042844635,-0.007668955,0.038799725,-0.014897387,-0.003912413,-0.053665858,-0.0031553267,-0.024020819,-0.06664017,0.099676006
ENSG00000107816.17,0.059772883,0.023844905,0.04462302,0.022441095,-0.109574504,-0.06225266,0.010695037,0.1310798,0.0017225237,-0.0073986948,0.075710855,-0.087793835,-0.038695782,0.09104033,-0.03438592,0.014437988,-0.030895147,-0.014036237,-0.07895906,0.017727673
ENSG00000166167.18,0.0057531088,-0.0037245129,0.058731247,-0.063999854,-0.07878147,-0.028898165,0.0057767686,-0.053672988,0.05377096,-0.061113894,0.013274725,0.0012669058,0.0268658,0.066156656,-0.01708524,-0.017723791,-0.025880205,0.010473904,-0.06240108,0.03288104
ENSG00000166169.17,-0.0709931,-0.06915334,0.0062342123,-0.06668623,-0.011476277,0.07286549,0.041620336,-0.032432143,0.027319476,-0.084071845,0.09213938,0.015003299,0.10281813,0.01388679,0.0060759964,-0.056873694,-0.07788908,0.017143408,0.028434342,-0.01956745
ENSG00000198408.14,-0.051330116,-0.023114689,0.04407729,0.0093907025,-0.103240736,-0.052443482,0.041227385,0.029795825,-0.036253363,0.03278586,0.0362768,0.022002101,-0.019818317,0.07578044,-0.026936995,-0.02818576,-0.100886814,0.012004879,-0.016593449,0.10249137
ENSG00000120029.13,0.0056537804,-0.0052369675,0.047996607,-0.10027743,-0.023623493,-0.065268494,0.058280367,-0.014140166,-0.024130236,0.0011755283,0.015720407,-0.022640761,0.06995106,0.02197846,0.061431773,-0.04476047,-0.121470906,0.022441514,-0.041787297,0.061320525
ENSG00000148840.11,-0.050644886,-0.0001818927,-0.05280287,-0.06954771,0.03802128,0.08813302,0.05666477,0.030798443,-0.040125087,-0.073761486,-0.0150320865,0.02332893,-0.029552404,0.08727062,0.07640383,-0.115485124,0.0352247,-0.11421375,-0.14020309,0.1175424
ENSG00000166197.17,-0.032073617,0.18439747,0.097280234,0.079659045,-0.029559296,-0.14686875,-0.10668332,0.016286971,0.06145424,-0.03973985,-0.16758607,0.052445553,-0.0831018,-0.10727873,-0.11490671,0.103709,-0.05125,-0.08094539,-0.14874385,0.06759912
ENSG00000107872.14,-0.13396749,0.023135686,-0.042997662,-0.09818052,-0.06464544,0.018630555,0.06485062,-0.027348455,0.005991703,-0.001241923,-0.0038550897,-0.06301909,0.038053468,-0.065876104,-0.003554077,-0.09842937,-0.04453905,-0.01159572,-0.13890056,0.16342784
ENSG00000107882.12,-0.05092719,-0.005748315,-0.038327426,-0.011300122,-0.08000485,0.09482906,0.022051437,-0.042706463,0.07463626,0.021815998,0.09212451,-0.11213652,0.040275596,-0.04029562,-0.00039747247,-0.08263217,-0.11715811,-0.023857206,-0.10095644,0.033988196
ENSG00000166272.18,0.010751458,-0.038933694,0.10035896,0.0018188561,-0.09561912,0.017062163,0.03775899,-0.044859666,0.037357423,0.011043768,0.0041713696,0.056583304,0.06679917,0.006020968,0.09553774,0.052393664,-0.025351869,-0.030422393,-0.024373302,0.10566063
ENSG00000156374.16,0.012689049,-0.044547167,0.06721766,-0.059637696,-0.092897385,-0.0557703,-0.087089404,-0.030761596,0.007488573,-0.11995828,-0.07832238,-0.0026324212,0.09336982,-0.029165806,0.056887098,-0.039558977,0.03548051,-0.0024204159,-0.022909941,-0.020774318
ENSG00000148843.15,0.010784762,-0.09842451,0.08013504,-0.021506563,-0.039956093,-0.10719685,0.009859719,0.0025664007,-0.026210299,-0.08430766,-0.021456834,0.036352932,-0.05302001,-0.041673638,0.024184829,0.040942833,0.0027778363,-0.13560006,-0.08309698,0.030466484
ENSG00000107954.10,-0.07899298,0.030249596,-0.030927313,-0.11926243,-0.112657934,0.03576715,-0.09783832,-0.0093333535,0.060702022,0.028579533,-0.057169456,0.0036637606,-0.03867507,-0.032016218,0.024013648,-0.011294254,-0.0737724,-0.034931127,-0.012744975,0.11913631
ENSG00000107957.16,0.05427374,0.03516892,0.014396438,-0.005764667,-0.013534004,-0.05609314,-0.06738923,0.029305262,0.04666493,-0.068905935,0.020533273,0.08488454,-0.0011887024,0.039214205,0.11786243,-0.004084709,-0.07639447,-0.017700704,-0.02731169,-0.036933545
ENSG00000280693.2,-0.076101445,0.040683933,0.093653634,0.003980015,0.04757777,0.05196666,-0.041633274,0.049786963,0.029383946,-0.12898494,0.10324723,0.040082157,-0.028948303,0.024279693,0.032681886,-0.0065529295,-0.018351896,0.05328003,0.07410737,0.13928185
ENSG00000107960.11,-0.004535377,0.016381787,0.0057737585,0.014585603,0.030002672,-0.06346038,-0.13055137,-0.02999914,-0.0030350126,-0.080370694,0.033196524,-0.028369581,0.039456315,0.07927885,0.051578373,-0.1327179,-0.06096397,0.03961696,-0.008756509,-0.017593032
ENSG00000065618.21,0.02229051,-0.035417717,0.07429945,-0.06920565,0.035597842,0.030863902,-0.05827336,0.07690303,0.052097354,0.0075916597,-0.033100113,0.060839426,0.055997763,0.099104926,0.023979556,-0.026622789,-0.040796053,0.050578598,0.013336506,0.04480766
ENSG00000156384.15,-0.062015053,-0.011215246,0.059018403,-0.0016157954,-0.029072577,-0.05736561,0.025605904,0.08268277,-0.0014516579,-0.07578319,0.061207023,0.021631533,-0.0016228313,-0.005114159,-0.032031726,-0.08636158,-0.041660745,-0.060612846,-0.0710741,-0.03802769
ENSG00000065621.15,-0.02550867,0.04420555,0.10062855,-0.0371913,0.02103371,0.08747703,-0.02379571,0.025900401,-0.059829205,-0.0066824635,-0.005374284,0.06366462,0.12711447,0.015638988,0.030756842,-0.09953879,0.06316716,-0.1090785,-0.052003156,0.1274266
ENSG00000148700.15,-0.040583704,0.12261573,-0.060005598,-0.051328003,-0.0045365803,0.020331334,0.10161408,-0.14836945,-0.101865396,-0.10650409,-0.0025988582,0.008642471,0.01713905,0.027041633,-0.0061601647,-0.023696942,-0.042166222,0.027812414,0.062084224,-0.042628657
ENSG00000138166.6,-0.121494204,-0.04991203,0.08942613,-0.023496306,-0.0645124,-0.12327177,-0.14754142,0.05854001,-0.11337309,0.062560186,-0.13863647,0.18881965,0.026518963,0.09119838,-0.0361272,0.06408765,0.06800041,-0.004639918,0.008926793,0.17115928
ENSG00000108055.10,-0.039038714,-0.02683252,-0.059664145,0.107699245,0.029678492,0.0694552,0.056786507,0.0014569211,-0.045237165,0.097882636,-0.03288837,0.06027884,0.028041827,0.012328089,-0.015869707,0.07846291,0.02841713,-0.014361698,-0.0010530183,0.039120637
ENSG00000214413.9,0.030987829,-0.07559015,-0.01995455,0.012207099,-0.0872758,-0.04807982,-0.05234986,0.10514251,0.017237794,-0.03664863,0.02151189,0.05591432,0.13141376,-0.01689145,-0.036881797,-0.07762287,-0.0017070562,-0.0069322363,0.040614262,0.020016903
ENSG00000108061.12,-0.008305782,-0.074163646,0.092092864,0.003970086,-0.09429874,-0.04300486,-0.040994022,-0.010574064,0.090142176,0.02676812,0.006091223,-0.049998708,0.060076617,0.06576221,0.002415907,-0.03423126,0.020685848,0.023681028,0.030864451,-0.0072683287
ENSG00000150594.7,0.012336458,-0.09755928,0.045439556,0.0112212775,-0.041820873,0.026440255,0.071256794,-0.01902585,0.057492867,-0.0716724,0.037179053,0.043938138,-0.024698554,0.050454397,-0.02317207,-0.09338086,-0.013313831,-0.035184644,-0.06521646,0.08142121
ENSG00000119927.14,-0.05974979,0.024134116,-0.041771248,-0.032986004,0.024256103,-0.040583674,-0.07806623,0.071093515,0.020555964,-0.07524132,0.04056716,-0.05951304,-0.054092634,0.035598833,0.0924933,-0.03926373,0.011482009,0.012042742,-0.046536956,0.07905831
ENSG00000165806.21,0.001222348,-0.04369295,0.012237527,0.004189983,-0.082391724,-0.09613307,0.020050414,0.0556018,-0.04406744,0.0009908082,0.06750357,-0.012203293,0.0066193617,0.04314173,0.051690787,-0.024114216,-0.03129639,0.012989407,-0.001336917,0.06810319
ENSG00000148735.15,-0.03743887,-0.04002163,-0.025905006,-0.011643566,-0.012959385,0.05392654,0.019559689,-0.046271373,0.16082607,-0.16835508,0.116152525,-0.14734045,-0.019110456,0.0032898285,-0.04914369,-0.13660425,0.02655439,-0.002330988,-0.012937609,0.021088667
ENSG00000165813.20,0.08164093,-0.038343742,-0.12993336,-0.018545067,-0.15060066,-0.26478902,0.07541161,-0.10885697,-0.06627343,-0.0667771,0.1557078,-0.0031136638,-0.16869226,-0.03872704,0.020871129,0.024795417,-0.16428357,-0.07041397,-0.05399664,0.02776588
ENSG00000165816.13,-0.08701586,-0.030818354,0.0045610233,-0.07008266,-0.018972192,0.05371675,-0.013834677,-0.0068909777,0.0465773,-0.034156594,-0.027163982,0.024308702,0.062021926,0.10354386,0.0075458097,-0.04645202,-0.046163972,0.03361803,0.026214615,0.03857856
ENSG00000151553.15,-0.013905045,-0.059656013,0.034142345,-0.06939796,-0.05595949,0.004392731,-0.06067112,0.031261776,0.05433013,-0.050037023,-0.06875398,-0.05596904,-0.028343266,-0.038201645,-0.005528136,-0.047852274,-0.07442017,-0.08075854,-0.066416584,-0.02016342
ENSG00000165832.6,-0.04276443,-0.033314817,0.01349633,-0.053099167,-0.13273367,0.014052539,-0.1055788,0.01870774,0.07540387,0.019145368,0.0056902673,-0.031440496,0.09696145,-0.021702087,-0.05990368,0.038874898,-0.035750605,0.005715455,0.013480829,-0.013430082
ENSG00000165868.16,0.013460931,-0.08781776,-0.06208696,-0.050403476,0.011814418,0.037327114,-0.041242182,0.08801862,-0.058750357,-0.15066554,0.1004258,-0.060385298,0.14817013,0.015350168,0.0014931151,-0.08538062,0.056190986,0.049989592,-0.061138045,0.0056159017
ENSG00000187164.20,-0.04363994,-0.08014345,-0.024309786,-0.07190447,0.027548004,-0.06088538,-0.08705704,0.006632111,0.0886985,-0.058139402,-0.020540245,-0.071890846,0.008411698,-0.025905907,0.090285234,0.017822262,0.006290442,-0.046632774,0.04520664,0.06905036
ENSG00000277879.1,-0.06417531,-0.0151414415,0.028581012,-0.018048258,-0.011086965,0.035436288,-0.055653848,0.0927802,0.07961199,-0.05544252,0.05696063,-0.04654953,0.03490385,-0.037927937,0.01648888,0.03723729,-0.04231109,-0.02598692,0.05524007,0.04317734
ENSG00000107560.12,-0.03506603,-0.044041608,0.004532424,0.034058355,0.057375517,0.022950307,-0.06924227,0.07824379,0.0708137,-0.03875215,0.013209743,0.028244726,0.10403443,0.019495359,-0.003079747,-0.059640005,0.02306117,0.026196077,-0.082067415,0.108232215
ENSG00000107581.13,-0.07060025,0.034610726,-0.02888617,0.069771186,-0.02897776,0.03928886,0.08475521,-0.02326945,-0.030700073,0.013722165,-0.07388597,0.01993251,-0.04385482,0.0050893133,-0.047272515,0.0178728,0.040086817,0.0077560963,-0.05682332,0.0002633636
ENSG00000183605.17,-0.07841962,-0.11643225,0.05485189,0.047111258,0.025354998,0.05107886,-0.069468915,0.087272175,0.09775614,-0.035827402,0.020388843,-0.028798357,-0.020134646,-0.01659108,0.060273703,-0.022035591,0.031810824,0.06449157,0.04075789,0.0788913
ENSG00000165672.7,0.064725816,0.028048977,-0.002865113,0.01175943,0.07402894,0.03550925,-0.040748935,-0.0689599,-0.025401812,-0.019710893,0.03712209,0.002533555,-0.06045173,-0.05902095,-0.02607171,0.057122998,-0.010053443,0.048296414,-0.01899216,-0.059254095
ENSG00000198873.12,-0.06779754,0.024404457,0.00065255025,0.007076867,-0.060431015,-0.03951717,0.031181576,0.05943078,0.00971759,-0.0071982923,-0.017240785,-0.038092136,0.075831674,0.023120463,0.036198284,-0.044297226,-0.038631167,-0.024832819,-0.06633106,0.086429946
ENSG00000151929.10,0.004359407,-0.07603636,-0.017200315,-0.10526542,-0.0031501693,-0.05567969,-0.08416631,-0.015679337,-0.021631397,-0.11975386,0.019284813,0.00970914,0.022417272,-0.033306688,0.054705374,0.07203559,-0.11426478,-0.018322924,0.045330312,0.023489336
ENSG00000197771.13,-0.063734226,-0.0013487828,-0.0342557,-0.11232512,0.06322991,0.20909087,-0.21149358,0.06949389,0.1148451,0.12581335,-0.028432831,0.13970028,0.015676294,0.06407973,-0.19393724,-0.1517274,0.037836414,-0.07607277,-0.21122698,0.0022537098
ENSG00000120008.16,0.025949007,-0.028285073,-0.028509745,-0.062567614,-0.024245966,0.03872821,0.04866274,0.081824,0.007683955,-0.08628949,0.061038654,0.019813325,-0.0365438,0.08754767,0.04891832,0.017688792,-0.043755002,0.0006785344,-0.033766355,0.033271533
ENSG00000107669.18,0.046490215,-0.011450598,0.007579225,0.023849238,-0.0461124,-0.090544835,-0.133211,0.049017996,0.14322485,0.022991775,0.044494163,0.0023781252,0.07164744,-0.03154609,-0.039285675,-0.025683831,-0.003965013,-0.007651103,0.034928,0.11317409
ENSG00000138162.19,-0.09820327,-0.00041911,0.025836218,-0.10034581,0.020867703,-0.06535091,-0.012511134,0.042444434,-0.021853535,-0.1451294,0.05183359,0.07586798,-0.02054577,0.05693587,0.08618842,0.049793914,0.042334404,0.026881339,0.014967369,0.03623019
ENSG00000187908.20,-0.02574158,-0.0026061034,0.057756536,0.009677343,0.0065153725,0.051847894,0.0044666994,0.0754696,0.06445558,-0.09388653,0.05086824,-0.03885755,0.07048372,-0.060533952,0.013215483,0.06849428,-0.07226638,-0.01544576,-0.03346007,0.10181238
ENSG00000119965.13,0.013062236,0.050031338,0.0817727,-0.022945028,0.034714516,-0.003753899,0.038736824,0.011873465,0.059591014,-0.023768615,0.06478312,-0.011796143,0.080934905,0.04212262,0.11358158,0.04713132,0.060982224,-0.11031562,-0.10317829,0.018586267
ENSG00000179988.15,0.07140565,0.05309012,-0.027496243,-0.022385752,-0.14351405,0.03405085,-0.05300559,-0.055083707,0.14317895,-0.12703796,-0.060006816,-0.0029315585,-0.061884712,0.10292414,0.14818418,-0.05567565,0.05860321,0.022221457,-0.017853623,-0.045205045
ENSG00000095574.12,0.030432599,-0.073758304,-0.05753046,0.02018793,-0.09988612,0.06688768,-0.13515425,0.03283168,0.027771028,-0.011893485,-0.061651476,0.09170291,-0.008016393,0.08058213,0.057362206,0.051320303,0.021371823,-0.09056073,-0.10348453,0.0037511915
ENSG00000196177.13,-0.0155425565,-0.014270411,0.07934507,0.004807252,-0.12657471,0.03716326,-0.05092066,-0.04181395,0.110148646,-0.027225038,0.03437999,-0.06406588,-0.049211737,0.0913029,-0.04306144,0.016070174,0.022625338,0.02291679,0.017875226,0.09141664
ENSG00000154473.18,-0.11101948,-0.11323897,-0.115139335,-0.01138399,0.03779628,-0.106798574,-0.04516338,-0.120453075,0.090559915,-0.086398214,0.023630654,-0.0010249168,-0.022865636,-0.13063182,-0.20205592,-0.029221069,0.1535663,-0.007545306,0.019035345,-0.01980405
ENSG00000065154.12,0.06892133,-0.12635465,-0.11570501,0.016752135,0.090260394,0.11954732,-0.041538723,0.042317126,0.17017174,-0.12682699,-0.015139252,-0.09217004,0.10224511,0.00877731,-0.027690982,0.037244257,-0.07514315,0.03503411,-0.030138416,0.15436627
ENSG00000189319.14,-0.10196466,-0.019632325,-0.029923584,-0.033227373,-0.01873349,-0.050210077,-0.007977776,0.020643912,0.017847667,-0.0034920915,0.06302094,-0.054969616,0.05778494,0.07687048,0.029912695,-0.068651855,-0.02211511,-0.042150203,0.04211176,-0.022429688
ENSG00000165660.8,-0.010850766,-0.038237236,0.033849455,-0.02440375,0.02976849,-0.080776274,0.038352154,0.062164612,0.08115007,-0.006229902,-0.08314702,-0.050476857,0.019356443,0.0018471546,0.047902577,-0.06603152,-0.07403991,-0.08409239,-0.02144257,0.030738508
ENSG00000175029.17,0.06868153,-0.03335374,0.1305219,0.005189288,-0.10708701,-0.098336756,0.05425188,0.06456774,0.10108529,0.041822914,-0.004626507,0.08523338,0.0074734553,-0.023099924,0.09886398,0.04094248,-0.04964207,0.021824842,-0.041241176,-0.018920317
ENSG00000107938.18,-0.08813122,-0.06348277,0.10383058,-0.017101724,-0.038238827,0.03067753,-0.064779334,-0.0096504595,-0.019586831,0.04752234,0.05277516,-0.035286244,-0.051595774,0.039498366,0.12159691,-0.07845755,0.035190146,0.02737862,0.023687974,0.052472785
ENSG00000203780.12,0.033937078,-0.0030710974,-0.020619214,-0.03146398,-0.07850062,-0.06347288,-0.037506618,-0.055787187,0.07403563,0.01688369,0.039252672,-0.0392687,0.09709732,0.09991332,0.030072656,-0.015445504,0.02886322,-0.032219473,0.05359134,0.10366152
ENSG00000150760.13,0.04563808,-0.07980854,0.049929462,-0.117097154,-0.019543035,-0.06528122,0.022160215,0.06399589,0.030701559,0.02181509,0.03163183,0.001997193,0.04656074,0.09078904,-0.040472947,-0.035563104,0.039731696,-0.009413687,-0.067368,0.028204903
ENSG00000180745.5,0.020049274,-0.06982107,0.0921024,0.021491367,0.0026628396,-0.07169553,-0.09475017,-0.05780836,-0.00690459,0.010832803,0.028749317,0.002101194,0.046044275,0.089803934,0.060193487,-0.07300079,-0.06496174,-0.0787112,0.06905038,-0.07862423
ENSG00000148773.14,-0.122300096,-0.13751371,-0.0057559763,0.103148796,-0.027197242,0.13203049,0.06949035,-0.06312525,0.0502224,-0.09506839,-0.08464849,0.06801376,0.103431545,-0.09449123,0.09664035,-0.0020437348,-0.08303743,-0.058021795,-0.06380818,0.05033263
ENSG00000176171.11,-0.011096226,-0.021715263,-0.042563926,0.040886663,-0.14431319,-0.10969243,0.044571437,-0.15396754,0.16207609,-0.13703834,-0.043230906,0.047948964,0.110779285,-0.057875644,0.061673753,-0.1256652,0.13404532,0.042296506,-0.110285096,0.067437835
ENSG00000165752.17,0.0069892327,0.014792052,-0.019574696,0.034243688,-0.03262432,-0.042183433,-0.03985893,0.06776396,0.0539447,0.020562941,0.042078182,-0.032024268,0.031967446,0.059664786,0.046801727,-0.058507238,-0.048104342,-0.054778803,-0.01201239,0.025284572
ENSG00000148814.18,0.055725623,-0.0058845617,-0.032019798,-0.085686535,0.032785416,0.07998101,-0.0011670834,-0.037699565,0.070192255,0.029541504,0.07493492,0.041799568,0.045144025,0.025400333,0.023765214,-0.06915904,-0.09581715,-0.034831993,-0.104908004,0.11546579
ENSG00000171813.14,0.041630905,-0.042803798,0.0646298,-0.045097653,-0.03474673,-0.018242773,-0.06062548,0.0030326522,0.0014102652,-0.055380456,-0.012778885,0.026992563,0.050504923,0.07921972,0.004160336,0.057616334,-0.06763718,-0.009080859,-0.06211276,0.0025130357
ENSG00000151650.8,-0.0513465,-0.048807636,0.09763354,-0.10387629,-0.1021878,0.024639504,0.03794089,0.015973736,0.013523394,-0.05993366,0.026621418,0.034435153,0.1299334,-0.03751153,-0.008123612,0.029567368,-0.048210826,0.05987043,0.049156837,0.036755856
ENSG00000130640.15,-0.08199405,-0.09543712,0.0051301504,-0.07402376,-0.085497506,-0.048169233,-0.04714286,-0.022974456,0.06721462,-0.03588755,-0.005401918,-0.031760216,0.023657877,-0.023642804,0.031547625,0.055753764,0.009686795,0.02497718,0.020455016,0.06164089
ENSG00000148803.12,-0.13418289,-0.02485108,0.10225028,-0.048815977,-0.053276062,0.078878246,0.052214473,0.085231975,0.023930896,0.0014533481,-0.02274118,0.069465816,0.079548515,-0.012173903,0.012104881,-0.12386751,0.03521748,0.015601664,0.03572806,0.055855095
ENSG00000177951.17,-0.053674757,-0.041102633,0.053895634,0.050729834,-0.107555844,-0.04687815,-0.06560243,0.0821537,-0.011026219,-0.07404598,-0.09115856,-0.035148863,0.02835055,-0.041628167,0.09632553,-0.0074452185,0.051574383,0.0515182,-0.10023063,0.012694575
ENSG00000177963.15,-0.0077526895,0.03689558,-0.02687702,0.049647115,0.013198145,-0.07919544,-0.060832597,0.122693114,-0.038358156,0.009611276,-0.017930554,-0.07555739,0.09360672,0.120703645,0.06423687,0.03873283,0.014717143,-0.0779109,-0.08346531,0.074980326
ENSG00000142082.15,-0.031001631,-0.021109518,0.05502118,-0.033161525,-0.04105025,-0.046331387,-0.039592538,0.06937642,-0.019808298,-0.05834568,-0.03801636,0.0055135502,0.020757074,0.049074214,-0.0079392325,-0.023672996,-0.019797517,0.03487268,-0.068310395,0.09030716
ENSG00000142102.16,0.041854035,-0.091693036,-0.014539754,-0.0031386565,-0.08948073,0.076197706,0.04411757,-0.0076916763,0.027201448,0.009551439,-0.00334254,-0.079037204,0.109902166,-0.035704806,0.116840154,-0.04209751,-0.062187593,-0.028928006,-0.074066505,0.030643422
ENSG00000185201.17,-0.06212789,-0.24154346,-0.108244695,0.007110906,-0.16965853,0.06288988,0.27497533,-0.0071022543,-0.013964442,-0.047598656,-0.09846808,0.010062986,0.09810972,0.013415908,0.1419673,-0.10004212,-0.04897003,0.31499755,-0.09664359,-0.24112071
ENSG00000142089.17,0.015804939,-0.0821814,-0.11066719,0.21805488,-0.17343745,0.0016612347,0.18012369,0.06087675,0.105916254,0.24336646,-0.17405115,-0.048564285,0.1426943,-0.12156203,-0.06968213,-0.024876367,-0.17066616,0.10203115,-0.19681063,0.082834214
ENSG00000185187.13,-0.03387118,-0.14969698,0.107287824,0.06211717,-0.034645807,0.18750624,0.063031875,0.14366016,-0.111220084,0.036581427,-0.06315379,-0.07265851,0.018073684,-0.054559935,0.105274394,-0.023448933,-0.08703703,0.072148845,-0.071737364,0.09554576
ENSG00000185101.13,0.02112594,-0.0775112,0.08079477,0.06077446,-0.07235645,0.07119635,-0.03480686,-0.0068139387,0.04611566,0.009153114,0.065081045,-0.044952676,0.0016720662,0.06427805,-0.0035113017,0.0397815,-0.03031111,-0.0244487,0.03077944,0.10557406
ENSG00000174915.12,-0.054029077,-0.05622112,0.019805163,0.027853,-0.0055119446,0.059469547,0.005772818,-0.016774498,0.023088891,-0.035194635,0.064364895,0.082606085,0.10127383,-0.01499987,0.063325875,0.034818184,-0.046776053,-0.11523642,-0.10021229,-0.0319938
ENSG00000174775.18,0.025277717,-0.037665706,0.07534169,0.027079247,-0.053674083,-0.1380351,0.0013749148,-0.032055285,0.11500465,0.03364657,-0.088219106,0.019716961,-0.039144017,0.15795827,-0.046526257,-0.095945776,-0.012368207,-0.06811342,-0.005148305,0.02897838
ENSG00000099849.15,-0.10988444,-0.017717179,0.028448205,-0.04640746,-0.10872099,-0.104481675,0.03303669,-0.019100491,0.07332569,0.017638283,-0.115344666,-0.032941446,-0.14623366,0.030402856,0.15487246,-0.045640957,0.016705394,-0.069396876,-0.08113767,-0.079210445
ENSG00000247095.3,0.05179515,-0.05765104,0.007248535,-0.032078706,0.018574983,-0.08956803,-0.086732194,0.041856512,-0.0535027,0.0003002495,0.0014548162,-0.058278076,0.025422648,0.14732851,0.00094287813,-0.06900536,0.00028756732,0.01071079,-0.003575959,0.12984617
ENSG00000070047.13,-0.027732922,0.026774945,0.078006305,0.011775164,-0.035407208,-0.002792132,-0.06403228,0.07390655,0.0009330619,-0.048817143,0.010240004,0.04855166,0.061022095,0.05584785,0.029930014,0.04073126,-0.010279352,0.007509104,-0.05678549,0.033075377
ENSG00000185507.21,0.024979098,-0.06479342,0.09372151,-0.08557922,-0.049741566,0.039579142,0.057835825,0.07651381,-0.03554703,-0.0058793547,-0.13722247,-0.08202108,0.0792376,0.11071714,0.06134676,0.029492758,-0.038252153,0.017528944,-0.08983235,-0.05307221
ENSG00000099834.19,0.018941294,-0.070899695,-0.037117075,-0.055088256,-0.023547895,0.028659197,0.015650166,0.038001053,-0.008152976,-0.023727957,0.019222973,-0.017916527,0.024896437,0.027010398,0.059976786,-0.0657878,-0.093792245,0.034590565,0.0028729544,0.061326396
ENSG00000177030.18,-0.06317211,-0.08553367,-0.02448491,-0.14017288,-0.0039483854,0.021974908,-0.11978903,0.042874247,0.107304685,0.018382924,-0.054048277,-0.05375166,-0.008741807,0.004519725,0.015528907,-0.0151841855,-0.06547993,-0.048719898,0.06536545,-0.05702606
ENSG00000177042.16,-0.036902428,-0.0042030923,0.08622678,-0.014812598,-0.08737204,0.044718858,0.020944737,-0.019062286,0.023081899,-0.014740799,0.012936021,-0.049821697,0.110384,-0.030678684,0.03770941,-0.08324488,-0.065717146,-0.06360623,0.030639159,-0.040985525
ENSG00000177542.11,-0.0033046294,-0.02171809,0.08075275,-0.045610398,-0.05731096,0.0057650115,-0.12061101,0.13392639,-0.0072685303,-0.011168234,-0.060911205,-0.07441227,0.05938742,-0.01930753,0.09795221,0.019550953,0.043841008,-0.0393956,0.049215585,0.0044277315
ENSG00000177595.19,-0.01955005,-0.020083105,-0.04509128,0.06045191,-0.087097585,-0.04719778,-0.018823203,-0.035472985,-0.03420335,0.06431513,0.04333097,-0.029295508,0.076543,0.061469376,0.11917629,-0.02667141,-0.07216748,-0.04859677,-0.048998613,0.07077869
ENSG00000177685.17,-0.1978512,-0.18721777,0.12866357,0.2004725,0.0043819165,-0.17365564,-0.03473114,0.017521722,0.023317425,-0.15088578,-0.04601763,-0.02019521,0.17050011,-0.12226681,-0.15021984,0.12279333,0.04773415,0.07936226,0.029061219,0.09205553
ENSG00000198788.9,-0.17643334,0.17236757,-0.14666031,-0.28822106,0.23140883,-0.09745581,-0.11476828,0.06894994,-0.043041024,-0.16785516,-0.15373681,-0.09040993,-0.23754054,-0.039333936,0.26517802,-0.21435474,-0.22337264,0.25007704,-0.34430787,-0.19322847
ENSG00000117983.17,-0.22018607,0.1878184,0.1666735,-0.009721378,0.0069221132,-0.007429687,-0.16223404,-0.023047736,-0.10692259,-0.14822786,0.051749777,-0.112688266,-0.24370767,0.16319932,0.11283614,0.08561344,-0.046479795,0.099678755,0.05346869,-0.013118329
ENSG00000184545.11,-0.088100724,-0.11443177,0.055625018,-0.073827125,-0.13597302,0.068102926,0.051203188,-0.07001442,0.02211505,0.038011517,0.09560696,-0.075194046,-0.026733091,0.006784971,-0.035361886,-0.07602222,-0.0050379727,-0.037556224,-0.099539705,-0.024113156
ENSG00000053918.18,-0.11631485,-0.13849722,0.0024715425,-0.10454866,-0.09824245,-0.1136013,-0.025279777,0.022474006,0.022676215,0.02603099,0.011891402,-0.09077866,-0.15485057,0.015639909,-0.08734151,0.011726442,-0.085031316,0.09196206,0.011040562,-0.027351467
ENSG00000129757.15,-0.05506528,0.121420585,0.0035968067,-0.14202149,-0.06512937,-0.10458949,-0.09828887,0.075100444,0.078410126,-0.016054153,-0.052831277,-0.11835105,0.042352647,-0.016333789,-0.05323807,-0.0721289,0.0173361,-0.12163142,0.039844662,-0.051326882
