"","gene_id","gene_name","logFC_MetastasisNodoLinfático_vs_TumorPrimario","logCPM_MetastasisNodoLinfático_vs_TumorPrimario","F_MetastasisNodoLinfático_vs_TumorPrimario","pvalue_MetastasisNodoLinfático_vs_TumorPrimario","FDR_MetastasisNodoLinfático_vs_TumorPrimario"
"ENSG00000163319.11","ENSG00000163319.11","MRPS18C",0.473234437093012,5.36215376678576,0.341365503837909,0.561590545232917,0.999622031273466
"ENSG00000171159.5","ENSG00000171159.5","C9orf16",-0.440337949095443,7.83128136864459,0.341332539417608,0.561609130105641,0.999622031273466
"ENSG00000184898.7","ENSG00000184898.7","RBM43",-0.630942819201151,2.50749379442343,0.341325147102953,0.561625119248456,0.999622031273466
"ENSG00000244266.1","ENSG00000244266.1","RP11-112N23.1",0.51556459035743,1.33750354046362,0.34097227373704,0.561757298768465,0.999622031273466
"ENSG00000198858.10","ENSG00000198858.10","R3HDM4",-0.573889979696416,3.99900212733916,0.340911645435822,0.561815367039819,0.999622031273466
"ENSG00000270672.1","ENSG00000270672.1","MTRNR2L6",0.51015342210126,1.88204548499677,0.340742547480609,0.561890107819002,0.999622031273466
"ENSG00000233369.7","ENSG00000233369.7","GTF2IP4",0.515513107759652,1.48429659484847,0.340465896227613,0.56204020071208,0.999622031273466
"ENSG00000162702.8","ENSG00000162702.8","ZNF281",0.530266972506486,4.16463619360309,0.340176756834876,0.562250873183493,0.999622031273466
"ENSG00000150457.9","ENSG00000150457.9","LATS2",-0.697047814942472,3.7025088294415,0.340126164005375,0.562282326066234,0.999622031273466
"ENSG00000110931.19","ENSG00000110931.19","CAMKK2",-0.523184382124053,3.31581438232277,0.339536049095086,0.562586920496595,0.999622031273466
"ENSG00000154380.17","ENSG00000154380.17","ENAH",0.542890945239582,5.40819864582324,0.339427244850897,0.562694562159366,0.999622031273466
"ENSG00000210154.1","ENSG00000210154.1","MT-TD",-0.584841150224441,3.19029592888758,0.339423550825719,0.562718780684998,0.999622031273466
"ENSG00000006432.16","ENSG00000006432.16","MAP3K9",0.661753840761674,1.41712131903582,0.339110394329629,0.562892464016756,0.999622031273466
"ENSG00000156735.11","ENSG00000156735.11","BAG4",0.510424777761751,4.15602702572623,0.33900478255331,0.562938975382954,0.999622031273466
"ENSG00000167778.9","ENSG00000167778.9","SPRYD3",0.538769908718406,3.7403848192782,0.33887465606717,0.562982256793445,0.999622031273466
"ENSG00000120053.12","ENSG00000120053.12","GOT1",-0.495662352256195,4.91266744823676,0.338561006327812,0.563184450313112,0.999622031273466
"ENSG00000103591.13","ENSG00000103591.13","AAGAB",-0.517968733545838,4.89269836909705,0.338552657992355,0.563186931499731,0.999622031273466
"ENSG00000131236.18","ENSG00000131236.18","CAP1",-0.434584280114914,7.55099503605463,0.337501565436466,0.563805620082625,0.999622031273466
"ENSG00000198763.3","ENSG00000198763.3","MT-ND2",-0.135963000606326,13.4520904368732,0.337503173574809,0.563805939986952,0.999622031273466
"ENSG00000162852.14","ENSG00000162852.14","CNST",-0.542356362292706,3.88463639610464,0.337380636997131,0.56382240728206,0.999622031273466
"ENSG00000175662.18","ENSG00000175662.18","TOM1L2",0.764559371029927,2.52484794846642,0.337040777932528,0.564053506809725,0.999622031273466
"ENSG00000143376.14","ENSG00000143376.14","SNX27",-0.488236994615886,5.95539191135836,0.337013608628,0.564070760687084,0.999622031273466
"ENSG00000137500.9","ENSG00000137500.9","CCDC90B",-0.482051760180819,6.11680332507428,0.336987397765531,0.564098796115815,0.999622031273466
"ENSG00000064490.14","ENSG00000064490.14","RFXANK",-0.535002797038508,2.04633138642477,0.336840853444614,0.564159496907301,0.999622031273466
"ENSG00000130303.14","ENSG00000130303.14","BST2",-0.577244568879249,3.63966541911199,0.336752039412169,0.564234472499513,0.999622031273466
"ENSG00000228502.1","ENSG00000228502.1","EEF1A1P11",0.464314535496502,5.0332832004886,0.336745801147581,0.56424079942097,0.999622031273466
"ENSG00000054598.9","ENSG00000054598.9","FOXC1",-0.644864247004645,2.85891796484402,0.336540507546019,0.56431022660514,0.999622031273466
"ENSG00000125741.5","ENSG00000125741.5","OPA3",-0.556659260970412,3.11189565512818,0.336499866037126,0.564336508154695,0.999622031273466
"ENSG00000122729.19","ENSG00000122729.19","ACO1",-0.49700790683025,4.09538295495083,0.336364312987596,0.56441822861407,0.999622031273466
"ENSG00000158711.14","ENSG00000158711.14","ELK4",-0.500349004022779,4.27103462528279,0.336287607037125,0.564468072676681,0.999622031273466
"ENSG00000151576.10","ENSG00000151576.10","QTRT2",-0.512524098852914,3.90070995738949,0.33627512901312,0.564492524497074,0.999622031273466
"ENSG00000149150.9","ENSG00000149150.9","SLC43A1",-0.810054757344883,2.74422443418261,0.336144448458679,0.564583707351636,0.999622031273466
"ENSG00000163577.8","ENSG00000163577.8","EIF5A2",-0.698461063173387,3.16785128631162,0.335926751588894,0.564761896457071,0.999622031273466
"ENSG00000215301.11","ENSG00000215301.11","DDX3X",-0.494190675754817,6.31029663375726,0.33583746937676,0.564763517794995,0.999622031273466
"ENSG00000124374.9","ENSG00000124374.9","PAIP2B",-0.600247896407938,2.00872121254292,0.335696767708561,0.564783077632578,0.999622031273466
"ENSG00000235065.1","ENSG00000235065.1","RPL24P2",0.539588430837357,3.09587409092014,0.335426436816084,0.564975123999726,0.999622031273466
"ENSG00000109133.13","ENSG00000109133.13","TMEM33",-0.507088314523608,5.93383235189992,0.335361884476235,0.565037443885783,0.999622031273466
"ENSG00000125743.11","ENSG00000125743.11","SNRPD2",-0.363321253335004,9.08630285001206,0.335199688857778,0.565135137872065,0.999622031273466
"ENSG00000147065.17","ENSG00000147065.17","MSN",0.632332777029631,1.24108419013759,0.335006245622372,0.565191399933585,0.999622031273466
"ENSG00000108671.11","ENSG00000108671.11","PSMD11",0.404926516640354,7.07223026007632,0.334959730824339,0.565273890997509,0.999622031273466
"ENSG00000105612.9","ENSG00000105612.9","DNASE2",-0.490005333093373,4.68613215557882,0.334862582555692,0.565286908503901,0.999622031273466
"ENSG00000119318.13","ENSG00000119318.13","RAD23B",0.437832404828433,6.49286495867944,0.334935950746892,0.565287773175057,0.999622031273466
"ENSG00000196843.17","ENSG00000196843.17","ARID5A",-0.540961520676223,3.77693523073653,0.334793937591128,0.565349655007186,0.999622031273466
"ENSG00000100028.12","ENSG00000100028.12","SNRPD3",-0.526985945100054,4.4452455350375,0.33467427603512,0.56542730407322,0.999622031273466
"ENSG00000164715.6","ENSG00000164715.6","LMTK2",-0.60244704246434,3.61233668233779,0.334501613301995,0.565479470672142,0.999622031273466
"ENSG00000143633.13","ENSG00000143633.13","C1orf131",-0.515679845377119,5.30244674412501,0.334508844620306,0.565525942087043,0.999622031273466
"ENSG00000100207.21","ENSG00000100207.21","TCF20",-0.546025186156925,4.02316457257615,0.334173489705156,0.565715432939201,0.999622031273466
"ENSG00000147119.4","ENSG00000147119.4","CHST7",0.968432273244655,1.24122424097651,0.334031570598037,0.56574907435577,0.999622031273466
"ENSG00000137364.5","ENSG00000137364.5","TPMT",-0.496472249968618,6.44893455395814,0.333782205790524,0.565953133355087,0.999622031273466
"ENSG00000169764.16","ENSG00000169764.16","UGP2",-0.452698972957342,6.6240700185765,0.333742270509848,0.565978017787437,0.999622031273466
"ENSG00000079134.12","ENSG00000079134.12","THOC1",-0.521968862849113,2.77894198300128,0.333555583734038,0.566029985508658,0.999622031273466
"ENSG00000103512.15","ENSG00000103512.15","NOMO1",-0.520901792404463,3.78224194267586,0.333548097347116,0.566053357325683,0.999622031273466
"ENSG00000130332.15","ENSG00000130332.15","LSM7",-0.417938757434535,8.16749939298028,0.333556191074326,0.566087180630206,0.999622031273466
"ENSG00000172354.10","ENSG00000172354.10","GNB2",-0.491876377896608,6.22617747804299,0.333489002494045,0.566121254908401,0.999622031273466
"ENSG00000223482.8","ENSG00000223482.8","NUTM2A-AS1",-0.528093651046828,4.08597528970021,0.333423864631855,0.566138882460532,0.999622031273466
"ENSG00000240857.2","ENSG00000240857.2","RDH14",-0.496096661108421,4.1726517351926,0.33327904969745,0.566203978608014,0.999622031273466
"ENSG00000197343.11","ENSG00000197343.11","ZNF655",-0.642091967891084,3.66450642642276,0.333056595263859,0.566317508341774,0.999622031273466
"ENSG00000159346.13","ENSG00000159346.13","ADIPOR1",-0.490876332870556,6.39711494406688,0.333126223298494,0.566329628297825,0.999622031273466
"ENSG00000123124.14","ENSG00000123124.14","WWP1",-0.51144709623459,5.50007305990804,0.333053235064631,0.566360802768255,0.999622031273466
"ENSG00000129197.15","ENSG00000129197.15","RPAIN",-0.53940598705679,3.26470438752826,0.332959110170449,0.566375596095985,0.999622031273466
"ENSG00000134369.15","ENSG00000134369.15","NAV1",-0.557162905815336,2.66038865953142,0.33293252251958,0.566387182843132,0.999622031273466
"ENSG00000139835.14","ENSG00000139835.14","GRTP1",-0.497698975105185,4.9038356819724,0.332464461305449,0.566682367181244,0.999622031273466
"ENSG00000115514.12","ENSG00000115514.12","TXNDC9",-0.493667867392772,6.16492557529498,0.332282058033511,0.566825996243492,0.999622031273466
"ENSG00000197694.18","ENSG00000197694.18","SPTAN1",-0.520421298840941,5.60456837873698,0.332209365254213,0.566866797477442,0.999622031273466
"ENSG00000213619.11","ENSG00000213619.11","NDUFS3",-0.475308236695212,6.4869518267797,0.332125037711749,0.566913973873889,0.999622031273466
"ENSG00000183530.14","ENSG00000183530.14","PRR14L",-0.500090559412782,3.71681370828682,0.332049382732808,0.566944529883308,0.999622031273466
"ENSG00000087470.19","ENSG00000087470.19","DNM1L",-0.500140005335198,5.48159858151931,0.332023608671983,0.566966253908407,0.999622031273466
"ENSG00000160305.18","ENSG00000160305.18","DIP2A",-0.610151761723532,3.15052284074213,0.331781766346906,0.567057254178874,0.999622031273466
"ENSG00000105963.15","ENSG00000105963.15","ADAP1",-0.517419116426506,4.70433035809787,0.331675013592683,0.567138273093397,0.999622031273466
"ENSG00000139192.12","ENSG00000139192.12","TAPBPL",-0.564638182157421,2.74009309091158,0.331451906515697,0.567252154890923,0.999622031273466
"ENSG00000185507.21","ENSG00000185507.21","IRF7",-0.559353608155963,3.87408115325503,0.331428601661555,0.567275078498321,0.999622031273466
"ENSG00000168234.13","ENSG00000168234.13","TTC39C",-0.669887804240062,1.47317606745573,0.331495540166233,0.567278026918364,0.999622031273466
"ENSG00000148719.16","ENSG00000148719.16","DNAJB12",-0.49753514333882,5.03060300503772,0.331453092595867,0.567294290544296,0.999622031273466
"ENSG00000113597.18","ENSG00000113597.18","TRAPPC13",0.535629564464031,3.46543388915289,0.331389320945312,0.567335703636225,0.999622031273466
"ENSG00000129654.8","ENSG00000129654.8","FOXJ1",-0.632061821260951,1.0413746741862,0.331296541394356,0.567402806937388,0.999622031273466
"ENSG00000108175.18","ENSG00000108175.18","ZMIZ1",-0.499230250879714,3.54747338760632,0.331224622969684,0.56741082296079,0.999622031273466
"ENSG00000176853.16","ENSG00000176853.16","FAM91A1",-0.511815412839314,5.23506818948878,0.33124320134576,0.56742238275735,0.999622031273466
"ENSG00000157216.16","ENSG00000157216.16","SSBP3",-0.518905225953414,4.22266547519499,0.3311672410632,0.567436984412569,0.999622031273466
"ENSG00000135525.19","ENSG00000135525.19","MAP7",-0.538947275905897,5.66427398702505,0.331205377645118,0.567450322676206,0.999622031273466
"ENSG00000132581.10","ENSG00000132581.10","SDF2",-0.50971131958392,5.58204000394662,0.331016299942422,0.567560103666672,0.999622031273466
"ENSG00000142197.12","ENSG00000142197.12","DOP1B",-0.566997510311248,3.06149168645141,0.330600531682869,0.567779494763266,0.999622031273466
"ENSG00000234009.1","ENSG00000234009.1","RPL5P34",0.448216485984744,5.95264240148999,0.33059972088259,0.567807799932741,0.999622031273466
"ENSG00000140367.12","ENSG00000140367.12","UBE2Q2",-0.525024684101115,4.17049109583391,0.330568641410549,0.567808151633691,0.999622031273466
"ENSG00000100393.14","ENSG00000100393.14","EP300",-0.547543526711077,4.40624116758434,0.330128334328581,0.568072896653487,0.999622031273466
"ENSG00000120675.6","ENSG00000120675.6","DNAJC15",-0.352751946887063,9.40353925942706,0.330063279925904,0.56812108890478,0.999622031273466
"ENSG00000170502.13","ENSG00000170502.13","NUDT9",-0.520088248781276,4.60056507215626,0.329885549678968,0.568205273340972,0.999622031273466
"ENSG00000159210.10","ENSG00000159210.10","SNF8",-0.524847550789631,4.91007477229218,0.329395126854901,0.568500906257589,0.999622031273466
"ENSG00000247796.3","ENSG00000247796.3","CTD-2366F13.1",-0.656534373923796,1.70167861430742,0.329134967463564,0.568561167944033,0.999622031273466
"ENSG00000242372.9","ENSG00000242372.9","EIF6",-0.378383323753126,8.26375760246921,0.329149885846081,0.568655053809637,0.999622031273466
"ENSG00000100422.14","ENSG00000100422.14","CERK",-0.595955584470137,3.21542769545847,0.329004762043675,0.56867754524823,0.999622031273466
"ENSG00000181634.8","ENSG00000181634.8","TNFSF15",0.56241263454711,3.72202752407666,0.328897550138358,0.568748796066204,0.999622031273466
"ENSG00000142751.15","ENSG00000142751.15","GPN2",-0.529692687963914,3.10747312281825,0.328897045418621,0.568761140890577,0.999622031273466
"ENSG00000148484.18","ENSG00000148484.18","RSU1",-0.455370290853831,6.52148901020315,0.328706739063511,0.568912401584905,0.999622031273466
"ENSG00000131871.15","ENSG00000131871.15","SELENOS",-0.451239057268394,7.0457504731206,0.32858423791345,0.568984274816658,0.999622031273466
"ENSG00000279549.1","ENSG00000279549.1","AP000437.3",-0.567944671675505,1.10176204211714,0.328515227362827,0.569063821186875,0.999622031273466
"ENSG00000137824.16","ENSG00000137824.16","RMDN3",-0.546241292595517,4.33008820785789,0.328362869309707,0.56908474555695,0.999622031273466
"ENSG00000172009.15","ENSG00000172009.15","THOP1",-0.50786121942679,5.06056093126092,0.328315142056153,0.569100494139852,0.999622031273466
"ENSG00000154945.7","ENSG00000154945.7","ANKRD40",0.530560130756194,2.89019040346765,0.328275454778322,0.569154810059951,0.999622031273466
"ENSG00000106348.18","ENSG00000106348.18","IMPDH1",-0.475875709573935,4.6785788964177,0.328182560229376,0.569163203540373,0.999622031273466
"ENSG00000006015.18","ENSG00000006015.18","REX1BD",-0.482715087660949,6.33771951492508,0.328183943047011,0.569214885932781,0.999622031273466
"ENSG00000228262.10","ENSG00000228262.10","LINC01320",-0.52766994597417,1.48437640952495,0.327871447615116,0.56940359585565,0.999622031273466
"ENSG00000179818.15","ENSG00000179818.15","PCBP1-AS1",-0.50273464450159,3.34235890086981,0.327691013478861,0.569479001045338,0.999622031273466
"ENSG00000138758.12","ENSG00000138758.12","SEPTIN11",-0.514372593723259,5.67920274101751,0.32761159383396,0.569550422016847,0.999622031273466
"ENSG00000119929.13","ENSG00000119929.13","CUTC",-0.684732885442081,3.41155590266683,0.327357759910893,0.56966378755599,0.999622031273466
"ENSG00000114648.12","ENSG00000114648.12","KLHL18",-0.526996810115855,3.16138339417145,0.327218559770087,0.5697436453884,0.999622031273466
"ENSG00000109534.17","ENSG00000109534.17","GAR1",-0.520678474901454,5.60302684563078,0.327206891658373,0.569789854788921,0.999622031273466
"ENSG00000165476.14","ENSG00000165476.14","REEP3",-0.537879816617376,5.51974678113231,0.327104902640214,0.569842302878813,0.999622031273466
"ENSG00000235043.3","ENSG00000235043.3","TECRP1",-0.490823684190292,4.44372976377612,0.327037705518457,0.569874481126249,0.999622031273466
"ENSG00000167674.15","ENSG00000167674.15","HDGFL2",-0.585418431959008,2.03875576921359,0.326801830575931,0.569981367142611,0.999622031273466
"ENSG00000236060.2","ENSG00000236060.2","HSPB1P1",0.502287946662867,4.1130549710038,0.326896322512182,0.569986938654178,0.999622031273466
"ENSG00000132388.13","ENSG00000132388.13","UBE2G1",-0.495115564713281,4.10062647021491,0.326057848918377,0.570443242810982,0.999622031273466
"ENSG00000135932.11","ENSG00000135932.11","CAB39",-0.505353177970728,6.0116071881785,0.32604479092088,0.570475706841521,0.999622031273466
"ENSG00000105248.16","ENSG00000105248.16","YJU2",-0.480098107466324,3.86839521827479,0.325853711172831,0.570550818107652,0.999622031273466
"ENSG00000120688.9","ENSG00000120688.9","WBP4",-0.49772021644382,5.74667937773667,0.325853620460227,0.570586301277521,0.999622031273466
"ENSG00000107669.18","ENSG00000107669.18","ATE1",-0.522510890414688,4.38822956848214,0.325509777860602,0.570783858454221,0.999622031273466
"ENSG00000120686.12","ENSG00000120686.12","UFM1",-0.442556759701384,7.24956541945913,0.325333397137136,0.570897165117546,0.999622031273466
"ENSG00000159592.11","ENSG00000159592.11","GPBP1L1",-0.49424569576265,5.36685269085265,0.324815749019921,0.571190421051061,0.999622031273466
"ENSG00000057704.13","ENSG00000057704.13","TMCC3",-0.645109910926869,2.46804187331764,0.324726083520315,0.571201027542607,0.999622031273466
"ENSG00000096088.16","ENSG00000096088.16","PGC",-0.946100959589394,1.34544346973077,0.324893545697987,0.571202500429851,0.999622031273466
"ENSG00000070501.12","ENSG00000070501.12","POLB",-0.512261629459387,4.8943059385153,0.324722771896968,0.571245714360924,0.999622031273466
"ENSG00000255725.2","ENSG00000255725.2","TDGP1",-0.508654280509993,1.36707229608238,0.324620883521579,0.57128067629992,0.999622031273466
"ENSG00000182154.8","ENSG00000182154.8","MRPL41",0.347316578789074,7.85646131375186,0.324639660228306,0.571307995000693,0.999622031273466
"ENSG00000261824.7","ENSG00000261824.7","LINC00662",-0.512811549808631,3.13676587716333,0.324440753264814,0.571368263042391,0.999622031273466
"ENSG00000165714.11","ENSG00000165714.11","BORCS5",0.564382291188955,3.44291351340786,0.324408151983661,0.571419714505045,0.999622031273466
"ENSG00000198171.13","ENSG00000198171.13","DDRGK1",-0.502478354532569,4.97414301368104,0.324343522109346,0.571474399579807,0.999622031273466
"ENSG00000151743.11","ENSG00000151743.11","AMN1",0.634665297609384,1.06820124895842,0.324219393989918,0.571509706194122,0.999622031273466
"ENSG00000138381.10","ENSG00000138381.10","ASNSD1",0.538326326834193,4.77240552821633,0.324180268149012,0.571576063440782,0.999622031273466
"ENSG00000260083.2","ENSG00000260083.2","MIR762HG",0.696201261648595,2.17169898471136,0.3237597936866,0.571771232635296,0.999622031273466
"ENSG00000164327.13","ENSG00000164327.13","RICTOR",-0.535823881916264,3.12437641157864,0.323490289549611,0.571932037202261,0.999622031273466
"ENSG00000182362.14","ENSG00000182362.14","YBEY",-0.60407450815448,3.88119584210401,0.32339283398975,0.572022234725474,0.999622031273466
"ENSG00000073921.18","ENSG00000073921.18","PICALM",0.515548031382347,5.24940355332223,0.323309382747063,0.572083872647086,0.999622031273466
"ENSG00000178467.18","ENSG00000178467.18","P4HTM",-0.522961910260346,3.57999042285587,0.322927354278672,0.572291147968532,0.999622031273466
"ENSG00000164162.14","ENSG00000164162.14","ANAPC10",-0.49281035748683,4.71458417807205,0.322907179802946,0.572318131090753,0.999622031273466
"ENSG00000160014.17","ENSG00000160014.17","CALM3",0.505607164817365,5.92168567040149,0.322633628941918,0.572492148072561,0.999622031273466
"ENSG00000150782.12","ENSG00000150782.12","IL18",-0.570290156043148,6.25563838305803,0.322571275688597,0.57252726983437,0.999622031273466
"ENSG00000270104.1","ENSG00000270104.1","RP11-245P10.6",-0.533139577305333,2.29139604540045,0.322505241632583,0.572598978869828,0.999622031273466
"ENSG00000133612.19","ENSG00000133612.19","AGAP3",-0.501896902142926,3.25545290005514,0.322160575670897,0.572715692590492,0.999622031273466
"ENSG00000050327.15","ENSG00000050327.15","ARHGEF5",0.51073933169596,3.29382625029719,0.322050186150442,0.572798831375077,0.999622031273466
"ENSG00000197405.8","ENSG00000197405.8","C5AR1",0.516402379566634,1.72119804939106,0.321746246847713,0.572990340854132,0.999622031273466
"ENSG00000112769.20","ENSG00000112769.20","LAMA4",0.666987989949903,3.27779579709073,0.321711726712835,0.573010522303679,0.999622031273466
"ENSG00000143256.5","ENSG00000143256.5","PFDN2",0.361655587575405,7.50788177288753,0.321667518845173,0.573069369696352,0.999622031273466
"ENSG00000119685.20","ENSG00000119685.20","TTLL5",0.504272139907294,2.58687408315611,0.321520102458007,0.573097330848516,0.999622031273466
"ENSG00000106400.12","ENSG00000106400.12","ZNHIT1",-0.429876779761147,7.58278631333149,0.321553656323686,0.573136293556464,0.999622031273466
"ENSG00000275835.5","ENSG00000275835.5","TUBGCP5",-0.546055431241063,2.18602650792444,0.321417411586913,0.573156966590611,0.999622031273466
"ENSG00000148384.14","ENSG00000148384.14","INPP5E",0.549729983745844,1.32862179824432,0.321376461886651,0.573172231452549,0.999622031273466
"ENSG00000079462.8","ENSG00000079462.8","PAFAH1B3",-0.48220320168609,6.23426024717143,0.32139975359238,0.573224303162177,0.999622031273466
"ENSG00000137309.20","ENSG00000137309.20","HMGA1",-0.381848651454155,8.41250228965445,0.320645849572267,0.573677336636134,0.999622031273466
"ENSG00000259612.1","ENSG00000259612.1","EEF1A1P22",0.506360633708573,1.79150737521662,0.320535871234183,0.573702139056874,0.999622031273466
"ENSG00000104365.16","ENSG00000104365.16","IKBKB",-0.522476690062463,3.02407779029781,0.32027896822435,0.573851268194109,0.999622031273466
"ENSG00000110851.12","ENSG00000110851.12","PRDM4",0.464899019284046,4.44012535488318,0.320238543194646,0.573914271997531,0.999622031273466
"ENSG00000242294.6","ENSG00000242294.6","STAG3L5P",0.58874112314562,1.02757848606941,0.319974341257923,0.574026686102999,0.999622031273466
"ENSG00000236768.1","ENSG00000236768.1","RP11-1029M24.1",0.474666365037576,3.09260016648905,0.319931822194426,0.574095871556958,0.999622031273466
"ENSG00000125651.14","ENSG00000125651.14","GTF2F1",-0.515047292392769,5.13113751532171,0.319852288837123,0.574138612340861,0.999622031273466
"ENSG00000197451.12","ENSG00000197451.12","HNRNPAB",-0.50386466806989,5.43556940695629,0.319782448535755,0.574181449455842,0.999622031273466
"ENSG00000102606.19","ENSG00000102606.19","ARHGEF7",-0.680241698629959,4.09840579775295,0.319708336130746,0.574214943428436,0.999622031273466
"ENSG00000244716.3","ENSG00000244716.3","RP11-20O24.4",0.439891214986922,5.98765662636502,0.319701064872409,0.574240644040282,0.999622031273466
"ENSG00000258613.1","ENSG00000258613.1","RPL21P7",-0.47939864684109,3.48482573396033,0.31959938164626,0.574252915633211,0.999622031273466
"ENSG00000140153.18","ENSG00000140153.18","WDR20",-0.527295717294813,3.68274507549802,0.319487695934971,0.574308296103748,0.999622031273466
"ENSG00000105223.20","ENSG00000105223.20","PLD3",-0.468693610066822,4.37202593418403,0.319497270940362,0.574347042342825,0.999622031273466
"ENSG00000019144.19","ENSG00000019144.19","PHLDB1",-0.728497958050494,1.30497449596768,0.319071372923583,0.574552561058869,0.999622031273466
"ENSG00000183604.14","ENSG00000183604.14","SMG1P5",0.521138354239473,2.05294416296469,0.319064723674946,0.574569054866326,0.999622031273466
"ENSG00000174456.15","ENSG00000174456.15","C12orf76",0.596642430294335,1.85879593345479,0.31876935908691,0.574764396338756,0.999622031273466
"ENSG00000164118.13","ENSG00000164118.13","CEP44",-0.595170268087091,3.06444176934173,0.318710896837945,0.57477865882706,0.999622031273466
"ENSG00000217325.2","ENSG00000217325.2","PRELID1P1",0.491916351358155,2.65270339325951,0.318555878320087,0.574878340630889,0.999622031273466
"ENSG00000234127.9","ENSG00000234127.9","TRIM26",0.515510002455268,4.37279843696423,0.318387719388498,0.575012762937602,0.999622031273466
"ENSG00000071282.12","ENSG00000071282.12","LMCD1",-1.04263168744728,1.96052178311317,0.318183308832992,0.575084099093335,0.999622031273466
"ENSG00000174446.13","ENSG00000174446.13","SNAPC5",-0.554161532816755,5.02738094703912,0.318270458582908,0.575089423415887,0.999622031273466
"ENSG00000168273.8","ENSG00000168273.8","SMIM4",-0.457570306732356,7.02774440342001,0.318159275907632,0.575161107257084,0.999622031273466
"ENSG00000100234.12","ENSG00000100234.12","TIMP3",-0.530603292186707,4.14955830613161,0.318078607240713,0.575200064877058,0.999622031273466
"ENSG00000165929.13","ENSG00000165929.13","TC2N",0.513541633600756,4.55229381588812,0.31803521603679,0.575217792877107,0.999622031273466
"ENSG00000071889.17","ENSG00000071889.17","FAM3A",-0.526237514932801,4.55777220672908,0.317889747532247,0.575283631794985,0.999622031273466
"ENSG00000106080.11","ENSG00000106080.11","FKBP14",-0.674194951256355,2.65379190637762,0.317707658933439,0.575380399673155,0.999622031273466
"ENSG00000153246.13","ENSG00000153246.13","PLA2R1",-0.51980193492247,2.90717238493791,0.317631173926171,0.575421442627781,0.999622031273466
"ENSG00000137642.13","ENSG00000137642.13","SORL1",-0.536339553701544,5.56669322381844,0.317690517758841,0.57543910563394,0.999622031273466
"ENSG00000149418.11","ENSG00000149418.11","ST14",-0.491965092001161,6.73690733298565,0.317616974989781,0.575485482450248,0.999622031273466
"ENSG00000171346.16","ENSG00000171346.16","KRT15",0.574306793838357,2.41724042372799,0.317339406758035,0.575520233779971,0.999622031273466
"ENSG00000000419.14","ENSG00000000419.14","DPM1",-0.428106590680997,7.49103589053795,0.317500376452745,0.575556239656635,0.999622031273466
"ENSG00000235888.3","ENSG00000235888.3","AF064858.8",-0.703311931930962,1.88611444273547,0.317396616511689,0.575620026085841,0.999622031273466
"ENSG00000176973.8","ENSG00000176973.8","FAM89B",0.500321587778039,3.13104430037368,0.317287717553739,0.575624869404981,0.999622031273466
"ENSG00000081791.9","ENSG00000081791.9","DELE1",-0.517282811095927,3.92870300035829,0.317285076386058,0.575649024948711,0.999622031273466
"ENSG00000180228.14","ENSG00000180228.14","PRKRA",-0.591565730798051,2.94769471870693,0.316666162981177,0.576039160772643,0.999622031273466
"ENSG00000132000.14","ENSG00000132000.14","PODNL1",-0.66102396664971,2.01759378882999,0.316583240892341,0.576043443444174,0.999622031273466
"ENSG00000213593.10","ENSG00000213593.10","TMX2",-0.494281659799732,5.67738823574404,0.31662117653745,0.576077327412999,0.999622031273466
"ENSG00000159840.16","ENSG00000159840.16","ZYX",-0.511913484567906,5.53823054458529,0.316424415562461,0.576193415440902,0.999622031273466
"ENSG00000163818.19","ENSG00000163818.19","LZTFL1",0.500461332869832,6.19618051069182,0.316400185757119,0.576218068508165,0.999622031273466
"ENSG00000183323.13","ENSG00000183323.13","CCDC125",0.502805438985544,3.81386043957445,0.316326399921503,0.576253326227384,0.999622031273466
"ENSG00000135521.9","ENSG00000135521.9","LTV1",0.483245486275491,6.21179489142506,0.316082483684815,0.576408862594331,0.999622031273466
"ENSG00000116171.19","ENSG00000116171.19","SCP2",-0.428384985166884,7.26720681207591,0.316001096744631,0.576456720310153,0.999622031273466
"ENSG00000156928.5","ENSG00000156928.5","MALSU1",-0.471899027762138,6.37930905932043,0.315813562574444,0.576562370080743,0.999622031273466
"ENSG00000102445.20","ENSG00000102445.20","RUBCNL",-0.491453870752693,6.41437648515153,0.315816427879516,0.576565702457226,0.999622031273466
"ENSG00000155096.15","ENSG00000155096.15","AZIN1",0.362653491572369,7.91216441950943,0.31580386300481,0.576576286229671,0.999622031273466
"ENSG00000227034.1","ENSG00000227034.1","RP11-234N17.1",0.489879419318033,2.39858279800362,0.315664004901536,0.576638889018618,0.999622031273466
"ENSG00000184916.9","ENSG00000184916.9","JAG2",-0.846885829946938,1.97034354586829,0.315524560123052,0.576700906555903,0.999622031273466
"ENSG00000148057.16","ENSG00000148057.16","IDNK",-0.597248956908254,3.90445442327745,0.315292113541216,0.576832848674874,0.999622031273466
"ENSG00000116685.16","ENSG00000116685.16","KIAA2013",0.557571030710042,4.83635089426046,0.315300898700128,0.576875622989007,0.999622031273466
"ENSG00000049883.15","ENSG00000049883.15","PTCD2",0.559783982019431,2.29764152736565,0.31525285392676,0.576878971762399,0.999622031273466
"ENSG00000158555.15","ENSG00000158555.15","GDPD5",-0.653710761089328,2.68508215215444,0.31496775866351,0.577101208093,0.999622031273466
