"gene_id","gene_name","logFC_Colon.Normal","logCPM_Colon.Normal","PValue_Colon.Normal","FDR_Colon.Normal","logFC_Metastasis.Nodo.Linfático","logCPM_Metastasis.Nodo.Linfático","PValue_Metastasis.Nodo.Linfático","FDR_Metastasis.Nodo.Linfático"
"ENSG00000134248.14","LAMTOR5",-0.885020507167478,7.76175986914633,0.350254819580723,0.810027048391367,-0.0380465748329777,7.8734294990036,0.952735533867415,1
"ENSG00000198887.9","SMC5",-1.75244775926133,4.85623175344424,0.350256402457551,0.810027048391367,0.39135814165332,5.16581750940844,0.514050472268311,0.953684744914214
"ENSG00000259831.1","LINC00567",-6.37002928648078,-1.29706121005781,0.35028371433559,0.810027048391367,1.04980697367089,-1.77445551370241,0.720305743606089,0.99599930761209
"ENSG00000168904.15","LRRC28",-1.95528533547509,3.42343597845141,0.350318142660817,0.810027048391367,0.129923563603406,3.56927613476441,0.87301886056924,1
"ENSG00000135249.8","RINT1",-1.84062723021533,2.44747664541188,0.35037156456183,0.810027048391367,-1.33285375004493,2.19243685390928,0.158992759936153,0.684237757213115
"ENSG00000023516.9","AKAP11",-1.99198350511015,5.18900388538772,0.350404190843205,0.810027048391367,0.186591209618257,5.3380838146307,0.773256537831474,1
"ENSG00000232035.1","RP11-87N24.3",1.34201187271913,5.93488319735182,0.350421316584404,0.810027048391367,-0.802042053647495,4.99751999040745,0.220228902318037,0.763821810989239
"ENSG00000140750.17","ARHGAP17",-1.93862782924315,3.87105031639522,0.350437842955456,0.810027048391367,0.801765451672977,3.63393294672848,0.392620725274433,0.901914106611614
"ENSG00000249471.8","ZNF324B",-6.369975917049,-1.15640225774937,0.350460742836576,0.810027048391367,-1.43138713202994,-1.6186712158148,0.51369647422143,0.953684744914214
"ENSG00000198756.12","COLGALT2",-6.25359640504445,-0.770565580942197,0.350464068765611,0.810027048391367,-1.03535186121785,-1.0870505832087,0.407964789425509,0.910462729847654
"ENSG00000263974.2","RN7SL121P",-6.15330399526133,-0.504174796571762,0.350527753980222,0.810027048391367,-2.00871544509025,-0.946930256382262,0.258287819859584,0.807560333606469
"ENSG00000223916.1","RP11-353H3.1",-2.31364303477538,1.06056942006835,0.350546648347931,0.810027048391367,0.322567577551479,1.39306042644581,0.720712792792728,0.99599930761209
"ENSG00000253404.1","AC034243.1",-6.35413332610085,-0.782993848313275,0.350556099759573,0.810027048391367,4.57406952353587,-0.452532487542547,0.0539832234388476,0.47837090517011
"ENSG00000165630.14","PRPF18",1.54417173813782,5.00995980465968,0.350565431587038,0.810027048391367,-0.273212056157692,3.81807646786736,0.705419147957227,0.992832436539063
"ENSG00000243256.1","RPL30P14",-6.22953767207446,-0.619630205168202,0.350596822627697,0.810027048391367,0.463353639439464,-0.473515331885878,0.62243830163763,0.978324162667114
"ENSG00000150456.11","EEF1AKMT1",-1.93485860465292,4.68287605088155,0.350610797007505,0.810027048391367,1.16235631353965,5.21861610175744,0.0579412781451644,0.486175406052221
"ENSG00000230516.1","RP11-555J4.3",-6.43124246971586,-1.28978608550779,0.35072373148976,0.810027048391367,-5.51765527243002e-07,-1.79393595984464,1,1
"ENSG00000143756.12","FBXO28",-1.73719151787926,4.0376618931942,0.350739446043844,0.810027048391367,-0.293225461862252,4.1562507003026,0.730960049396467,0.997224228406137
"ENSG00000090402.8","SI",2.85927357356258,3.43278860327973,0.350757073531685,0.810027048391367,-0.275125529422841,3.6338791212859,0.819697149548043,1
"ENSG00000272844.1","RP11-484K9.4",-6.4312366393897,-1.21809949244917,0.350810361143451,0.810027048391367,-3.01337665445923,-1.72545176416703,0.362939328980797,0.885230030011993
"ENSG00000185168.5","LINC00482",-6.46173636420631,2.09461094336491,0.350812531184426,0.810027048391367,0.408423429047319,2.45905730633738,0.761300663440121,1
"ENSG00000261754.2","CTC-523E23.1",-6.43123937990147,-1.19743115527315,0.350837749436784,0.810027048391367,-2.08380628817918,-1.71007903332411,0.534793584511991,0.96061901676961
"ENSG00000159176.14","CSRP1",1.16640043514601,6.46362115779618,0.350898302458264,0.810027048391367,-0.431042695490909,6.03308370227538,0.481612889371852,0.942864881158149
"ENSG00000107742.13","SPOCK2",-6.35906376904221,-0.576593411094534,0.350947510188186,0.810027048391367,-5.61051634548291,-1.11855474631238,0.0482483094319677,0.466582164871201
"ENSG00000168803.16","ADAL",-2.45356092819198,1.96122480445996,0.350979725557209,0.810027048391367,1.66148817524728,3.06677690610225,0.101088793101296,0.580344158756825
"ENSG00000157426.14","AASDH",-1.90333142322766,3.15338899227503,0.351050311893963,0.810027048391367,0.0879970448723295,3.63445620384453,0.916519700667545,1
"ENSG00000138107.13","ACTR1A",-2.15852770313407,4.67587155713926,0.351091740970566,0.810027048391367,-0.866788544380247,4.45826292175312,0.239566772476011,0.788271036455487
"ENSG00000175161.14","CADM2",-6.22098889469953,-0.536686082140587,0.351114524898291,0.810027048391367,-0.0208028646023133,-0.763650322820372,0.987427864461391,1
"ENSG00000101680.15","LAMA1",3.1731346917053,2.7903596986963,0.35111580823328,0.810027048391367,-6.43306511457881,0.833188747127368,0.000607170581048263,0.279098355920772
"ENSG00000059588.10","TARBP1",-2.28160552043865,4.26981561014117,0.351184693573274,0.810027048391367,1.78646179626123,4.35338837452134,0.0135994674573594,0.352471943875196
"ENSG00000158220.14","ESYT3",2.12379908428669,-0.305685596994914,0.351197611377658,0.810027048391367,0.169565684270564,-0.744734717136741,0.879586313378558,1
"ENSG00000119900.9","OGFRL1",-2.2873967404593,1.64725664930742,0.3511986318645,0.810027048391367,-0.467082205061298,1.92433094298397,0.66737728098595,0.985104721489932
"ENSG00000277893.2","SRD5A2",-6.27099402442815,-1.08106416501191,0.351226944787278,0.810027048391367,-5.10443906630958,-1.62204809858464,0.0999738073795436,0.577462514711305
"ENSG00000120280.6","TASL",-6.27099404635884,-1.07300345424113,0.351238644655618,0.810027048391367,-3.25815629565483,-1.59057657803527,0.183412310276769,0.720281814721787
"ENSG00000242193.11","CRYZL2P",-1.91342146179596,3.14569622694524,0.351243098053188,0.810027048391367,0.240128819809553,4.16149845187213,0.808667799405038,1
"ENSG00000165644.11","COMTD1",-1.5613277764567,5.77104116028807,0.35125877402605,0.810027048391367,0.052829900654878,5.84601997272558,0.929840453047205,1
"ENSG00000173369.17","C1QB",-1.64004836114047,2.6752371351178,0.351284047847857,0.810027048391367,1.71458917259643,3.7807455786897,0.0730618917437821,0.523893640919659
"ENSG00000214796.8","TUBA5P",-1.98740584482997,3.75593304047119,0.351349832718591,0.810027048391367,-0.520231144491197,3.73699072651339,0.539564248602138,0.961998720569301
"ENSG00000267365.1","KCNJ2-AS1",-6.37796425051717,-1.27140687191963,0.351410811471594,0.810027048391367,1.17823589259792,-1.64422989471701,0.686829923592002,0.989241391462195
"ENSG00000158816.16","VWA5B1",-6.33614315913223,-0.175683262862632,0.351481092796793,0.810027048391367,-3.76375237272703,-0.725256735391542,0.0804671700236722,0.536120730390503
"ENSG00000068097.15","HEATR6",-2.36571807628048,1.21536007998732,0.351509444431451,0.810027048391367,0.44461163062625,1.58783997312808,0.65302711891888,0.982738206962522
"ENSG00000114315.4","HES1",0.562105597179327,10.3009055670004,0.351532369478281,0.810027048391367,0.00303211117317758,10.2316049571875,0.997994525839761,1
"ENSG00000226791.7","LINC02611",-6.09940901345615,-0.728097939584291,0.351559753214894,0.810027048391367,-0.0245027634819694,-0.858810201564706,0.983337788103678,1
"ENSG00000118997.14","DNAH7",-2.66933752542061,1.2462608231624,0.351576758694081,0.810027048391367,-0.0235373577009817,1.11338951969654,0.988235682492149,1
"ENSG00000122674.12","CCZ1",-6.12303591482354,-0.13363153475303,0.351585207095692,0.810027048391367,0.423677461921225,0.0763444346514973,0.649465463723213,0.981487203308694
"ENSG00000197170.10","PSMD12",-1.30238511874233,6.07534465917708,0.351609772012306,0.810027048391367,0.132278585633044,6.30709564623981,0.820209820234125,1
"ENSG00000112309.11","B3GAT2",-2.36094428094507,0.438038529345184,0.351680910055089,0.810027048391367,-0.103614990857063,0.214579907033132,0.926465401463103,1
"ENSG00000099822.3","HCN2",-6.05889818725839,-0.530654754217498,0.35168977619808,0.810027048391367,0.278461800463241,-0.421358820409045,0.769292081318431,1
"ENSG00000100376.12","FAM118A",1.86389589613084,4.04758317799502,0.351696186779921,0.810027048391367,0.610057498653943,3.01843712667732,0.485939499527437,0.944516527446099
"ENSG00000272720.1","CTA-228A9.3",-6.16077484638797,-0.0986798016467887,0.351699316841902,0.810027048391367,-1.90163442207892,-0.431705560077265,0.104242023756448,0.586136122378296
"ENSG00000224514.3","LINC00620",-6.42402642335389,-0.720298345684719,0.351749360896781,0.810027048391367,3.48942013603274e-11,-1.23386276882823,1,1
"ENSG00000230648.1","RP3-406P24.3",-6.42402642335389,-0.720298345684719,0.351749360896781,0.810027048391367,3.98786821780365,-1.1619645217506,0.222944223909166,0.766795874917962
"ENSG00000087258.16","GNAO1",2.1257306579905,-0.132488051756411,0.351794640611615,0.810027048391367,-0.31178389806762,-1.03770273540012,0.777618947943302,1
"ENSG00000276950.5","GSTT4",-6.38880043571766,-1.23721587797255,0.351811268606605,0.810027048391367,-0.43140232465463,-1.69948281562835,0.878236045475429,1
"ENSG00000108883.13","EFTUD2",-1.65237105265232,4.85272146607717,0.351825449759224,0.810027048391367,0.132183692719159,4.9678820408432,0.833364215829479,1
"ENSG00000213963.6","AC074286.1",-6.31431032570311,-1.01235689751814,0.351833286117819,0.810027048391367,0.167403475805354,-1.0017806265315,0.905630231399446,1
"ENSG00000137434.12","C6orf52",-6.45481206906293,0.447666015200083,0.351876758297916,0.810027048391367,-0.134264839249967,0.886925639972186,0.914174049065419,1
"ENSG00000287337.1","RP11-506H21.6",-6.44648829478869,0.355395678515377,0.351899905396854,0.810027048391367,-8.3973195861893,-0.209423207871652,0.00176976937410267,0.279098355920772
"ENSG00000239767.2","RP11-789F5.1",2.35175836348278,-1.4320650972291,0.351905273625549,0.810027048391367,NA,NA,NA,NA
"ENSG00000260944.1","FOXC2-AS1",-6.13511145871479,-0.495286742235785,0.351961168596416,0.810027048391367,0.260312566174888,-0.528223627864649,0.839258408592482,1
"ENSG00000170860.4","LSM3",-0.796735273672547,8.13183903977402,0.352082823313033,0.810027048391367,-0.0329209493773114,8.21147861795779,0.96167414410379,1
"ENSG00000272853.1","SUV39H2-DT",-6.06169928148338,-0.143781681863247,0.352191852917355,0.810027048391367,0.682160463726867,0.124323801907927,0.600708067207998,0.976483003218003
"ENSG00000255319.5","ENPP7P8",-6.17874511086618,-0.455245977638676,0.352238761565167,0.810027048391367,-6.72648478266205,-1.02476347164249,0.0129076941231485,0.349036745182515
"ENSG00000249774.1","CTD-2206G10.2",-2.28496671549809,1.1530116126368,0.352367945515612,0.810027048391367,-0.414269996335906,1.2609319630564,0.643308262486337,0.981487203308694
"ENSG00000115271.11","GCA",1.4293591292686,5.80725984023961,0.352401578179285,0.810027048391367,-0.632813237891212,4.8332379617484,0.384594144452848,0.896580866438678
"ENSG00000275294.4","LINC02340",-6.42404593954155,-0.397504591858576,0.352457613126249,0.810027048391367,1.22976310827581,-0.355350738659031,0.317501355352975,0.85445272103091
"ENSG00000258608.1","DNAJC19P9",-1.96223382397949,1.69608588001893,0.352470177366198,0.810027048391367,-0.169333593410606,1.83793881774132,0.85295370660333,1
"ENSG00000237380.7","HOXD-AS2",-6.31225359835908,-0.075628854790228,0.352529691074756,0.810027048391367,-6.19013119022557,-0.665764539299221,0.00423026978688966,0.297834207892204
"ENSG00000231434.1","HSP90AA3P",-6.13575783624927,-0.45159512017563,0.35256355799896,0.810027048391367,0.531371737606071,-0.31301974809992,0.601907166350876,0.976483003218003
"ENSG00000159079.19","CFAP298",-1.4566528320565,5.56471044032577,0.352598066858727,0.810027048391367,0.573179576090461,5.84443889956761,0.328534646843982,0.863556103184839
"ENSG00000198796.7","ALPK2",2.259073406505,-0.917562075015894,0.352666001093304,0.810027048391367,-2.56349072722604,-1.73378590880601,0.136107924364274,0.644218138418564
"ENSG00000279589.1","RP11-454F8.4",3.15544617015813,-0.360200272950967,0.352748059091034,0.810027048391367,-5.86127104515697,-1.07286198591949,0.0375987443583996,0.431116089110488
"ENSG00000274210.1","RNVU1-27",-2.43384984114531,1.87697359432516,0.352810207731174,0.810027048391367,0.212988184586852,2.19209164020357,0.836706973652505,1
"ENSG00000027001.10","MIPEP",-1.79213019600512,4.68962004215461,0.352837263431468,0.810027048391367,-0.062293559594186,5.10406127995432,0.930165174905875,1
"ENSG00000117280.13","RAB29",-2.03057201266864,3.65447089875544,0.352872964311854,0.810027048391367,-1.14852238760023,3.54270378189251,0.166799090904444,0.695161776981832
"ENSG00000224397.7","PELATON",-2.39170102297887,2.28352356933879,0.352877023850567,0.810027048391367,-1.919035416847,2.50465492108701,0.198299190694207,0.738098344795109
"ENSG00000186300.12","ZNF555",-2.18759956219242,0.610650312595889,0.352946764331493,0.810027048391367,0.265254506978217,0.365203088889616,0.849631945943295,1
"ENSG00000164484.12","TMEM200A",-2.36352830969988,2.35479284806906,0.353014810576428,0.810027048391367,-0.540655725973539,2.63432527686922,0.66155430156283,0.984021024980826
"ENSG00000244921.2","MTCYBP18",1.4886595684371,4.16758165394901,0.35303668009479,0.810027048391367,-0.34447551818302,4.05305608067492,0.629517974062643,0.980594680462648
"ENSG00000183527.12","PSMG1",-1.0490614396038,6.85145952532854,0.353058572871144,0.810027048391367,0.398011735039189,7.20677409705629,0.485250294392317,0.944369210214207
"ENSG00000036672.16","USP2",-6.24632310177908,0.00223628125561108,0.35309941995022,0.810027048391367,-0.99136486127511,-0.154038193941248,0.354695766121791,0.883075699229752
"ENSG00000284642.1","RP4-736L20.5",2.40485242308068,-1.29380179138966,0.353136167791398,0.810027048391367,-1.01445961225244,-2.01435071273726,0.562717982155101,0.96823786326183
"ENSG00000204516.10","MICB",-6.1468943325849,1.25679035059774,0.353173120173588,0.810027048391367,-0.999391132321546,1.51951949739776,0.412052436964249,0.91261780105786
"ENSG00000280356.1","RP1-101G11.3",1.79392820785412,1.36075056603012,0.353230755213879,0.810027048391367,-1.34119959946418,0.652722180999057,0.174006963099272,0.706459704439432
"ENSG00000103657.14","HERC1",-1.91615439488638,3.17099506419549,0.353286154978043,0.810027048391367,-0.872105256424352,3.26540895335293,0.284843933767078,0.834250545095669
"ENSG00000274422.1","LL22NC03-2H8.5",-6.34502019970788,-1.24486155421405,0.353303252508632,0.810027048391367,9.17770897663416,2.59427075752131,0.000420150889052163,0.279098355920772
"ENSG00000284753.2","EEF1AKMT4",-2.13053004347696,4.37498610936356,0.353310532367174,0.810027048391367,-1.21073027056711,4.18391367442959,0.131693355152523,0.634110644398918
"ENSG00000200261.1","Y_RNA",-6.24746270456417,-1.1201236976409,0.353327857225913,0.810027048391367,-2.21544034673652,-1.60117001716814,0.369832103035762,0.887789267713603
"ENSG00000078140.14","UBE2K",1.06825096243557,6.73431595082434,0.353329113222345,0.810027048391367,0.10183528628516,6.23532501636785,0.861509843557277,1
"ENSG00000158445.10","KCNB1",-6.11522499472147,-0.678776874265896,0.353396369025001,0.810027048391367,0.557859891294641,-0.813258751908805,0.635551106692436,0.981115282858126
"ENSG00000258780.1","BMS1P15",-6.04561536106033,-0.421573257953185,0.353451629432349,0.810027048391367,-0.513773388988139,-0.429539301761782,0.605997793586377,0.976483003218003
"ENSG00000260261.2","RP11-480A16.2",1.67767602901178,1.83702650689108,0.353486719856995,0.810027048391367,-1.32909427245666,0.936293651021775,0.162968289864327,0.689651221886915
"ENSG00000111275.13","ALDH2",-1.01981660379605,7.47666951862918,0.353498917627437,0.810027048391367,0.0234504710843436,7.44687010216719,0.970511654656838,1
"ENSG00000269473.1","ZNF132-DT",-6.08777774370097,-0.632872010165703,0.353532120070422,0.810027048391367,-3.52525206359056,-1.14593780121699,0.0573389513633731,0.485281785179339
"ENSG00000164024.12","METAP1",-1.59991180998187,4.98297788160008,0.353534106491906,0.810027048391367,0.158309891709797,5.18771623930036,0.797253931689839,1
"ENSG00000139540.12","SLC39A5",-1.71952487371581,4.64796518513709,0.353546500617994,0.810027048391367,-0.590889780854351,4.62098352781076,0.382992934193591,0.896059439943397
"ENSG00000130656.6","HBZ",-6.40728118429852,-1.30321453452581,0.353551822596021,0.810027048391367,2.22123452056891,-1.78081237919036,0.509677102249539,0.953046741590608
"ENSG00000070019.5","GUCY2C",-1.99996183703164,4.19673592175744,0.353587722625597,0.810027048391367,0.162884536399052,4.32764567978086,0.815762240876165,1
"ENSG00000086730.17","LAT2",-6.12430926207309,0.4088450712187,0.353614689290426,0.810027048391367,0.0404129280204197,0.815689868893463,0.973862770925907,1
"ENSG00000095139.14","ARCN1",-1.47892425618631,5.11408539281833,0.353647995712527,0.810027048391367,0.321879393603364,5.3297153615902,0.599509830075804,0.976483003218003
"ENSG00000139970.17","RTN1",-6.40727901989343,-1.19265085057834,0.353687726450887,0.810027048391367,0.36631011598533,-1.5768424132373,0.87249329301031,1
"ENSG00000144115.18","THNSL2",1.77366726774314,2.75305349845821,0.353703369229572,0.810027048391367,0.686766352727956,2.38973087385534,0.548295463347037,0.965349506509741
"ENSG00000203489.3","HMGB1P39",2.24679580635917,-0.890737102832249,0.353727538927222,0.810027048391367,NA,NA,NA,NA
"ENSG00000124839.13","RAB17",-1.88805757832,3.50195919704538,0.353839228581656,0.810027048391367,-0.57065073003095,3.58799702850357,0.521705361290793,0.956738771505916
"ENSG00000129151.9","BBOX1",-6.2899355265641,-0.199001193756926,0.353843981162791,0.810027048391367,-2.25033635569939,-0.675564032668959,0.171465846006062,0.703564460166664
"ENSG00000141295.14","SCRN2",-1.85002308006481,2.90712928933519,0.353844963894159,0.810027048391367,-0.539935424888807,2.72122272069524,0.57056370313983,0.970948468974693
"ENSG00000169562.13","GJB1",-1.5906477116053,4.60920101370262,0.353898190293927,0.810027048391367,-0.0300150832085892,4.90951311610629,0.961215677112336,1
"ENSG00000255389.1","C6orf3",-6.37795880687888,-0.0378068551983878,0.353909993359755,0.810027048391367,-4.13066116676718,-0.559407684013814,0.0633225771710818,0.501133747296707
"ENSG00000140451.13","PIF1",-6.37307095934952,1.22795645467167,0.353924935244426,0.810027048391367,-1.76358134337372,0.973576562508191,0.124533263243784,0.624948325777632
"ENSG00000229689.3","AC009237.8",-6.39146278737437,0.00720142103755631,0.353995336487062,0.810027048391367,-3.21736164436064,-0.457191945586479,0.0423867956038252,0.444926486763243
"ENSG00000253773.3","C8orf37-AS1",-6.20028757481576,-0.575240397711023,0.35403972242477,0.810027048391367,0.848143030352474,-0.587829627295833,0.49223355982005,0.947341411527995
"ENSG00000287574.1","RP5-971C3.1",-6.35803896450529,-0.289715284623153,0.354073893703522,0.810027048391367,0.0767974887979375,0.00737544123621934,0.961422292790659,1
"ENSG00000162997.15","PRORSD1P",-6.25926128062581,-1.2961594430618,0.354079805313657,0.810027048391367,6.77997517706433,-0.212880621036318,0.00232442906789323,0.28343815511088
"ENSG00000239569.3","KMT2E-AS1",-1.84785799959878,4.59866796652347,0.354080234014523,0.810027048391367,0.610578123726312,4.74399481989197,0.398771099607322,0.905577834913157
"ENSG00000180881.19","CAPS2",-6.33385978249733,-0.42720036775623,0.354259149398236,0.810027048391367,-3.97131032827151,-0.952828309543322,0.0783872816141925,0.532976980379161
"ENSG00000259425.5","RP11-566K19.5",-6.40726737738678,-0.778325480495816,0.3543655668904,0.810027048391367,-1.7973611374314,-1.25817334392533,0.420188444237955,0.917146667560216
"ENSG00000212961.4","HNRNPA1P40",-6.02722833996691,-0.417135764881841,0.354407508327016,0.810027048391367,-0.785673289236102,-0.597742739748224,0.441235682339515,0.925234792395743
"ENSG00000153767.10","GTF2E1",2.02878829445199,2.83127159415022,0.354419596164846,0.810027048391367,1.86978143333963,2.51379851658466,0.0986612205747581,0.57564011286834
"ENSG00000136689.19","IL1RN",-2.02226834339054,1.772267942116,0.354434489236785,0.810027048391367,-0.165614387546752,2.02958314032497,0.875385154147847,1
"ENSG00000171603.18","CLSTN1",-1.97402056938154,3.78896103198658,0.354440046024284,0.810027048391367,0.238281493046018,4.16306333324239,0.729103770043637,0.997148781072078
"ENSG00000151327.13","FAM177A1",0.908603523213854,7.63016901045108,0.354443891250995,0.810027048391367,0.568082971044311,7.40019041580993,0.28018689600596,0.830384495567971
"ENSG00000259340.2","CTD-2027G2.1",-6.3530568167576,-1.13237731719526,0.354536044765633,0.810027048391367,-0.712534305865412,-1.54418897002741,0.727326198768606,0.996744638784845
"ENSG00000130305.17","NSUN5",-1.5850242133233,4.99466836945779,0.354558563234411,0.810027048391367,0.188196536468411,5.28928466310636,0.760115367464618,1
"ENSG00000083845.9","RPS5",-0.575513350275504,9.71992951960864,0.354622597078814,0.810027048391367,0.203135738675527,9.85721678488138,0.799931468351175,1
"ENSG00000230291.5","RP11-244J10.1",-1.80434214409255,2.39967198767733,0.35462342877117,0.810027048391367,0.264318487741877,2.64068753634495,0.756244413259655,0.999404013807662
"ENSG00000278834.1","RP11-458J1.1",-6.41307014884719,0.850862381894083,0.354632696191975,0.810027048391367,1.75474419733592,2.45131892269402,0.225250921747188,0.770729662574632
"ENSG00000139547.8","RDH16",-6.38827092138641,0.0704488044510292,0.354640281252694,0.810027048391367,-5.21258507127827,-0.50404234512671,0.0210664501465038,0.372322430795926
"ENSG00000144635.9","DYNC1LI1",-1.82335186964977,4.50894164654399,0.354666730497381,0.810027048391367,0.699295306912484,5.12358235828648,0.248981894615311,0.796142189469866
"ENSG00000126456.16","IRF3",-1.92134332957726,4.52887440717304,0.354703917388562,0.810027048391367,0.631739236736354,4.89747329833827,0.345689637345014,0.876675905469846
"ENSG00000142655.13","PEX14",-2.13755628819771,3.93922980290822,0.354725758006796,0.810027048391367,-0.775045719410479,3.96954599896564,0.471319414137037,0.93701269730381
"ENSG00000183576.13","SETD3",-1.83892136830908,4.76844372296758,0.354726097200487,0.810027048391367,-0.857630327227786,4.75761979015513,0.177415664483329,0.711171661154924
"ENSG00000257199.2","RP11-669B18.1",-6.26806033015637,-0.618611893467201,0.354775235885183,0.810027048391367,0.0964740662919285,-0.631387726564782,0.927497858985631,1
"ENSG00000198939.8","ZFP2",-6.35115059686138,-0.705302726540711,0.354800212679406,0.810027048391367,-0.846625159221744,-1.18881302988077,0.735913582055741,0.997414827195123
"ENSG00000216588.9","IGSF23",-6.30143320985603,0.210141196464587,0.354804297758874,0.810027048391367,-1.12468009614285,-0.0463812719168329,0.357217239033505,0.884152756179541
"ENSG00000105443.15","CYTH2",-1.68146276591602,4.51410969317634,0.354807473731927,0.810027048391367,0.272834086655011,4.80686715637614,0.689919491078918,0.989241391462195
"ENSG00000070950.10","RAD18",-2.45863356521544,4.8320300500866,0.354873661819431,0.81008984366934,-1.17401407144951,4.36485801897808,0.123099264346825,0.622996123506732
"ENSG00000186625.14","KATNA1",-1.95139314067037,3.74740732241333,0.354955663965393,0.810109872523603,0.0557114633265918,3.49452395779367,0.952522853140092,1
"ENSG00000172663.9","TMEM134",-1.54787281542586,5.48845132066994,0.354959802801861,0.810109872523603,0.400273319080827,5.79646270724837,0.48701173206914,0.945089237703584
"ENSG00000171488.15","LRRC8C",-2.20270860385276,0.639045854028838,0.355057538804273,0.810138453036967,1.63185382704975,1.24060615895234,0.25285672354542,0.801089882076187
"ENSG00000124596.17","OARD1",-1.44163256747458,5.66431586225065,0.3550785017661,0.810138453036967,-0.451905101500042,5.79312307655579,0.423802217205875,0.919246393016554
"ENSG00000107960.11","STN1",-1.85838444819278,4.04882889030387,0.355143780583655,0.810138453036967,0.124205632010222,4.11626803889368,0.867961897563008,1
"ENSG00000146909.8","NOM1",-1.89965369992722,3.17760977674256,0.355183205334194,0.810138453036967,-0.937655459980241,3.0593084848121,0.317904030950837,0.854778259222006
"ENSG00000095319.14","NUP188",-1.81774418154936,2.81652055487822,0.355197442878015,0.810138453036967,1.0205949633666,3.28654843511827,0.287031808401299,0.836121523315631
"ENSG00000215006.4","CHCHD2P2",-6.01765761289296,-0.206465087688809,0.355222548845174,0.810138453036967,-0.447221703911435,-0.234067014939425,0.624401697581481,0.979207630657985
"ENSG00000111737.12","RAB35",-1.83355382448195,2.90073450942154,0.355296376459978,0.810138453036967,0.795531433747873,3.29575755600653,0.375479015034976,0.892029951035377
"ENSG00000159840.16","ZYX",-1.66694108280259,5.31641337602238,0.355305047957517,0.810138453036967,0.180896084112272,5.68346462465626,0.764574010679381,1
"ENSG00000257135.7","ODC1-DT",-6.25621742007121,-0.331931139285022,0.355320489501697,0.810138453036967,1.98902589578268,0.6697840921303,0.0783323144542207,0.532843115157968
"ENSG00000198837.10","DENND4B",-2.26526965227246,0.889313577036545,0.355436310272591,0.810288642198893,0.659964166233741,1.56759406668749,0.57590143248236,0.971639478512584
"ENSG00000251023.1","RP11-549J18.1",2.25348115700251,-1.06815317122617,0.355463745386364,0.810288642198893,2.78834465125284,-0.227065571825499,0.054377677165364,0.479330047685808
"ENSG00000125450.11","NUP85",-1.66443262992954,4.86880395658242,0.355532100345285,0.810300101552834,-0.575390107476882,5.06058600733201,0.357887572250471,0.884400620375242
"ENSG00000233927.5","RPS28",-0.607344929268843,9.36464325889287,0.355580194868162,0.810300101552834,0.240014595759153,9.62318513110521,0.754859783635526,0.99923812518865
"ENSG00000085511.20","MAP3K4",-1.88636455092963,2.91984046508361,0.355616238703813,0.810300101552834,0.329997112505327,2.92992133602271,0.760097954337081,1
"ENSG00000196417.13","ZNF765",-2.36526508494625,2.17955069308742,0.355643555461186,0.810300101552834,-0.810284767732689,2.68217259082056,0.48652263884497,0.94504305108587
"ENSG00000047932.14","GOPC",-1.8673478645294,4.91323156892742,0.355737786745353,0.810300101552834,-0.0656710835406613,4.80136056805562,0.918340447503969,1
"ENSG00000228955.2","RP11-452J6.2",-6.29980543447867,-0.905340341217801,0.355784330873057,0.810300101552834,0.144602198664192,-1.05868541208292,0.905189798325531,1
"ENSG00000206341.7","HLA-H",2.38531744631975,-0.0664300709939985,0.355832882151982,0.810300101552834,-0.233446933046993,-0.0353379801622939,0.806140762507095,1
"ENSG00000218502.3","H2AZP3",2.35658823328329,-1.36187169257544,0.355860626253257,0.810300101552834,1.81835128294079,-1.24612218460412,0.180361165872414,0.714912530637085
"ENSG00000101199.13","ARFGAP1",-1.65195133782719,4.31192932764315,0.355912980341999,0.810300101552834,-0.275111905524062,4.5373323302442,0.682449965470717,0.988853649221655
"ENSG00000112699.11","GMDS",-1.08277234566427,6.80683265860352,0.35605716155373,0.810300101552834,-0.564207797286939,6.69100264836044,0.29759244413296,0.84308263020711
"ENSG00000128815.19","WDFY4",-6.15687614751566,-0.949934202744903,0.356069554163917,0.810300101552834,0.536751513218662,-0.859805516151578,0.69126615442951,0.989524400403696
"ENSG00000163950.13","SLBP",-1.60611678147067,5.83947296470154,0.356091130688218,0.810300101552834,0.0300043917918487,5.96683653716902,0.959426011763533,1
"ENSG00000069345.12","DNAJA2",-1.39074278634025,6.25374913468143,0.356093163774782,0.810300101552834,0.347326361563376,6.45456864597385,0.539211150871768,0.961910778039912
"ENSG00000184922.14","FMNL1",-6.10606944627755,-0.610294359437351,0.356102796491615,0.810300101552834,-0.808131555961009,-0.99362558576416,0.575565070290943,0.971639478512584
"ENSG00000182095.15","TNRC18",-1.84031994332125,2.67208421476375,0.356149710255089,0.810300101552834,-1.40497057905101,2.56596639175202,0.148642348624534,0.666135795999683
"ENSG00000151151.6","IPMK",-1.89505760537736,3.61782243769064,0.356253648753494,0.810300101552834,-0.433235396782871,3.57850903072427,0.577563684975966,0.972196387557845
"ENSG00000179010.15","MRFAP1",-1.0028036555507,7.1657466320135,0.356279460663227,0.810300101552834,0.0861494151997288,7.19534197136547,0.883249381439049,1
