"","gene_id","gene_name","logFC_ColonNormal_vs_TumorPrimario","logCPM_ColonNormal_vs_TumorPrimario","F_ColonNormal_vs_TumorPrimario","pvalue_ColonNormal_vs_TumorPrimario","FDR_ColonNormal_vs_TumorPrimario","logFC_MetastasisHigado_vs_TumorPrimario","logCPM_MetastasisHigado_vs_TumorPrimario","F_MetastasisHigado_vs_TumorPrimario","pvalue_MetastasisHigado_vs_TumorPrimario","FDR_MetastasisHigado_vs_TumorPrimario","logFC_MetastasisNodoLinfático_vs_TumorPrimario","logCPM_MetastasisNodoLinfático_vs_TumorPrimario","F_MetastasisNodoLinfático_vs_TumorPrimario","pvalue_MetastasisNodoLinfático_vs_TumorPrimario","FDR_MetastasisNodoLinfático_vs_TumorPrimario"
"7776","ENSG00000215883.11","CYB5RL",1.35478724696108,1.92741376296877,1.03431095698276,0.316524628581268,0.625815854007942,2.19737746304906,1.92741376296877,2.72645507118101,0.1081556461264,1,0.637647556201182,1.92741376296877,0.42049456639624,0.521163873794804,1
"7777","ENSG00000079337.16","RAPGEF3",2.19037006572572,1.08012115468769,1.03497212143226,0.31655190762222,0.625815854007942,4.38754986372886,1.08012115468769,4.89008640047088,0.034203900600565,0.591104674194439,0.0321628225662629,1.08012115468769,0.000938998915105378,0.975742695484123,1
"7778","ENSG00000188419.14","CHM",-1.49284669364439,2.92060966825688,1.03398194084801,0.316558694455208,0.625815854007942,0.954569863782361,2.92060966825688,0.495913772497227,0.486198323238672,1,0.7721977586525,2.92060966825688,0.659279005946901,0.422582685671585,1
"7779","ENSG00000100764.14","PSMC1",1.08910794095353,4.8147005053444,1.03605335542956,0.316677303063438,0.625815854007942,-0.399897994539536,4.8147005053444,0.0931318363603866,0.762287465423336,1,-0.37318545156686,4.8147005053444,0.184338287240314,0.670662362241476,1
"7780","ENSG00000165572.8","KBTBD6",-1.20055633425234,3.68334965658706,1.03550448184992,0.316800907915372,0.625939667710809,-0.590524975517641,3.68334965658706,0.175101947725023,0.678521895481518,1,-0.321114448295604,3.68334965658706,0.130251211263441,0.720636763272114,1
"7781","ENSG00000184470.21","TXNRD2",-1.50144074301001,3.50734388447099,1.0348641609568,0.316833787862108,0.625939667710809,-0.406232982632005,3.50734388447099,0.0801940782884069,0.778902889635702,1,0.00276519217890994,3.50734388447099,9.15213345981963e-06,0.997605441950922,1
"7782","ENSG00000138778.13","CENPE",-1.78531295718972,4.21887028050987,1.03328076778269,0.317096049565261,0.625939667710809,-0.250518823888073,4.21887028050987,0.0176763954465346,0.895072442713308,1,-2.20586190619802,4.21887028050987,3.52161308119176,0.0698184008554206,0.936486803767929
"7783","ENSG00000236155.6","ZPLD2P",-2.61516274148867,1.04144003476177,1.03512127047266,0.317146691986119,0.625939667710809,-0.84356460338257,1.04144003476177,0.12908519102297,0.721915331866299,1,0.168372545953266,1.04144003476177,0.0105094283328561,0.919034117351924,1
"7784","ENSG00000147804.10","SLC39A4",-1.33811084315786,7.38240365301263,1.03549100561838,0.317210499802024,0.625939667710809,-0.636475770169383,7.38240365301263,0.206675379113909,0.65273960849028,1,-0.0548541341324449,7.38240365301263,0.00475642877559529,0.945485009396878,1
"7785","ENSG00000111335.14","OAS2",-2.12794572775576,2.66137659017771,1.03298509619401,0.317218266299286,0.625939667710809,-2.1436105789055,2.66137659017771,0.0749610034880771,0.78603710200602,1,-0.189404526541587,2.66137659017771,0.0291216830432604,0.865592116327601,1
"7786","ENSG00000131061.14","ZNF341",-2.12910106558743,2.0265570631705,1.03595507177607,0.317305126758549,0.625939667710809,0.507094890222276,2.0265570631705,0.118947538116691,0.732704583740221,1,-1.6825992554823,2.0265570631705,1.63640213026363,0.21111076962237,1
