,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000011426.11,-0.0040170425,-0.14825484,-0.19261692,-0.05093661,0.0051503866,-0.2909438,-0.03697039,0.29723215,0.027811639,0.07381662,-0.025141923,0.07293635,0.1309404,-0.14051814,0.055680502,-0.010022621,-0.045598175,0.063049324,0.09191676,-0.08685823
ENSG00000136250.12,-0.053164918,-0.023510767,-0.055979762,0.08787348,-0.019829342,0.0050644297,0.088698946,0.034608025,-0.0003583709,-0.010451522,0.019470464,-0.079555675,0.08703962,0.04947594,0.0076694773,-0.06409249,0.045650523,-0.042276815,0.020399112,0.08589228
ENSG00000086289.12,-0.031507928,0.059283324,0.07033054,0.031865366,-0.0054414696,0.0064021754,0.008511378,0.057867795,-0.0412286,0.049114324,-0.035188794,0.005311373,0.020002933,-0.01691264,0.07588348,-0.024443628,0.072214365,0.06117752,0.07516126,0.0026611276
ENSG00000006715.16,-0.10749157,0.042189308,0.040428128,0.07796226,-0.024105936,-0.028811892,0.0027675456,0.034787018,-0.036762204,0.04669162,-0.070236154,-0.05942529,-0.07124279,-0.10910078,-0.02620952,0.03128741,-0.02715279,-0.10980675,0.1268933,0.052011136
ENSG00000241127.8,0.093902886,-0.084451154,0.14902267,0.08561084,-0.077826865,-0.052824132,0.1553251,0.06502285,0.014340569,-0.17649911,-0.18267052,-0.10538245,-0.09155433,0.16436301,0.028404742,0.012228422,-0.07742328,-0.15919009,-0.0069468506,-0.16669211
ENSG00000164543.7,-0.10746946,0.016350277,0.10791217,0.08139272,-0.030363474,0.031125857,-0.060546458,-0.050901793,0.018723074,-0.06053413,-0.062295105,-0.062198006,-0.082359105,-0.102770396,0.10456752,-0.0374741,0.063046776,0.06328223,0.037694596,-0.051927473
ENSG00000106605.11,-0.0877752,0.032291092,0.057299927,-0.003223334,-0.060156733,0.019419525,0.056763973,-0.04443932,-0.09155103,0.01579549,-0.02650113,-0.06410862,-0.0203303,-0.0025932817,0.044144616,0.00073757186,0.090560675,0.0885327,-0.04289538,0.10659709
ENSG00000106608.17,-0.028928695,0.036169585,0.034020256,0.0052581495,-0.023336623,-0.07657067,-0.024886224,0.063258834,-0.0757353,-0.045069028,-0.06056161,0.032580532,0.014200568,-0.036483675,0.067097574,0.019641751,-0.007583119,0.06475389,-0.021315577,0.100942016
ENSG00000122678.17,0.05738263,0.024599766,0.014467242,0.09147467,-0.058673497,-0.07497588,-0.01915459,0.015289658,0.0145154605,-0.09366729,-0.025379207,-0.021819584,0.0525237,-0.026863558,0.035447545,-0.0196429,0.075066335,0.017233849,0.06707783,-0.04122026
ENSG00000106628.12,0.17920136,-0.1003216,-0.008494074,-0.011833457,0.16587941,0.039473325,0.033134244,0.20285092,-0.11451842,-0.07598828,-0.014003285,0.058973648,0.02246586,0.018915568,-0.085790634,-0.0079971105,0.11939661,-0.22097215,-0.12328481,0.005589865
ENSG00000015676.18,0.004837416,-0.0826286,-0.03360804,0.07390102,0.022405982,-0.07383623,-0.023871627,0.052471977,0.0234999,-0.11458304,-0.080450654,0.036501803,0.09132587,0.02983272,0.09252606,0.032920435,0.110335104,-0.013588024,0.0136273755,-0.0038997633
ENSG00000136271.11,-0.060938966,-0.12807234,0.028215388,0.060675774,0.0025983534,-0.13410822,0.013007227,0.13067128,-0.06742419,-0.015841292,0.06119147,0.048323482,-0.058771487,0.027445553,0.0997673,0.08533526,0.067613274,-0.016357262,0.07684959,-0.035425603
ENSG00000146676.10,-0.21837783,-0.068914704,-0.04234607,-0.030274414,0.031027114,-0.066501364,0.09663247,0.071388654,-0.0021471535,-0.06472553,0.06512378,-0.038449835,-0.03456245,-0.07857911,0.0035292178,-0.043585636,0.09038704,0.092010245,-0.0274102,0.019670557
ENSG00000136280.17,-0.059032064,-0.0054677213,0.10349946,0.080926485,-0.0016250735,0.06607192,0.0010703837,0.04283437,-0.013657571,-0.03113915,-0.040134784,0.06508439,-0.03307902,-0.03386848,0.024086263,-0.06478201,0.066468984,-0.07288275,0.026243988,0.05809194
ENSG00000136205.17,-0.1837606,-0.0647903,0.13127029,0.18589531,-3.5964054e-05,0.049360923,0.114843264,-0.10723926,0.018791338,-0.06342695,-0.023574183,0.07265594,-0.1302974,-0.02693039,-0.14562157,-0.08183183,0.013156644,-0.013317392,-0.058720503,0.17985433
ENSG00000136273.13,-0.1709754,-0.055941653,-0.03175447,0.020783132,-0.019972587,-0.11212817,-0.0059367195,-0.02243234,-0.03279087,-0.011912251,0.0058521605,0.098289065,0.1286047,-0.13066165,-0.00581115,-0.06974067,0.036431443,-0.004081909,-0.025670277,-0.051236205
ENSG00000183696.14,-0.014326931,-0.063280486,-0.06803739,0.009269519,-0.11201854,-0.094758905,0.11004529,-0.017838968,-0.011838431,-0.13296945,0.07005436,0.0637735,-0.002110205,0.00833122,0.016448647,0.055523306,0.08898522,0.080645666,0.11057127,-0.0033658443
ENSG00000132436.12,0.014544742,-0.08800071,0.11943203,-0.01992979,0.024158083,-0.0831537,0.044414267,-0.0054596257,0.050770253,-0.059869092,-0.14483048,0.035565533,0.12334985,-0.08781989,-0.06030586,-0.0077358056,0.07145693,-0.09359108,-0.05454176,0.12397691
ENSG00000132437.18,-0.11337938,0.0036185922,0.007603828,0.04101956,-0.07457137,-0.07818737,-0.04626939,0.08874397,-0.074236535,0.010332085,-0.058070388,0.023985192,0.07211459,0.005821835,-0.09167342,-0.018724179,-0.03393489,-0.11218545,0.08129519,-0.03041087
ENSG00000106070.20,-0.076547384,0.011437948,-0.025836315,0.0069903582,-0.044788275,0.01855304,-0.027182553,0.058857143,-0.0589849,-0.06784661,-0.077800155,0.04843173,0.07891165,-0.07350244,0.050030895,-0.039381307,0.020922348,0.023237294,-0.028539302,0.031791367
ENSG00000106078.19,-0.09483286,0.0017070065,0.027116807,0.049372006,0.011076097,0.05409289,0.021281283,-0.024066497,-0.021631712,-0.011122635,0.03579717,0.008724511,0.0041277925,-0.043597616,0.11130499,-0.041458227,0.15446615,0.06810525,0.08677618,-0.04743059
ENSG00000146648.20,-0.13584906,0.13690178,0.10391839,-0.06672177,0.097224854,-0.07558133,-0.13449119,0.2527987,-0.033957437,-0.002997862,0.15871558,-0.053482063,0.17104957,-0.027456734,-0.14020592,0.017336193,0.05050341,0.26798752,0.06004635,-0.14579083
ENSG00000224057.1,0.0030869688,0.025099063,0.1264674,0.15991041,-0.07003912,-0.09199341,-0.009884056,0.081417635,0.09173241,0.18905167,-0.023658445,0.0034186535,0.12620384,-0.05560277,-0.17526488,-0.06758369,0.13582934,0.11373534,-0.18328008,-0.09747593
ENSG00000132434.10,-0.03375933,0.07035467,-0.08394311,0.028466348,-0.0013512385,0.001326836,-0.09503311,-0.07478321,-0.07199248,-0.013677331,0.056465425,-0.06265462,-0.045699794,0.10931313,0.05812585,0.1001013,0.07680183,-0.0635969,-0.10493304,-0.093099564
ENSG00000154978.13,0.21737918,0.095374435,-0.03212481,0.095904075,-0.081586234,-0.12332629,-0.054820176,0.113627866,0.1054071,0.14899054,0.06395275,0.06898779,-0.069342345,0.22210504,0.13298352,0.114644505,0.11940031,-0.18060538,-0.13162719,0.017857516
ENSG00000146731.11,0.04624679,-0.15761802,-0.105937235,-0.04085081,0.028202545,-0.023819735,-0.09856115,0.043472897,-0.031201426,0.053917784,0.020851348,0.0105589265,-0.08881684,0.040530127,0.08976703,-0.057889923,-0.053503,0.01793083,0.019034028,0.0115436595
ENSG00000234444.10,0.03831012,-0.04585776,0.12917753,-0.044395708,-0.07418148,-0.13217545,0.12947965,-0.046065923,0.0593374,0.007458199,0.012292026,0.04405201,0.031755287,-0.035265945,0.038068835,0.012361375,0.10187744,-0.014636499,0.03420784,0.030702898
ENSG00000173041.12,-0.08420078,-0.06180764,0.081572995,0.060244404,-0.019786075,-0.07504437,0.05087792,0.05416277,-0.010187024,0.05640503,-0.007502327,0.05246433,-0.048672743,-0.08421283,0.015920248,-0.06227045,0.06587724,0.045293257,0.0466714,-0.0045905123
ENSG00000197008.10,-0.049936365,-0.02897549,0.0016096057,0.037739348,0.0055955555,-0.016637644,0.041271552,0.06462945,0.04683748,0.008820522,-0.051619068,-0.04155744,0.036323655,-0.03965137,0.082840465,-0.045478202,0.08344725,0.038200658,0.09414263,-0.038386237
ENSG00000146757.14,-0.092308216,-0.04866412,0.054574464,0.029909972,-0.009729328,0.010786708,0.11860905,-0.023986166,-0.11315215,0.041545298,0.027266761,0.0435073,-0.058853585,-0.103928104,0.00072678365,-0.05640085,0.09078503,-0.12910484,-0.033781473,0.108731665
ENSG00000237310.2,-0.10718535,0.0039388086,0.08302407,0.094564594,-0.03243262,0.010407808,0.025173072,-0.040126294,0.06686668,-0.041946,-0.07308809,-0.040903784,-0.061688025,-0.056743402,-0.025748137,-0.07910156,0.1000036,-0.012154917,0.06428802,-0.023616333
ENSG00000106609.16,-0.12773302,-0.01541278,-0.035660896,-0.05085359,-0.026955,0.0318306,0.010690546,0.023099704,-0.088529535,0.015868142,-0.05076324,0.009695169,-0.05089649,-0.07530241,0.16516155,-0.10227572,0.03085262,-0.0927882,-0.0071455482,-0.059169997
ENSG00000126524.10,-0.08355915,-0.03439286,-0.02021304,-0.037460886,0.0072866464,-0.029117504,-0.07716731,-0.07685007,-0.124987684,0.11849547,-0.0469535,0.07002811,0.02353651,-0.04177087,0.09898641,-0.010634774,-0.08325232,0.0056851422,-0.09913046,-0.12450987
ENSG00000198874.13,-0.020952271,0.11337627,-0.00784942,-0.018542737,-0.09666903,-0.07438947,-0.04369289,-0.019545594,-0.08474816,-0.01155563,-0.05493078,-0.038671892,-0.043469,-0.0768244,0.12286856,-0.028603403,0.06612062,-0.05673897,-0.018507063,-0.009617848
ENSG00000106610.15,-0.083248205,-0.02716288,-0.05316762,0.120767005,0.05549834,0.017258335,0.022833303,-0.046904776,-0.1262304,0.04203497,-0.06872095,0.10515482,0.058954068,0.014819409,0.0105514815,-0.05197506,0.098420516,-0.07354709,0.08960218,0.07789579
ENSG00000106638.17,0.0452376,-0.09702628,0.1505597,-0.008715608,-0.05173874,-0.047732055,0.07048506,-0.028041065,-0.054020252,-0.08906888,0.0020616478,-0.06451003,-0.025973411,-0.06470558,-0.0057185944,0.06883985,0.06852755,0.00047451106,0.13491325,-0.010469963
ENSG00000009950.16,-0.034686673,0.09284777,0.0921914,0.0022029723,-0.021743035,0.053728443,-0.023267422,0.059579708,-0.03744527,-0.07345705,0.02602467,0.013651852,0.03935306,0.056868766,-0.018353129,-0.067850344,0.010652058,0.020683007,0.14421675,0.030505294
ENSG00000106089.12,-0.059172817,0.05650284,-0.057317473,-0.026088294,0.04985378,-0.13401298,0.091068536,0.100494556,-0.100784816,0.01818053,0.026222894,0.050527036,0.070639566,-0.023351496,0.12360468,-0.023099018,-0.015031898,-0.05277841,-0.06379367,0.11239077
ENSG00000225969.2,0.0069309594,0.08408541,-0.03445256,0.01065617,-0.09792994,-0.024891248,0.08781185,0.10231149,0.011664416,-0.08021474,-0.014635697,0.046954226,0.028246775,-0.06987508,0.09451234,0.050733034,-0.047843695,-0.020567983,0.0017180612,0.017636087
ENSG00000189143.10,-0.06467508,-0.019616188,-0.005934287,-0.11894836,0.14068396,-0.016872337,0.06708415,-0.10388889,0.10056989,-0.03238405,0.12926143,-0.023399888,0.01817273,0.031905774,-0.06284726,-0.003058003,0.077788495,0.01979524,-0.013521293,-0.05876866
ENSG00000165171.11,-0.08882558,-0.23078957,-0.0040581827,0.09547128,-0.045623392,-0.03543087,0.015154799,0.03792154,-0.058758687,-0.14390083,0.06372021,-0.12438045,-0.15713537,0.012035772,0.09570549,0.045918427,-0.018413225,-0.18272054,-0.040682334,0.039112665
ENSG00000049541.11,-0.08084178,-0.044476494,-0.04696289,0.03503333,-0.03917743,-0.074847184,0.08194571,0.00435268,-0.028100323,0.05387141,0.01874545,0.05942033,-0.053402632,-0.092347,0.105383106,-0.033704262,0.07043633,-0.051830642,0.09452915,-0.003429322
ENSG00000006704.11,-0.03240131,0.03781284,-0.035865374,-0.019687694,-0.07192434,0.0012024527,-0.04568393,0.10923435,-0.0153424535,-0.08253348,0.07706741,0.06932806,-0.021864291,-0.030010033,-0.005887484,-0.07352653,0.100604646,0.08412641,-0.004392464,0.1348621
ENSG00000274523.5,-0.012860554,-0.058196098,0.0431558,0.06317165,-0.06691264,-0.05100413,-0.01998756,0.093908526,-0.006458227,-0.045393217,-0.09413436,-0.008033866,-0.03616671,-0.03222474,0.0234142,-0.00022348567,0.08527288,0.049295273,-0.040185306,0.026279202
ENSG00000106178.7,-0.10945342,-0.0042575286,0.0023138945,-0.03688806,-0.06807918,-0.100175604,0.08262754,0.053207282,0.034214824,-0.031037733,-0.12687474,0.110602714,-0.05892076,-0.08139638,0.0030006024,0.009952887,0.0056132767,-0.087477356,-0.04386193,0.090468906
ENSG00000189077.11,0.0026655076,0.012135865,0.11121125,0.019642903,0.054033972,-0.037504088,0.08050987,0.033209953,-0.07069472,0.025362583,-0.0067261574,-0.052622918,-0.042782437,-0.0232933,0.06944948,-0.019834492,0.0268611,0.05918641,0.050384995,0.043863513
ENSG00000146701.12,-0.09537519,0.06951179,0.018154772,0.019490073,0.1915034,-0.10835039,-0.09227771,0.14659931,-0.12121245,-0.07619999,-0.05375574,0.020722043,-0.065860085,0.19043706,-0.049346887,-0.060273718,0.05524779,-0.10562601,-0.20627171,-0.15875654
ENSG00000106211.10,0.22529885,-0.18826579,-0.0031950474,-0.23561217,-0.049765725,-0.1250899,0.05731286,-0.08505068,0.025897957,-0.20483972,-0.05444764,0.12943386,-0.26790497,0.26901215,0.2982789,-0.12182966,0.114684135,0.021275198,-0.13040976,0.29416016
ENSG00000188372.15,-0.13079852,0.023743488,0.0161361,0.070437446,-0.093283854,0.028780628,0.021953182,0.008625411,-0.038758285,0.0023311663,-0.06386374,0.02443395,-0.090107,-0.1519879,-0.029676564,0.04415346,-0.024491139,0.08801524,0.14807747,-0.020107383
ENSG00000091073.20,-0.035218284,0.027366072,0.090127304,0.10308285,0.052226234,-0.034512717,0.011532014,-0.03043272,-0.03925962,-0.021100437,-0.08173559,0.029526934,-0.043566912,0.020637438,-0.0027166656,-0.047997028,0.016667657,-0.08218761,0.12053439,0.09026128
ENSG00000135205.15,-0.013927209,0.051408812,0.13211992,-0.048342522,0.052230082,-0.10695853,0.065823,0.07047577,0.015534475,-0.1191497,-0.1013849,-0.03602141,-0.060744092,-0.102934964,0.11050655,-0.035552368,-0.049708597,-0.03605056,0.013633455,-0.04235379
ENSG00000127947.16,-0.017865837,-0.04638836,-0.04348145,0.050853252,-0.039841212,-0.10206682,0.04739856,0.09582154,-0.10215899,0.041870065,-0.06525538,0.05606951,0.02844762,0.027059508,0.03145209,-0.11201593,-0.04535689,0.018405313,0.04807471,0.025550239
ENSG00000214293.9,0.031390667,-0.032833133,0.09327672,0.049722586,-0.07192042,-0.088373855,0.078464665,0.06538994,-0.08882024,0.049166035,-0.040755697,-0.008235767,-0.056128882,-0.048116487,-0.00596307,0.030123012,0.045968357,0.104820944,0.0075942283,0.019325862
ENSG00000075223.14,-0.0744162,-0.01942954,-0.06761151,-0.028092267,-0.15827411,-0.054154556,0.0027110265,0.025726527,0.009723926,0.021666931,0.009961281,-0.12902756,0.11248719,0.038870018,0.016585514,-0.0729465,-0.04087308,0.05065766,0.08859879,0.015553742
ENSG00000075213.11,0.06558695,-0.0728773,-0.048087727,0.09034106,-0.056888543,-0.1237888,0.09868511,0.04756977,-0.091922045,-0.0066312808,-0.03313457,-0.021778498,0.08151003,0.010005135,0.027557315,0.043321177,0.07235256,-0.08367476,0.049648438,-0.067586176
ENSG00000164659.15,-0.06301004,-0.15488343,0.086817496,-0.07358246,0.071374305,0.054636646,-0.07036506,-0.045790676,-0.1393929,-0.045776077,-0.0058859866,-0.1342077,0.025919212,0.053752054,-0.111543864,0.04318715,-0.06630781,0.052020416,-0.06101914,-0.04741957
ENSG00000135164.19,-0.051876344,-0.026709514,-0.05564379,-0.04948761,-0.028413095,-0.12474551,-0.022000656,0.058647223,-0.10916711,-0.019942965,-0.021115927,-0.019072814,0.023050403,-0.08420493,-0.03043502,-0.09526882,0.0069745407,-0.014423673,0.07562964,0.07820628
ENSG00000005469.12,-0.061154097,-0.041962355,0.019962776,0.05534257,-0.0770125,-0.059442643,0.05573408,0.0025986503,0.050628576,-0.03916636,-0.018184701,-0.042964153,0.05044321,-0.029786358,0.014897857,-0.07981667,-0.023881134,-0.005394323,0.020256216,0.045021854
ENSG00000085563.15,0.10744373,0.04924553,0.029122403,-0.14723597,-0.13686872,-0.0600043,0.16426761,-0.048829705,-0.035111733,-0.1520145,0.054523226,-0.1557105,-0.029819634,-0.030478073,0.10276311,0.12631938,0.058344603,0.023451284,-0.009480548,0.080773056
ENSG00000006634.8,-0.062941775,-0.0708561,0.105457544,-0.0024384533,0.13356434,-0.08185794,0.025403125,-0.03519423,-0.115454346,-0.09845569,-0.03140941,0.09962068,-0.027518792,0.04351627,0.08463891,0.020274375,0.06844197,-0.10321191,0.096886545,0.03976193
ENSG00000164647.9,-0.071179844,0.000592085,0.119819686,0.05196816,-0.07766295,-0.08348853,-0.029532794,0.063250914,-0.024381435,0.030857079,0.04550935,0.08982082,-0.062018067,-0.035033956,0.015956743,-0.015336382,0.010702558,0.03913687,0.011933008,0.08398967
ENSG00000157224.16,0.013626749,0.1356529,-0.0054965564,-0.09722039,-0.030486377,-0.11246759,-0.08020762,-0.10930577,0.063371025,0.033886183,-0.13060993,0.07885982,0.1358386,-0.069614395,0.011580489,-0.17120674,0.095582336,-0.098933466,0.028205756,0.025667442
ENSG00000127989.14,0.03153638,0.081550635,0.010777999,-0.045265734,0.019258777,-0.0067519755,0.017650444,0.102063276,0.04452398,-0.07618712,-0.0794883,-0.013318271,0.09681189,-0.08880923,0.027258644,0.02264057,0.07554098,0.035532508,0.066400856,0.00056641304
ENSG00000127914.19,0.10401405,-0.0031344036,-0.06653305,-0.019996505,-0.062271796,-0.072350256,0.10681555,0.11804557,0.09868925,0.083934925,-0.004350437,-0.08654513,0.021670526,0.028001392,0.15718694,0.041765746,0.06603034,-0.14664862,0.024879819,0.18826641
ENSG00000001629.10,-0.028464328,0.114864394,0.09216658,-0.047310166,0.054200225,0.069921866,0.030500209,0.07748472,-0.07040501,-0.09732593,-0.10819506,-0.060423568,-0.04821557,-0.04997486,-0.02798766,-0.02921992,0.039608724,0.041460793,0.04319682,0.06255406
ENSG00000127980.16,0.013376813,0.06288903,-0.030573377,0.043075163,-0.06434362,0.022154765,0.10410886,0.07373001,-0.03305073,0.0056093917,-0.13368163,0.035524763,-0.017975388,0.02790605,0.023051111,0.042094097,0.13271591,-0.09839409,0.047122084,0.0054636514
ENSG00000205413.8,-0.002471263,0.12979884,0.059265077,0.05981289,0.04456375,0.014316429,0.14447506,0.061636377,0.06559869,0.020858668,-0.009037704,0.06773293,-0.0676768,0.013480575,0.009717519,-0.05785669,0.12402353,-0.029502656,0.071510576,0.052067447
ENSG00000188175.10,0.052483283,-0.06325511,0.060920697,0.00992778,0.04218189,-0.12081887,0.084235854,-0.02310163,-0.0075278357,-0.12622206,0.023208808,-0.08747955,0.004022698,-0.008052852,0.043375775,-0.07093231,0.06878902,-0.045180302,0.12640733,0.008186683
ENSG00000004766.17,-0.019266568,-0.025570238,-0.03169652,-0.042396855,-0.007840568,-0.06267744,0.04121836,0.08405017,0.039288346,-0.023580888,-0.0756895,0.016806118,0.03298944,0.0032074843,0.0926415,-0.010689269,0.06715844,0.024035575,0.06521504,0.06738027
ENSG00000127995.17,-0.02435911,0.06893331,-0.056459732,0.022239216,-0.06701172,0.034379467,0.07779046,-0.037902206,-0.06506829,0.0066938354,0.0057910723,-0.07204398,0.11624876,-0.04949591,0.023440354,-0.06292999,-0.022192081,0.10959553,-0.019458419,0.12547694
ENSG00000158528.12,0.010393561,-0.030688085,0.00793259,0.09337539,-0.0699539,-0.011031907,-0.022845453,0.075820364,0.012140847,0.038904045,-0.062249217,-0.015879767,0.09301719,-0.022818044,-0.06054313,-0.102481574,0.08592469,-0.006150257,0.11678471,-0.055045463
ENSG00000004799.8,-0.0422342,0.0772001,-0.06296549,0.09859352,0.04749837,-0.0642647,0.034078024,-0.061030094,-0.0027964045,-0.10743981,0.0037767503,-0.08322549,0.028499497,-0.0613486,0.052835725,-0.062101007,-0.034272376,0.066130616,0.06596423,0.08439247
ENSG00000004864.14,0.0554376,0.068692826,-0.02221418,-0.0052863006,-0.03111118,-0.0487283,-0.001960561,-0.010341041,-0.051120907,-0.1159474,-0.069015674,0.0061169695,-0.02633283,-0.054105073,0.01076096,0.009124634,0.050774064,0.05575514,0.087381914,0.07890455
ENSG00000196636.8,-0.084119715,0.068040505,-0.030482886,0.020761844,-0.10218199,-0.050928306,-0.011173466,-0.016302083,-0.00082628493,0.0146833435,-0.01679075,-0.024611054,0.027829567,-0.09383215,0.04602261,-0.081901126,-0.037747573,0.06756315,0.055891946,0.011347551
ENSG00000106236.4,0.059051737,0.031984355,0.03807982,-0.04974123,0.02977459,-0.16380474,0.02877711,-0.0912282,-0.06819215,-0.03975056,-0.14544138,-0.032944474,0.053269546,-0.034318715,0.065375276,-0.11542889,-0.05037491,0.10248587,0.08454225,0.050027333
ENSG00000196367.14,-0.000693568,0.042891152,-0.027343543,-0.019935464,-0.044409234,0.0640463,0.106991746,0.070238,-0.08129703,-0.068250015,0.071948774,-0.081456475,-0.024733959,-0.023838565,0.054247018,-0.039394926,0.038841456,-0.07625221,0.014460699,0.118694015
ENSG00000198742.10,-0.021655828,0.083174944,0.014610744,0.010590874,0.0022111426,0.048016228,0.09283457,0.022251628,-0.022959797,0.010785532,0.0143505335,0.0835018,0.06842242,-0.017726004,0.09799995,-0.07645941,-0.051420853,0.06835494,0.13736774,0.01933572
ENSG00000160917.15,0.05686153,-0.042800378,0.021121498,0.07307908,-0.025682734,-0.109168924,0.11979556,0.0126723,-0.12192638,-0.10405292,0.026376095,0.10203947,0.004654268,-0.06410736,-0.03269151,0.070079856,0.031268276,-0.07816385,0.0102110505,0.0550525
ENSG00000160908.15,-0.050273266,0.028948156,-0.042196684,0.062502004,0.041807495,-0.11299785,-0.025158657,0.03028616,-0.054684784,-0.06909371,-0.09070838,0.023521364,0.08118491,0.058577504,-0.0511454,-0.054792985,0.07269321,0.04019942,0.09834211,0.026457319
ENSG00000221909.3,-0.048596017,-0.01133206,-0.020945039,0.08502574,-0.08256575,0.032332025,0.07938981,0.04391557,-0.063552104,-0.05661824,-0.04469866,0.009753353,0.018562935,-0.008450833,-0.04991682,-0.076640524,0.08692606,0.027799433,-0.0007495027,-0.025660692
ENSG00000197343.11,0.073392145,0.07307769,0.06821358,0.06119042,-0.070074916,0.043283477,-0.069589496,0.113121875,-0.07897783,0.013576983,-0.076494195,0.0312242,-0.053845022,-0.05736443,0.040389586,0.052891042,0.11669329,-0.005682918,0.046071075,0.031009473
ENSG00000106258.15,-0.15423775,0.021970706,0.035656087,-0.13611601,-0.12450812,0.15523641,0.101190284,-0.15475312,0.19515377,-0.05643074,-0.13236232,-0.010495199,-0.060194504,-0.039760426,0.14463101,-0.085023455,-0.01281369,0.095075704,-0.13883409,0.19257006
ENSG00000146833.16,-0.12378516,-0.007139122,-0.08153617,0.02565013,-0.051360186,-0.08429274,-0.07751318,-0.0046728603,0.037099387,0.024246505,-0.041961193,0.018248655,0.07406785,-0.037805654,0.07624607,-0.0018339608,0.03814419,-0.00930685,0.052913282,0.10104523
ENSG00000160862.13,-0.0056005493,0.008272038,0.13931401,0.101938546,-0.030776845,-0.062892735,0.04357967,0.03439012,-0.076652594,-0.0280069,-0.1100294,-0.12997274,0.11404013,0.06942835,-0.06470019,0.006738011,0.0058139563,0.0040310426,-0.05664389,-0.034055725
ENSG00000166526.18,-0.026019687,0.022534898,0.030056251,0.024953416,0.026342066,-0.060467687,0.07343293,0.022336066,-0.08140937,0.053253237,-0.03502881,0.055592053,0.039044797,-0.067426935,0.05144007,-0.04885887,0.07743778,0.028800366,0.06848341,-0.028142948
ENSG00000166508.18,0.17133246,-0.006357303,-0.03929091,0.21685557,0.122694895,-0.08850723,-0.03965006,0.06431677,-0.2055758,-0.07387694,0.060822256,0.037461545,-0.029923297,-0.03504651,0.025660414,-0.12979111,0.09583419,-0.08764887,-0.07759989,0.024071919
ENSG00000221838.10,-0.088088274,-0.040646642,0.031967163,0.023593197,-0.021571303,-0.09460244,0.0681242,0.024610616,0.047183897,-0.07924985,-0.029887937,-0.05867752,0.04637365,-0.058750547,-0.033345558,0.019140312,0.06903773,-0.015258986,0.0715444,-0.030370034
ENSG00000146834.14,-0.08289764,0.017795093,-0.016135005,0.071862206,0.039253097,-0.123883076,0.046794903,0.005949523,0.04002976,0.055355605,-0.099658914,-0.009920246,-0.029489355,-0.0680577,-0.04490349,-0.10322985,0.08648589,-0.030946298,0.014529976,0.084501214
ENSG00000106351.13,-0.024034558,0.017685313,-0.04355598,0.0728529,-0.039394733,0.018406365,0.105051704,0.0033141926,-0.08964095,0.007642308,-0.029599119,-0.040907003,-0.04618165,-0.09292702,-0.056301538,-0.010816187,0.1105223,-0.029273931,0.039872177,0.0838719
ENSG00000205277.10,-0.0012621579,-0.3007069,0.0974623,0.03166272,0.11852091,0.14068046,0.15011865,-0.111995794,0.15368688,-0.050976556,-0.29904476,-0.14554034,-0.01980193,0.14185509,0.10982733,-0.08760734,0.12562443,-0.0027457832,-0.06943207,0.17120647
ENSG00000169876.14,-0.07226021,-0.08924137,0.0033372024,-0.055660587,-0.09857266,0.014457208,0.043619882,-0.015798675,-0.10888482,-0.1518003,0.042426426,-0.009673966,0.04255567,-0.10869519,0.09718926,0.021809429,0.011850167,-0.15425354,-0.036900457,0.023817645
ENSG00000128563.13,0.0033400059,-0.046567425,-0.06468446,0.10750485,-0.01824188,-0.10372015,0.069071226,0.01795857,-0.026900161,-0.05968568,-0.034285277,-0.018479925,-0.04295029,-0.06884594,0.08453713,-0.09511295,-0.0184546,-0.066908896,0.045520015,-0.028021958
ENSG00000160993.4,-0.00012608535,-0.049693193,0.023891646,0.049721427,-0.049471077,0.049109586,0.063128434,0.015865155,-0.049685452,-0.05001413,-0.10878811,0.06484956,0.115158014,0.053921513,-0.05637489,0.005701901,0.08408399,0.093764395,-0.019741517,0.12710455
ENSG00000222011.9,-0.052989736,-0.021074511,0.08380738,0.08898841,0.041568976,0.043181892,-0.0032699641,0.095095366,-0.11786981,-0.10235698,0.059967425,-0.036012977,-0.001790731,-0.047880176,0.080810964,-0.084964536,-0.024727996,0.12370582,-0.039878216,0.0029277296
ENSG00000105821.15,-0.01560409,0.08451557,-0.028590893,0.16191675,0.10429997,0.021715865,-0.072642304,0.1561539,0.1540526,0.079033434,-0.28737333,-0.014832966,-0.27393326,-0.3101464,0.010051816,-0.111531526,-0.026361974,-0.1854399,-0.045357116,0.11264905
ENSG00000164815.11,0.052400906,0.031357322,0.09489506,-0.008515876,-0.058811523,0.007317208,-0.018108675,-0.04437134,0.018821903,-0.099900596,-0.054822724,0.03619665,0.08214234,-0.0018938873,0.04088378,-0.09272864,0.06841494,-0.024770228,-0.0069370735,0.050351147
ENSG00000228393.4,-0.07055676,0.00071638165,0.07118182,0.0069023874,-0.05805458,0.024816593,0.045889467,-0.04368724,0.012603257,-0.050014842,-0.07065881,-0.0107018985,0.08044787,-0.09961018,0.038758907,-0.087619744,0.0016270252,0.029559726,0.012483812,-0.043830927
