,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000261437.1,0.043655246,-0.008748046,0.079624176,-0.012108301,0.042039018,0.018548982,0.008078337,-0.030533686,-0.024711233,0.033084657,-0.06806003,0.03295963,-0.014358749,-0.05859388,-0.05730092,-0.027598778,-0.0022780548,-0.050509766,0.021903498,0.051671617
ENSG00000104413.18,0.14856866,0.06297073,-0.020919954,0.008968667,-0.081138365,0.017056275,0.045298222,-0.05483669,-0.0257906,0.0035587333,-0.053411607,0.1380751,0.07819077,-0.0713891,0.09977556,0.006563886,-0.07527217,0.083627045,-0.009834388,-0.07120931
ENSG00000156162.16,-0.019085867,0.0058010276,0.04147394,0.007271226,0.020074872,0.03202189,0.038136475,-0.03235638,0.032504577,0.031877156,-0.0009723052,0.027711835,-0.04901269,-0.048993878,-0.033450495,0.026189575,-0.041812815,-0.018559013,0.034430858,0.026759468
ENSG00000164938.14,0.044321056,0.00870238,0.110915326,0.0069297957,-0.0263071,-0.0135421,-0.04572617,-0.0768391,0.022392519,-0.021049129,-0.0711176,0.086947866,-0.042093925,0.013231787,-0.12148663,0.053472247,-0.04847563,-0.10164492,0.011428216,0.031752072
ENSG00000175895.4,-0.04376184,-0.0885207,0.08869296,0.081437424,0.029699143,0.019419806,0.05594043,0.025872864,-0.035072386,0.03140483,0.025335586,-0.065036684,0.06439482,0.01073889,-0.015668564,0.05475621,0.0067048706,0.025151014,-0.09709693,0.10143762
ENSG00000156471.13,0.050727997,-0.17775613,-0.05412913,-0.014924226,0.03283297,-0.027253734,0.00485388,0.010324637,-0.04085902,-0.05544726,-0.078807965,0.18006729,-0.07477412,0.063165314,-0.13201246,0.07282574,-0.037220154,-0.059486363,-0.0026299572,-0.0042135012
ENSG00000104324.16,0.041804485,-0.06732368,-0.03715073,-0.018884068,0.07706641,0.021099055,0.055159338,-0.04061135,0.06278053,0.047721285,0.045957457,-0.057702698,-0.042038225,-0.061660565,0.033086784,-0.019028557,-0.028972685,-0.053102504,-0.042951997,0.06271138
ENSG00000104341.17,-0.007664488,0.07464555,-0.03231481,-0.071929604,-0.093282744,0.045775183,-0.10827863,-0.06452978,-0.11295034,-0.015544309,-0.06368417,0.14688124,0.060383968,-0.014298446,0.062163763,0.04277776,-0.053053327,-0.025612516,0.011351164,0.019473013
ENSG00000132561.14,-0.06204184,0.011768628,-0.017508926,-0.043615762,0.009757604,0.07524781,0.04486188,-0.042235427,-0.02605243,0.07429697,-0.07918101,0.02223366,0.025599206,-0.08262955,-0.07499007,0.021950318,-0.023814673,-0.09000024,-0.033262342,-0.031566165
ENSG00000132541.11,-0.0788807,-0.0032941299,-0.1521346,-0.12030553,-0.22287714,-0.02523357,-0.14838025,-0.14200945,0.07488967,-0.116641745,-0.07750694,-0.23822188,-0.117095284,0.060407512,-0.022561949,-0.13843992,0.009988241,-0.10475046,-0.056622867,0.13321172
ENSG00000104356.11,-0.09851378,-0.079809874,-0.01713387,-0.014822822,0.038113844,0.02835079,0.075240575,-0.014846958,0.068652004,-0.04432058,0.028038865,0.064345226,0.008450561,-0.043398026,-0.0115487855,0.04930455,-0.006612873,-0.030755699,-0.0063018636,0.05674681
ENSG00000104361.10,-0.01567074,0.092993066,-0.017953116,-0.000405878,-0.00025105133,-0.08153771,0.09322138,-0.04785861,-0.093660735,0.09740863,-0.04175239,0.07510845,-0.016633015,-0.021530608,0.011500816,-0.057511054,-0.04191651,-0.073057316,-0.046914674,0.07374563
ENSG00000104375.17,0.0003969987,-0.016059177,-0.065829046,-0.057074487,0.017563922,0.033837076,0.07432051,-0.038596448,0.0010391994,0.09201477,0.07517015,0.08919966,0.037042927,-0.08664816,-0.10612818,0.0077520586,-0.0104553765,-0.08885806,0.02499605,0.024303311
ENSG00000164920.9,-0.09862316,-0.05548245,-0.065022305,0.059594456,0.019903908,0.037195995,0.09407055,-0.07237777,0.02834198,0.05029679,-0.036021166,-0.02829428,0.06297116,0.026902925,-0.049397424,-0.05943682,-0.02939862,-0.012833327,0.022397922,-0.019274915
ENSG00000104450.13,-0.050816778,-0.10152184,-0.06645479,0.070687585,0.009714717,0.07758919,0.07480607,-0.047448892,0.15121435,-0.033129994,0.017081274,0.061779547,0.071113214,-0.076424785,0.091466926,-0.023616962,-0.015758991,-0.05670082,-0.104860224,-0.017250137
ENSG00000034677.13,-0.07670094,0.009389333,-0.024452379,0.08185231,0.057280768,-0.01779173,0.056528714,-0.04634082,-0.012633264,-0.048885997,0.025111396,-0.034647383,-0.043815564,-0.09432336,0.024910072,-0.032952543,-0.055798024,-0.10207131,0.009967329,0.010442138
ENSG00000186106.11,-0.044218108,0.031182231,-0.07048817,0.050357606,0.08611834,0.11380164,-0.043728378,0.0574346,-0.0040672827,-0.02362633,-0.0026441778,0.055439066,-0.10264035,0.03965079,-0.08488949,0.055981435,-0.10920923,-0.08023407,0.03260475,0.054053087
ENSG00000164924.18,0.0057821157,0.063879855,-0.08986872,-0.060141753,0.020445934,-0.08308542,-0.0794647,-0.031500183,-0.08864272,-0.066582,0.007872465,-0.014956174,0.03355984,0.037118953,-0.060762726,0.062162157,0.08260256,-0.050073497,-0.00035718494,0.011676455
ENSG00000261087.1,-0.035335477,-0.045382757,0.009476919,-0.030162755,0.07238461,0.017145142,0.042700183,-0.028676547,-0.053320926,0.061541185,-0.037014343,0.023087626,-0.050571922,-0.077526614,-0.025692988,-0.04356316,-0.007875365,0.0112503655,0.0045597446,0.019189512
ENSG00000083307.12,-0.007841413,-0.049397063,0.023110079,-0.011689066,0.14177473,-0.02523149,0.0072521777,0.05469385,0.0033168676,-0.039132345,-0.028467804,-0.118571006,-0.07113827,-0.09867349,0.0048531992,-0.077755615,0.023949606,-0.040650733,0.021561058,0.029369015
ENSG00000048392.12,-0.022124879,0.0057062716,0.07379854,0.10509994,0.026018735,-0.057779163,0.057568904,-0.09711538,-0.01753546,-0.013892996,0.023111813,0.074131176,-0.068597764,-0.011536519,-0.06375264,-0.042929623,-0.0029239077,0.018802501,-0.01765252,0.010170984
ENSG00000155090.15,0.09650523,-0.006472029,0.055676665,-0.06321937,-0.016690256,0.08490527,-0.05820361,0.07754174,-0.12450812,0.044041634,-0.10873573,0.0051288595,0.114348836,-0.0772785,0.0359077,-0.079885066,0.021855302,0.055683926,-0.020775432,-0.08178926
ENSG00000253669.4,-0.040991947,-0.09972638,-0.038203057,0.063483246,0.064660564,0.010610861,-0.0504449,-0.029544964,0.016941005,0.089900315,0.021525007,-0.01580131,-0.06987451,-0.0044446834,-0.08390943,-0.02656566,-0.017687539,0.022450384,0.04688344,0.01927526
ENSG00000155096.15,-0.06992719,0.01755972,-0.11414267,0.073563725,0.16495126,0.11080178,-0.041969627,-0.07554587,-0.005175222,-0.02229839,-0.025950314,-0.1741711,-0.052648194,0.12336703,0.14831631,-0.11411338,0.0057093925,-0.06861921,-0.043073647,0.14755747
ENSG00000155097.12,0.073384345,-0.028564643,-0.0063423077,0.05376384,0.09864544,-0.110485986,-0.027999168,-0.077830955,0.04485556,0.0990449,-0.01662362,-0.06580419,0.009270362,-0.022820665,-0.059155565,0.03656312,0.0069111213,-0.027421815,-0.016839888,0.047877785
ENSG00000164930.12,0.044348463,0.02014421,0.030720392,0.0017004295,0.07498385,0.026134832,-0.037010998,-0.053051304,0.0509532,0.037331462,-0.06058674,0.04068354,0.04105155,-0.06877991,-0.06554635,0.021125073,-0.0010632727,-0.013741266,-0.06318616,0.06462509
ENSG00000164934.14,-0.030807871,-0.09618118,-0.0071543935,-0.077709705,-0.11639165,0.03786057,-0.034627818,0.146483,-0.088051334,-0.09273162,0.040224764,-0.05349116,0.11317696,-0.054419607,-0.08449977,-0.086007535,0.090048164,-0.017416202,-0.08683826,0.096751645
ENSG00000164830.19,-0.0373498,-0.0033922533,-0.049655527,0.09655389,-0.013673214,0.11224533,-0.014029892,0.0625232,0.035725966,0.059304547,0.0362457,-0.0527866,-0.07565017,-0.045562796,-0.054666393,-0.088609874,0.060950294,-0.005602773,-0.13601811,0.14667602
ENSG00000104408.11,0.036127403,0.09057794,-0.06314559,0.048798632,-0.070807114,0.04358204,-0.076809764,0.009975201,-0.018257841,0.029144526,0.018973282,-0.0031223346,-0.008265169,-0.0053406185,0.05118622,0.004876732,-0.008761731,0.087961316,-0.01936389,-0.06876068
ENSG00000120526.12,0.11029418,-0.12827677,-0.06027707,0.013558063,0.10926978,0.1152286,-0.019036748,0.12668628,0.07329071,0.050241422,-0.06810346,-0.09865374,0.036098897,-0.04724357,-0.08149752,0.036278162,0.03414826,-0.059379883,-0.028250614,-0.019913815
ENSG00000147642.17,0.012168653,0.023831932,0.016927231,0.10842061,0.13006078,0.09855241,0.05333235,-0.0035547377,-0.013021744,-0.03174721,0.04529669,0.04393313,0.045974374,-0.04906609,0.021295592,-0.042717792,0.08056422,-0.0049375673,-0.07797029,0.14101298
ENSG00000147677.11,0.058772065,0.03159245,-0.038433086,-0.02576962,0.03314052,-0.0839871,-0.042907435,-0.030595073,0.011881019,-0.07129839,0.09949095,0.034459393,0.03252484,0.0075849053,0.044432256,0.00905804,0.028282994,0.016985035,-0.029728511,0.0052333865
ENSG00000164754.15,-0.030434256,-0.028582372,-0.10194686,0.016496355,-0.034440294,0.033580508,-0.026811311,0.019628784,-0.06936774,-0.030701257,0.0616581,-0.019037329,-0.025199875,0.0060554566,-0.005546606,0.046025775,0.05991093,0.0039943345,0.0069830692,-0.05366126
ENSG00000182197.13,-0.019053908,-0.05499936,0.025807964,0.10755364,0.02516946,0.00343965,-0.02043549,0.06219787,0.071057655,0.01059727,0.013855049,0.032085814,-0.025361601,0.009909171,-0.018241286,0.005666267,-0.06866939,-0.03434861,-0.06092129,0.056733586
ENSG00000164761.9,-0.08826212,0.0135054635,0.09292443,-0.015857534,-0.01149877,-0.032548625,0.00088903075,0.035523057,0.0069980673,0.0011105951,-0.09201806,0.07388516,0.0012736456,0.028624253,0.012649163,-0.028001634,-0.052113745,-0.12425513,0.029428044,0.052247107
ENSG00000147676.14,0.11426431,-0.10215155,-0.052687105,0.05491075,-0.061561387,0.23206142,0.019183286,-0.07904886,-0.0038007267,-0.086322986,0.08144751,-0.18582185,-0.2511153,-0.022280058,-0.06329563,-0.025072942,0.04843122,-0.07655492,-0.1581617,0.102176294
ENSG00000064313.12,0.028962154,-0.10136473,0.0508237,0.056635253,0.043782733,0.07069465,-0.0300552,0.06530957,0.05642344,0.101113334,0.020986805,-0.064464495,-0.008655304,-0.047577687,-0.00813696,0.047572013,-0.08295294,-0.038995147,-0.03933349,-0.053723097
ENSG00000136982.6,-0.00010897677,-0.07439231,-0.007121532,0.101252295,0.011287045,-0.038983617,0.10585092,-0.06136092,0.051047154,-0.047352787,-0.066519484,-0.016502358,0.059475277,0.08400075,-0.11311802,-0.05968975,0.07694096,0.065619126,-0.07076147,0.087402
ENSG00000155792.10,-0.049409226,-0.1104924,0.057211146,-0.05398948,0.019723406,0.03065788,0.12321753,0.04128941,0.052725546,-0.048604522,-0.05644931,-0.03710117,-0.018291961,-0.010774241,0.038138364,-0.06135379,0.0021441197,-0.05901098,-0.0122644175,0.017099423
ENSG00000172172.8,0.12637883,0.087742165,0.028509483,0.016457655,-0.10529966,-0.08418205,0.0126655465,0.010466262,-0.044038896,0.0038537374,0.019156253,0.075120404,0.1004061,-0.0051270984,0.0060588573,-0.066954955,-0.0010446286,-0.025335802,0.066348314,0.018175527
ENSG00000170961.7,-0.11853768,-0.14838427,-0.049848102,0.07174708,-0.026513401,0.03121895,-0.031377688,0.050003245,0.114671774,0.0013957511,-0.087304436,-0.01522836,-0.019270267,-0.09756347,-0.059649136,-0.07497988,0.018510425,0.050275978,-0.082605645,-0.033633836
ENSG00000248690.8,0.059094306,-0.061457988,0.121303864,-0.002068284,-0.0065893442,-0.039601862,0.05100881,0.013698051,0.00606123,0.044656716,-0.01073947,-0.06299399,0.011035835,-0.002485598,-0.040745683,-0.01711718,-0.14224617,-0.09731166,-0.051668193,-0.01192083
ENSG00000136986.10,0.16965654,0.10855876,-0.030023478,-0.15701269,-0.096426904,-0.17828357,0.02582058,-0.05124927,-0.009949313,-0.036310147,0.0068844873,0.22764571,0.07120254,-0.10989608,-0.12146658,-0.17643294,-0.076552846,-0.16130479,-0.24777105,0.014138262
ENSG00000156787.17,-0.003873922,-0.046448197,-0.077308625,0.0478721,0.06658628,0.040598102,-0.021069033,-0.012075285,0.047263056,0.004368368,-0.067866296,0.047483828,-0.019878203,-0.053620227,-0.047417644,0.0791451,0.039375465,-0.050998703,-0.0024967436,0.074170575
ENSG00000156802.13,-0.08580727,-0.06971028,0.068316236,-0.047879595,-0.003007269,-0.011821956,0.06216097,0.052380662,0.10406195,0.054258455,-0.026371965,0.118027665,-0.0141825285,-0.012791173,0.04255998,-0.07108177,-0.05363427,0.008167363,-0.048990928,-0.05972599
ENSG00000156795.8,-0.0548009,-0.042620867,0.053420383,0.028568728,-0.0013379657,0.0030489997,-0.026075667,0.05153855,0.07661018,-0.018072177,-0.07810774,-0.094422884,-0.07371358,-0.036622766,-0.047666542,-0.05140584,-0.040524263,-0.029804232,-0.04707209,-0.011427271
ENSG00000156804.7,0.00179662,-0.0046529267,0.020898037,0.108609006,-0.0049315677,0.1290571,0.055713087,-0.017085189,0.08271014,0.11036547,0.06112077,0.112966925,-0.092272095,0.009233002,0.02930407,0.078711785,0.03441957,-0.06892815,-0.053835824,-0.086716525
ENSG00000104537.17,-0.04254328,0.13602556,-0.14086373,0.065889955,0.07636455,-0.0037293495,0.23700783,0.12366904,0.03966377,0.08765366,0.14919005,0.17628005,-0.025612352,-0.033485103,-0.06829709,-0.16506961,0.08639853,-0.13539734,0.013860742,-0.14702436
ENSG00000183665.5,0.017069975,-0.07671963,0.04267776,0.06675109,0.058977738,0.04374376,-0.0013138581,-0.07556625,0.03492681,0.07721653,0.009102514,-0.06184504,0.007721331,0.028768659,0.025135247,0.057353508,-0.021892456,-0.007713475,0.030677494,0.068953864
ENSG00000170881.5,-0.09882906,-0.047710184,-0.053877063,0.09910411,-0.0016996748,0.0670006,0.063368484,0.053178452,-0.05065007,-0.04018599,0.0574194,0.008235677,-0.06913805,-0.09968487,-0.042891532,0.022304405,-0.015529707,-0.1067535,-0.069379345,0.028279042
ENSG00000170873.19,-0.06555252,-0.068874605,0.042704172,0.008544419,-0.0075156153,-0.008431501,-0.01645787,-0.01058663,0.048751682,0.05311933,-0.018660368,0.024294673,-0.04536189,-0.036522232,-0.058903445,-0.021895211,-0.042379502,-0.043106753,-0.007641461,-0.018974597
ENSG00000104549.12,0.075211205,-0.008270191,-0.024508769,0.06170371,0.055812925,0.017982608,-0.068336196,-0.060340326,-0.06985961,-0.07235751,0.070101075,-0.05250848,-0.020164547,0.07366402,-0.008236122,-0.021504851,0.012255305,0.05297647,0.09089651,-0.002515947
ENSG00000164961.16,-0.02431622,0.022520185,0.022710599,0.023819176,-0.07473739,-0.032478213,0.04957807,0.15052938,0.040386487,0.13206112,0.010342367,0.048751134,-0.12116608,-0.09918957,-0.13895075,0.09414737,0.06939653,-0.026446441,0.007460194,-0.0051203263
ENSG00000173334.4,0.015250331,0.0071994564,-0.14170446,0.0974348,0.038298164,-0.07351402,-0.20623559,-0.11941048,0.00036105767,0.06754761,-0.1566096,-0.02231455,-0.04153157,-0.06495611,0.12101949,-0.16618547,-0.16378169,0.033204164,0.022400916,-0.10424502
ENSG00000168672.4,-0.13552105,-0.17827003,-0.09890862,0.050624948,-0.018076008,-0.025563098,-0.08766576,-0.045479167,-0.1628398,0.111685716,0.022185748,0.11185974,-0.20908701,0.03471631,0.04751898,-0.07065012,-0.1893878,-0.014806598,0.075136624,-0.0051489524
ENSG00000136997.21,-0.09342252,-0.124393724,-0.09361632,0.11919126,-0.107273936,-0.012584823,-0.07499501,0.07667064,0.13826017,-0.1701159,-0.051842175,0.07222628,-0.049418274,-0.04110554,0.06680616,-0.0835352,-0.042458434,0.10256828,0.012434305,-0.06770354
ENSG00000129295.9,0.028541012,-0.119127184,-0.010925852,0.09668736,0.11148599,0.04306515,-0.03697165,-0.045845635,-0.052664824,-0.03217482,-0.102215394,-0.049046062,-0.03581854,0.034841344,0.048455507,-0.026604299,0.024147715,-0.062648185,0.048516575,0.09710565
ENSG00000104419.17,-0.032033574,-0.07514224,-0.04098509,-0.071182504,-0.023893636,0.07416977,0.036877345,-0.008862907,-0.18072024,-0.06552691,0.1112457,0.07435657,-0.037018325,-0.041394714,-0.049542278,-0.13999517,-0.0054608313,-0.0014971663,-0.0225221,-0.038242467
ENSG00000008513.16,0.036550846,-0.05430696,0.023369644,-0.0010602784,0.0979198,-0.00970306,0.0676451,0.028932575,-0.033654287,0.08129433,-0.027550122,-0.06351764,-0.0286256,-0.07169158,0.015435708,-0.04492476,-0.06619364,0.03170755,0.016313761,0.036301978
ENSG00000131773.14,-0.08429027,-0.04055218,-0.08035529,0.08676802,0.061445534,-0.11939091,-0.05875054,-0.08481805,0.0041518104,-0.0012154767,-0.08208286,-0.12984203,-0.12835212,-0.048066456,-0.018734626,-0.061791815,0.02794483,-0.020970263,-0.13697469,0.0008790356
ENSG00000105339.11,-0.08664521,-0.04301492,-0.037432984,0.05328545,0.1271517,-0.019415516,0.020578448,-0.028541347,-0.046461675,0.0057568504,0.018638384,0.015895996,-0.083046146,-0.01713315,-0.026356181,0.053261872,-0.036780678,-0.094033666,0.07782635,-0.058403477
ENSG00000253210.2,0.0013846525,0.016522741,-0.06772504,0.015904672,0.101882875,-0.037243087,0.031783707,-0.051846452,-0.0061715404,0.0552876,-0.09176739,-0.038557563,-0.018534327,-0.06647617,-0.0021146934,-0.01249405,0.026379723,-0.09078413,0.05304256,0.036842808
ENSG00000022567.10,-0.09510417,-0.009259598,0.014289863,-0.05072751,0.07326619,-0.0035486035,0.038817592,-0.0707981,-0.016460493,0.10392196,0.035353776,0.021328878,0.027801001,-0.030740911,0.036757056,0.019379893,-0.060096685,-0.0892425,-0.053015243,0.0032738694
ENSG00000184489.13,-0.058277924,-0.013838652,-0.056740806,-0.024070224,0.033331554,0.10168496,0.0330727,-0.022099767,-0.0110318335,0.06948078,-0.13091686,0.07825345,0.04871883,0.030745843,-0.07706289,-0.008401101,0.051130187,-0.0019608403,0.02349251,0.07329477
ENSG00000198576.4,-0.07711686,-0.02151258,0.0456784,0.036440548,0.014290765,0.035636857,-0.042619552,-0.021223484,0.05199975,0.047553327,-0.051200002,0.003751576,-0.045364954,-0.00660787,-0.01777066,-0.03826654,0.0015822873,0.019073926,-0.044029135,0.04210666
ENSG00000167656.5,0.06474448,0.04136431,0.058829788,0.06352977,0.051459685,-0.08966518,0.10980598,-0.014019211,-0.014979844,0.113614455,0.0021336155,0.046868235,-0.015360983,-0.16285741,0.013716686,-0.04802884,0.06448593,0.0035743623,-0.10455755,-0.0075739613
ENSG00000160932.11,0.0670409,-0.29545462,-0.09733244,-0.035429582,0.041891083,-0.010029012,0.035459723,0.13955256,0.16234297,0.1278476,0.070739664,-0.088934645,0.055304065,0.11870356,-0.041765474,-0.07927182,0.13545603,-0.0021375788,0.10308352,0.09458534
ENSG00000253716.6,-0.14185965,-0.05035002,-0.09805076,-0.0056741512,-0.03363634,0.054644167,0.13879316,-0.038502496,0.044102367,-0.1382256,-0.13005707,0.07608987,0.070219286,0.080774605,0.004847995,-0.066743754,-0.039545175,0.0027493688,0.10569864,0.087750375
ENSG00000158106.14,-0.03127668,-0.029969005,0.04195831,-0.027720049,0.06141037,0.05541289,0.031742685,0.042703435,0.0489554,0.050581355,0.005303896,0.01604608,-0.013852572,0.0038771399,-0.01836389,-0.04938276,-0.06260602,0.034751076,-0.013114864,0.068430044
ENSG00000204839.9,-0.052925643,-0.083516486,-0.02023548,0.021031898,0.0727928,0.037146464,0.068268836,0.052895233,-0.0050300267,0.13189223,-0.06999012,-0.04085546,0.10183345,-0.03632389,-0.01138121,-0.074973635,-0.0015334866,0.0073617166,-0.08090378,-0.034354914
ENSG00000104524.14,-0.0958916,0.010595462,-0.039700497,0.066375114,0.070713714,0.056001727,-0.012360177,-0.06613316,0.071386404,-0.04766809,-0.007845993,0.025370926,0.041703023,-0.028464908,-0.05538092,-0.014983504,0.001484849,0.01951945,0.04721268,0.07431618
ENSG00000104522.16,0.026281055,-0.16649823,-0.17512271,-0.21760087,0.0038907449,0.04830194,0.13949925,0.20301947,0.052079573,0.12660609,-0.090326786,-0.036376562,0.080841586,-0.01393859,0.08261974,-0.13507959,-0.019533483,0.11341166,0.050253604,0.004950751
ENSG00000183309.12,-0.03840578,-0.05878302,0.06659747,0.00464263,-0.023484379,0.07573766,0.060838502,0.011948232,0.070474386,0.020990977,0.03593962,0.06868101,0.008067629,-0.047106225,-0.02214841,0.089706704,0.05060862,-0.0410202,0.02294006,0.07399796
ENSG00000203499.12,-0.046702027,-0.0019933535,-8.765158e-05,0.042050917,0.034308124,0.029749608,0.030298935,-0.039349418,0.09306241,0.06851084,-0.0045357333,-0.007904706,-0.008519503,-0.043491017,0.033071958,-0.08727622,0.05487402,0.04790656,-0.064441346,0.0898507
ENSG00000185189.18,0.04185831,0.002368513,-0.015638787,0.0501836,0.04204773,0.06983452,-0.01999771,-0.05281301,0.01223322,-0.040099762,-0.051750634,0.05921374,-0.06792977,-0.022854818,-0.005492864,-0.051584926,-0.1061496,-0.11451414,-0.02583343,0.02646498
ENSG00000178685.14,-0.012609151,0.014358258,0.03134134,0.010595031,0.004272448,-0.025150608,0.052015577,-0.0009092153,0.07915113,0.064103015,-0.0009364893,0.024520589,-0.05229535,0.022988806,-0.07978025,-0.018562922,0.027247706,-0.05233349,0.0064699566,0.041548073
ENSG00000255224.1,-0.020116853,-0.09024802,-0.03856317,-0.041924376,-0.008671538,0.06893768,0.08185379,0.042181786,0.044041503,-0.049277935,-0.07551052,0.069167264,-0.07488827,-0.06697741,-0.041458525,-0.042633653,-0.00049370667,-0.026869752,0.018881531,0.060987398
ENSG00000179091.5,0.015674744,0.007983948,0.024449458,0.0057942816,-0.14121842,0.09758606,0.06471632,-0.04288665,-0.1202609,0.073607944,0.028755536,-0.1642064,0.08506184,0.043976746,-0.07994951,-0.06035055,0.04872029,0.062578246,0.042828824,-0.030950744
ENSG00000235173.7,-0.044790875,-0.08296841,-0.0028975725,0.050196793,0.05659903,-0.03901674,-0.011546238,-0.028648986,0.0017536451,0.090074256,-0.05124817,0.024083594,0.016737057,0.06167279,0.0521677,0.039244678,-0.036510028,-0.074457005,-0.009282579,0.04943217
ENSG00000179832.18,0.045737416,0.026546039,-0.08374705,0.07068384,0.11924762,-0.0015906165,0.027595548,-0.11656982,-0.037670087,0.12095325,-0.0032257547,-0.036431223,0.07584274,0.025711149,-0.10223492,-0.036506955,0.04285389,-0.053052224,0.06860931,0.069614805
ENSG00000261236.8,-0.111425154,0.045301262,-0.01668109,0.06026887,0.0891249,0.018736355,-0.04658881,-0.08570209,0.03476457,0.06332562,0.03177355,0.06686407,0.05681844,0.025064493,-0.089954734,0.002138838,-0.00861521,-0.05103699,-0.09172511,-0.033585183
ENSG00000185803.12,-0.066837244,-0.061198555,0.05757367,0.007789273,0.0274784,0.060561635,0.037039246,-0.01093474,-0.010109079,0.03351463,-0.022990994,-0.019412093,-0.004273861,-0.03460684,0.023516515,0.076710865,-0.04019277,0.027791968,-0.01735889,0.07189904
ENSG00000173137.12,0.01383119,0.03921606,-0.026115155,-0.02321781,0.018554475,0.046109404,0.07330722,-0.0755507,0.057948895,-0.02760943,-0.14291991,-0.08288141,0.015566249,0.020090971,-0.027150022,0.01759749,0.021976365,-0.06756705,-0.048620228,0.10279273
ENSG00000071894.17,0.09080676,-0.01707267,-0.0022688576,-0.06781388,0.05282944,-0.056176793,-0.062893085,-0.035198152,0.10842235,0.052270923,0.062011514,0.05006539,0.03116756,-0.12214047,-0.037887912,-0.07156566,-0.09866282,-0.096208535,0.038112152,0.09782307
ENSG00000147804.10,-0.01904552,-0.12325508,-0.0031116644,-0.17922641,-0.0059072645,-0.2653889,0.104929864,-0.04900842,0.088166595,-0.16060573,-0.08373289,-0.17674604,-0.12580924,0.117693,0.042059235,-0.024156556,-0.06120771,0.08378138,-0.20880912,0.14002168
ENSG00000160949.17,0.0048041516,-0.009480271,-0.015508552,0.043402974,0.09456238,-0.04700243,-0.031088505,-0.08176567,-0.014000709,0.05606474,0.015166267,0.08007992,-0.044153012,-0.00779878,0.0002917545,-0.058176406,-0.01089409,-0.051125858,0.027873453,0.09743186
ENSG00000167701.14,-0.0974367,-0.041106775,-0.03311238,0.08134735,0.08545443,0.022886975,-0.04959513,-0.03863559,-0.031159628,-0.04413037,-0.031431593,-0.010877663,0.045457285,-0.07348228,0.011027092,0.056705214,-0.04215187,-0.10353883,-0.07501846,0.06828055
ENSG00000167700.9,-0.01516412,0.04432033,-0.06723735,0.058636717,-0.01542617,-0.014732904,0.08687711,0.014821082,0.12574662,-0.060394716,-0.0055041993,-0.08197961,-0.033951424,-0.022836322,0.006055558,-0.13307087,-0.108539246,-0.08099601,-0.027747663,0.045070164
ENSG00000160957.14,-0.02382838,0.004287354,0.025481904,-0.006694744,0.070235424,0.036568314,0.017652169,0.03215011,0.09991138,-0.0029066007,0.026205445,-0.04127137,-0.034777988,-0.08522085,0.0060033044,0.03839831,-0.07911388,-0.075847186,-0.038307548,-0.019410532
ENSG00000198169.9,0.039966036,-0.025940659,0.0755775,-0.009249545,-0.04022489,0.04368328,0.087021604,-0.028895617,0.0766424,0.04196574,-0.0770058,-0.04131081,0.041395377,0.014518378,-0.03277229,0.030934514,-0.025538176,-0.086917326,-0.058965914,0.014257832
ENSG00000196378.13,-0.07322148,-0.034276757,0.06057147,0.008317962,-0.0052255704,0.055920523,0.088865,-0.011886638,0.0492279,-0.023823425,0.013697906,0.043358613,-0.06522825,0.022480654,-0.062307443,0.03531504,-0.049794998,0.026504548,-0.014550039,0.010590176
ENSG00000147789.16,0.041064236,-0.015174546,0.04495587,-0.025382971,0.044932608,-0.076283306,0.041349564,-0.0015092983,-0.009278681,-0.023534581,-0.075010486,0.025409417,0.074750185,-0.07987454,-0.1065241,0.034231223,-0.02859096,-0.039895304,-0.035558186,0.11066799
ENSG00000170619.10,-0.051375072,-0.02561924,-0.047395542,0.026324693,0.0120010935,0.047951408,0.07525426,-0.050113253,0.02968812,-0.04661656,-0.0345588,0.062239952,-0.014486882,0.030018993,-0.015671797,-0.024086459,-0.053975545,-0.05707507,-0.0081864325,0.0726245
ENSG00000196150.14,-0.030281825,0.00044308556,-0.011232455,0.0193316,0.013005702,-0.070184454,0.037680533,-0.09169071,0.12045889,0.02204581,-0.024046877,0.069346055,-0.0620428,-0.004742223,0.039939653,0.049459815,-0.029547732,-0.13454989,0.008727382,-0.022552991
ENSG00000170631.15,0.03529486,-0.0657476,0.08363948,0.058850255,0.04400082,0.028292557,0.047710888,0.027286334,0.052445415,-0.0010311641,-0.0843442,0.043494225,-0.009759327,0.0068686227,0.03603947,-0.042015523,0.010506339,0.043290615,-0.025156202,0.072989985
ENSG00000182307.14,0.05000663,-0.09267228,-0.03127216,0.06875078,0.11781597,-0.025227109,-0.075525865,-0.017671822,-0.09543338,-0.08172618,0.0880926,-0.015200627,-0.019054964,0.074824974,0.11386449,0.055215824,-0.06654349,0.05397992,-0.0014792825,-0.05497615
ENSG00000080608.10,0.025740312,-0.08277543,0.037056256,0.06823812,0.07818746,-0.030420197,-0.03307552,0.00959776,0.089861795,0.022645293,0.06965272,-0.06351152,0.010384852,-0.04841263,-0.018602427,-0.11334071,0.055742905,-0.029535446,-0.034307003,0.10746619
