,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
ENSG00000151773.13,0.3964,0.6036,-0.420487915778081,6.558921e-05,8.250835e-05,5.35,5.401869158878505,0.2571428571428571,0.2897196261682243,0.5518060095061852,0.7588409535644342,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000130560.9,0.3964,0.6036,-0.420487915778081,5.578053e-05,0.000117170086,5.4,8.88551401869159,0.37857142857142856,0.39485981308411217,0.5253782539937542,1.1003773415193374,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000243679.1,0.3962,0.6038,-0.4213238743302856,5.21658e-07,1.6900223e-06,0.02857142857142857,0.1308411214953271,0.014285714285714285,0.02102803738317757,0.0008006977694992708,0.019998868435733456,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000102974.16,0.3962,0.6038,-0.4213238743302856,8.5990265e-05,0.00017199654,10.55,12.184579439252337,0.5285714285714286,0.5350467289719626,1.1645999078631075,1.5048304721715666,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000051341.15,0.3962,0.6038,-0.4213238743302856,4.887821e-06,2.6312258e-05,0.8785714285714286,3.6261682242990654,0.06428571428571428,0.15654205607476634,0.09116993122589341,0.3194180723388379,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000184661.14,0.3962,0.6038,-0.4213238743302856,1.2950644e-05,2.3685318e-05,1.9428571428571428,3.0257009345794392,0.08571428571428572,0.14953271028037382,0.153555509474712,0.2546119669723058,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000138162.19,0.3956,0.6044,-0.4238326219173033,5.8716934e-05,9.3604016e-05,6.321428571428571,6.925233644859813,0.36428571428571427,0.3878504672897196,0.5042403436996359,0.8668189927662974,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000170540.15,0.3956,0.6044,-0.4238326219173033,0.0007281678,0.0008303817,70.7,82.85046728971963,0.85,0.8644859813084113,5.434980849325544,8.59892349135737,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000165238.16,0.3954,0.6046,-0.42466916285785783,3.8944327e-05,6.8144895e-05,5.65,4.7827102803738315,0.18571428571428572,0.3130841121495327,0.5285264462766647,0.5735911318274315,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000163694.15,0.3952,0.6048,-0.42550585022235865,0.0003423508,0.00066132244,43.73571428571429,43.5911214953271,0.7642857142857142,0.7266355140186916,3.4397634514627327,4.658759842499816,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000135083.16,0.3952,0.6048,-0.42550585022235865,3.566064e-06,7.9666725e-06,0.4785714285714286,1.1074766355140186,0.04285714285714286,0.09813084112149532,0.03139848548222295,0.09821441667846098,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000181192.12,0.3952,0.6048,-0.42550585022235865,3.651203e-05,7.3977695e-05,5.285714285714286,5.44392523364486,0.2714285714285714,0.3130841121495327,0.6615031922068606,0.6749754319929326,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000133872.14,0.3952,0.6048,-0.42550585022235865,0.00038672835,0.00070912414,40.97857142857143,59.66822429906542,0.85,0.780373831775701,3.757187122030222,6.032664667712904,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000114742.14,0.395,0.605,-0.4263426843421897,3.6453675e-05,6.0102986e-05,5.378571428571429,4.4485981308411215,0.22857142857142856,0.3037383177570093,0.38177319718951785,0.47945161263539093,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000140740.11,0.395,0.605,-0.4263426843421897,0.00046690498,0.00063728355,50.9,54.401869158878505,0.8,0.8504672897196262,4.493084223388221,6.2606686855667375,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
