,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19
ENSG00000120875.9,0.09282723,0.15660258,0.026613105,0.04533999,0.15214801,0.13901268,-0.053133275,0.07643089,-0.1489508,0.033375636,-0.081201166,-0.087545894,0.12112249,-0.014466596,0.101894006,-0.07531974,-0.0040796204,-0.07850173,0.009580703,0.07593167
ENSG00000239175.1,-0.02083514,0.02922675,0.07719667,-0.065493375,-0.037066676,-0.059984278,0.024175916,0.032884464,-0.04901767,-0.018355045,0.04580436,0.050726682,0.025102602,-0.044791095,-0.01034926,-0.06904543,-0.039798602,0.015246942,0.0640675,0.032205854
ENSG00000133872.14,-0.048617024,-0.04159453,0.05715635,0.087766536,0.13217981,-0.05632986,0.06852493,0.0116717825,0.039164152,-0.080184646,-0.052290864,-0.06971861,-0.13908386,0.00028187234,-0.053074863,0.09631683,0.09659576,-0.07434954,-0.0697759,0.12807883
ENSG00000104671.8,0.0560461,-0.020005587,-0.0532457,0.03042489,0.020533849,-0.08814044,-0.03936079,0.078476556,-0.06267462,0.011011904,0.020052753,-0.07236066,0.063453436,-0.052326795,0.079194434,0.045095783,-0.027999016,-0.07591413,0.08605219,-0.05014132
ENSG00000157110.16,-0.089452796,-0.028529545,0.06128972,0.0567389,0.0856373,-0.058360532,0.06835725,0.073458575,0.040748604,-0.1298738,-0.02671586,-0.09995009,-0.0998502,0.027173549,0.12629645,0.03488622,0.0025942358,0.13705951,0.041889314,-0.032976348
ENSG00000197265.9,0.055081513,0.05367374,0.069065355,0.022131458,0.02811256,0.059962932,0.023297442,0.08564678,-0.07603658,-0.08312365,-0.03673748,-0.046846785,0.066483,-0.043274656,-0.013788183,-0.007417533,0.022609886,0.026800103,-0.042034306,0.03929998
ENSG00000104695.13,0.04544398,-0.073362775,-0.056631237,-0.10691347,0.003358345,0.07534148,0.045402862,-0.034739725,-0.048847582,-0.10007168,-0.043774642,-0.0056030187,-0.057488315,-0.13812475,0.009705519,-0.033786297,-0.10962656,-0.06220608,-0.019324556,-0.026346056
ENSG00000165392.11,0.0971788,-0.010078077,-0.040088844,-0.118577026,-0.035348587,-0.07145037,0.093378186,0.020464608,-0.04642083,0.06282883,-0.089028515,0.0034198246,-0.042889845,0.0015455149,-0.00927237,0.05687541,-0.10256961,0.09822449,0.034089528,0.046350155
ENSG00000247134.7,-0.06927982,0.0042966744,0.08571159,-0.021749403,0.018562999,0.03247772,-0.010235183,-0.013140809,-0.023131706,0.030800913,-0.040075306,-0.061627485,-0.08435418,-0.09411451,-0.0294848,-0.060896248,-0.13079475,-0.03506728,0.08911418,-0.08561414
ENSG00000254290.1,0.052991107,0.036959916,0.012288797,-0.110760815,0.06251819,-0.116684444,0.052805137,-0.07722347,0.01798284,0.058554355,0.019432401,-0.121060096,-0.06905082,-0.116756015,0.074716195,0.091943845,-0.045612987,0.08269519,-0.014234634,-0.1251126
ENSG00000147471.12,0.08634823,0.055272445,-0.0033295108,0.07262613,-0.017909592,-0.03258728,0.0074056583,0.11713997,-0.011907163,0.001104472,-0.05130636,0.0040413286,-0.05259651,0.056261923,-0.04753888,-0.009387403,-0.12811306,0.0884116,-0.01846972,-0.1404298
ENSG00000187840.5,-0.03357175,-0.18676278,0.12318562,-0.08507135,-0.049371436,0.031148821,-0.1362591,-0.08444772,-0.10358273,0.05266429,-0.012355863,-0.062296115,-0.02898007,0.10485739,0.040528297,0.031617276,-0.16673367,0.06429128,-0.06789399,-0.13552672
ENSG00000129691.16,0.11888438,0.06619563,0.06636125,0.075005144,0.052374575,0.007345785,0.10810754,0.065307654,-0.08051288,-0.060314253,0.02349604,0.07664745,-0.029013343,0.02607421,-0.026573028,-0.048811324,-0.009735306,0.07036933,-0.018509222,-0.026217064
ENSG00000147535.17,0.08447696,-0.0047926176,0.05798288,-0.07837207,0.06472744,0.019961616,0.05524029,0.006840072,-0.08609949,0.052322455,-0.038475644,-0.037968706,0.03634741,-0.07017998,0.022555491,-0.022989348,-0.036861435,-0.056005776,-0.08151752,0.044556934
ENSG00000147548.17,0.023970224,-0.11933745,-0.02559055,-0.06360215,-0.061852675,0.029987387,-0.009795616,0.007822276,-0.06661197,-0.05973838,0.028333457,0.071991,-0.027639905,0.004156726,0.03927861,-0.091333054,-0.0969393,0.098481365,-0.019327981,-0.054131515
ENSG00000169490.17,0.016534992,0.07352978,-0.02564673,-0.048102926,0.001491118,0.14237706,-0.14556755,-0.0039770566,-0.06441776,0.036530796,-0.22407642,0.061694846,-0.12193708,-0.22537252,0.0662651,-0.03737386,-0.16578273,-0.066225216,-0.065354675,-0.110362105
ENSG00000131203.13,0.1335144,-0.17980812,0.12348682,0.0093351845,-0.0627243,-0.036995746,0.09005442,-0.08024978,0.023078661,0.067109294,-0.006278254,-0.09355652,-0.06423401,0.06465519,-0.044145532,-0.05345939,0.039251737,-0.011583269,0.07031115,-0.17144504
ENSG00000176907.5,0.0070285765,-0.06441287,0.0790314,0.038767662,0.043760996,0.052011468,-0.022719724,0.052238572,-0.112057485,0.031214446,-0.07512007,-0.07510827,-0.078416675,0.04642476,0.06330908,-0.066524155,-0.06376398,-0.060797475,0.0043124803,-0.095558256
ENSG00000070501.12,-0.0218949,0.03738235,0.1865585,-0.07315186,0.11650786,-0.023254551,0.02326787,-0.092421025,0.12804465,0.027832313,-0.10687319,-0.07824845,-0.0098981615,0.027401544,0.0649349,-0.13571176,-0.12789188,-0.22896768,-0.143457,-0.076544955
ENSG00000078668.14,-0.10489605,-0.10996041,0.051177073,-0.028371466,0.10031356,-0.040258564,0.097025394,0.020914482,0.1083327,0.16146304,0.02738226,0.011721183,-0.04283991,-0.046056572,0.0133765405,0.05854487,-0.081124425,-0.022833653,-0.07941735,0.11980039
ENSG00000168575.10,-0.05046846,0.0045964504,-0.012511634,-0.01348623,0.10820045,-0.0335674,-0.08398493,-0.031725865,-0.09542694,-0.03346243,-0.022280758,0.043880828,-0.01332969,-0.038689055,-0.056537766,-0.0069839284,-0.10954974,-0.052231073,0.07927816,-0.034606043
ENSG00000131931.8,0.078132555,0.008956377,0.03794682,-0.043064144,0.07340547,0.04866313,0.032113366,0.0070070215,-0.03188698,-0.027271818,-0.0060137166,-0.03422139,0.042625487,-0.05729238,0.061251663,0.04697246,-0.042816848,0.038669884,-0.05073368,-0.06158555
ENSG00000023287.13,-0.08118749,-0.012001185,-0.04628659,-0.0029931823,-0.09170954,0.09175906,-0.056197632,-0.10784385,-0.059563395,0.0037259418,-0.040344898,0.021336371,0.008148869,0.042648323,0.08619774,0.061420314,0.066353425,0.030516889,0.056794684,-0.028455678
ENSG00000047249.18,-0.032693364,0.069096394,-0.026164813,-0.046082463,0.060221486,-0.07894654,0.07862177,0.039396647,-0.039654277,0.0064965966,-0.019779641,-0.08133041,-0.0108660655,-0.010979565,0.14243189,-0.04347686,-0.06847545,0.06819284,0.057473782,0.04556743
ENSG00000187735.14,-0.07185352,-0.05949158,-0.025685942,-0.046769366,0.104069225,0.083239816,0.06393666,0.005361777,0.060980864,0.09788715,0.0610898,0.05107475,0.035177622,0.0051599815,0.03365347,0.0031843004,0.0973483,-0.0066432613,0.06513354,0.10640888
ENSG00000137547.9,0.15052074,-0.19847135,0.07382667,0.043086573,-0.0200222,0.08732516,-0.024999825,-0.19655907,0.07274496,-0.084035814,0.03728776,-0.08052153,-0.21859829,-0.006595453,0.2894698,-0.22104569,-0.16931126,-0.14764991,-0.12520324,-0.22047016
ENSG00000167904.15,0.008574785,-0.030659733,0.055030204,-0.03533427,0.14350417,-0.031933352,-0.061444424,-0.03494592,0.00014596229,-0.070281215,-0.089181215,-0.041551195,0.0038202417,0.0542463,0.08893448,-0.061522905,-0.10816973,-0.09674404,-0.0312577,0.026216106
ENSG00000137574.11,0.13921537,-0.08356893,-0.029752264,-0.17345771,-0.020401508,-0.10620962,0.045285918,-0.027276564,-0.071676865,0.035918787,0.0005971003,0.185863,-0.09189934,-0.2180739,-0.08353985,-0.016500585,0.02298135,-0.14974938,-0.040637627,0.08673788
ENSG00000181690.8,0.07797514,0.009021031,-0.042669326,-0.035934597,0.08406502,-0.034928408,0.04636124,-0.0070307464,0.043032184,-0.070715494,-0.029512597,0.0063346745,0.0932838,-0.06308791,-0.030685281,0.048960775,-0.013482073,-0.030773016,0.07745623,-0.06204635
ENSG00000170791.18,-0.03789221,0.04437614,-0.04245835,0.07102766,0.07283029,0.006907521,-0.050897896,-0.082736306,0.021020368,0.028784996,0.021859936,0.008914302,-0.090651274,0.042476825,0.027457679,-0.015258237,0.021020573,0.014745356,0.016703822,-0.054987088
ENSG00000170786.13,0.08781081,-0.025279261,0.11979406,0.046707183,-0.0020194037,-0.12034102,-0.055984087,-0.005627503,0.0017553032,0.04984554,-0.10364168,-0.04935225,0.1023089,0.102307975,-0.011471256,0.058377013,-0.04960768,-0.056975376,-0.00093105633,-0.019684311
ENSG00000104331.9,0.084701315,0.05041361,0.0323586,-0.08687674,-0.016134717,0.039161626,-0.023461303,0.037509017,-0.046877272,-0.01644355,-0.010039744,-0.018695692,0.042894024,-0.08904264,0.07777943,0.024613371,0.007506575,0.011634075,0.0946,0.00092078646
ENSG00000215114.10,0.0226579,-0.10934732,-0.04246901,-0.046577122,0.054075208,0.06845973,0.09403098,0.06827331,-0.11160105,0.056114886,-0.0021670582,-0.031565547,0.09256991,-0.048197247,0.013362524,-0.02582741,0.0077365697,0.013420031,-0.0026314291,0.029345755
ENSG00000137575.12,0.05510881,-0.009250371,0.037947305,0.10617113,-0.049249046,0.08434975,0.012861108,0.036333334,-0.009447608,-0.08451142,0.07049233,0.101857714,-0.16232856,-0.075702466,0.02599533,-0.08241481,-0.10823217,-0.05315551,-0.18638314,0.114565656
ENSG00000035681.9,-0.01735398,-0.030100761,-0.009554232,-0.006877084,-0.10402969,0.08174753,0.045387473,-0.16717917,0.11145617,-0.08346597,0.0075067603,0.03614971,-0.0021616498,-0.022787206,-0.008640951,0.02833121,0.05716561,0.09848021,0.15815198,0.047923647
ENSG00000198846.6,0.05895286,0.03734407,0.063662045,-0.12080848,-0.057032015,-0.024599975,0.04001421,-0.0038885095,0.038833734,-0.12571594,0.045088485,-0.0913062,-0.050855294,-0.11102149,0.06984236,-0.040710654,0.0671903,-0.0319303,0.08980235,-0.065899596
ENSG00000178538.10,-0.042328227,-0.055246454,-0.049152862,-0.058005635,0.06427015,0.048943788,0.115202524,0.04509632,-0.021011818,-0.091390915,-0.13798101,0.058708884,0.015900172,0.04026224,0.07242272,0.0048404,-0.083606616,-0.06287516,0.049699556,0.007540725
ENSG00000104388.15,-0.051908016,-0.033088993,0.073013365,0.09519846,-0.06034218,0.0060364106,-0.012581502,-0.058578953,0.019068854,0.0810677,0.047324233,0.01487082,-0.01200799,0.00879724,-0.029648555,0.009155462,0.025953515,-0.044070575,0.0014897014,0.0049978388
ENSG00000137563.13,0.118700095,0.112961434,-0.050231423,0.22288407,0.28134367,0.23149672,-0.029746562,0.10347825,0.0595088,0.08156161,-0.008396075,-0.13497296,-0.27762747,-0.1438028,-0.15971261,-0.16356653,-0.056812786,-0.013883413,-0.13917364,-0.1374952
ENSG00000185728.17,-0.014113028,0.044161107,-0.0040632584,-0.07924347,0.041941404,-0.012296036,0.058828346,0.07893039,-0.057191364,-0.021255167,0.046498176,-0.057427686,0.09433517,-0.049920965,0.023001775,0.037680008,-0.0022429142,0.10178424,0.029722448,0.058019128
ENSG00000104442.10,0.10496944,-0.10151859,0.12792647,0.0516999,-0.051424097,-0.0021311913,0.08694101,-0.06297639,-0.021292156,-0.058371205,-0.12619641,-0.016611062,-0.054588847,0.04607347,0.041837547,0.00032643965,-0.019730307,0.11881432,0.021293443,0.0035950134
ENSG00000175073.8,-0.038057208,-0.017633755,0.008753559,0.041865986,-0.0073342025,-0.0028887833,-0.051996157,-0.018196816,-0.035421725,-0.09554949,-0.08605826,0.015186078,0.038283676,0.014641082,-0.010400806,-0.08573524,-0.008295546,0.10456181,0.10266231,-0.051368956
ENSG00000137571.11,0.09178114,-0.038802955,-0.045761928,0.05458092,0.10510706,-0.07822259,0.0063877557,0.012940459,-0.04734073,0.021798236,-0.09475789,0.06529785,-0.029418398,-0.008372667,-0.041599993,0.057031807,0.0342501,0.10849297,0.12480484,-0.074520506
ENSG00000140396.13,0.016057914,-0.060498968,0.13397062,0.06818356,-0.028108895,0.027332539,0.045867734,0.120654434,-0.07100897,0.00041196324,-0.06161625,0.06253601,0.066341385,-0.06405709,0.033436596,-0.07552339,0.03877797,-0.04612944,0.0065252874,0.06320758
ENSG00000164764.11,0.02453537,-0.009500362,0.03853819,0.007772788,-0.0103395665,-0.095986456,-0.053627424,0.043361172,-0.0010033584,-0.0047341827,-0.090654686,-0.02335735,0.07487666,-0.044410497,-0.058812555,-0.041377798,0.052320637,0.009589326,-0.06704396,-0.07230452
ENSG00000147604.14,-0.026925404,0.0679428,-0.08295479,-0.00640547,-0.06333437,-0.017259875,0.04856321,-0.045386437,0.0207526,0.020685596,0.078760184,0.039179448,-0.03996713,0.055591933,0.020590669,-0.059134223,-0.071908586,-0.032917745,-0.026389135,0.07045996
ENSG00000175606.11,0.031946152,0.038775947,0.037551086,0.06441335,-0.02242365,0.04034917,0.076325856,-0.10607519,0.10267122,0.07634911,-0.08860991,0.0070665823,-0.06729397,-0.009666126,-0.05535,-0.094616935,0.025004957,0.055230398,-0.008851242,0.012309995
ENSG00000104369.5,-0.05802087,0.057339042,-0.037698846,-0.09178533,0.047460325,0.033245116,0.09660846,-0.03597472,-0.08760611,-0.09188249,0.05019877,-0.032607835,0.053854182,0.022241842,-0.021027949,-0.050440833,-0.04436966,-0.020605395,0.030086262,-0.105888724
ENSG00000249395.4,-0.03899157,0.011417345,-0.0141133545,0.009301607,-0.049956825,0.027542245,0.12295919,0.014150055,-0.09415877,0.041683238,-0.0067833522,-0.04721778,0.045920324,-0.1183425,0.018763697,0.023222813,-0.07022345,-0.051333908,0.08331326,-0.11112773
ENSG00000164749.13,0.051996138,-0.049004395,0.093391836,0.0044927574,-0.033480152,-0.01208342,0.0043879948,0.06305248,-0.04182433,0.051515166,-0.0399891,-0.07310119,-0.032479525,-0.08947668,0.016267037,-0.020392744,0.03288319,-0.055551533,0.07190778,-0.070367694
ENSG00000164751.15,0.13197055,-0.07893701,-0.029346233,-0.092386074,-0.013732453,0.047648687,0.056593057,-0.031091379,0.01568055,-0.056067422,0.050622795,-0.096169785,0.04533826,-0.09360493,-0.04830755,-0.04899592,0.03989125,-0.061458968,-0.025657834,-0.13950641
ENSG00000104427.12,-0.015297296,0.003919332,0.021406353,-0.08932936,0.028001873,0.053127717,0.061850633,0.10160873,-0.07928013,-0.062399063,-0.11024622,0.036172923,0.0061349454,0.03817782,-0.032899443,-0.02033011,-0.038769707,-0.049794666,-0.04233696,0.035827655
ENSG00000104432.14,-0.054277714,0.026446255,0.035908528,0.04342155,0.12744276,-0.03860414,0.045485795,0.10456419,0.028843502,-0.014080162,-0.14995983,0.022741033,-0.079507254,-0.059122555,-0.09449048,-0.14195997,0.012678791,-0.03818146,0.02330351,-0.019516842
ENSG00000076554.16,-0.047575727,0.03266237,-0.04016325,0.09430345,0.048639905,0.012246193,0.0531194,-0.08292839,-0.0020153055,-0.021295026,0.04814361,-0.03455488,-0.0071584997,0.028455624,-0.011212901,0.056318432,0.055562556,-0.056680158,-0.06753852,-0.035035975
ENSG00000205189.12,-0.051575,0.017617848,-3.7073034e-05,-0.054796048,0.14610349,-0.057249576,0.06451402,-0.079959005,-0.08330025,-0.05792029,0.08640337,-0.0567092,0.043142326,-0.04415822,0.032724496,-0.02022067,-0.048044305,-0.042712748,0.10590124,0.06192077
ENSG00000133731.10,0.11987609,-0.123789646,0.04361694,-0.003369745,0.052911893,-0.0974116,-0.029835328,-0.06470267,-0.01148031,0.0056849336,0.036801644,0.014543119,0.007841386,-0.002212051,-0.055472955,0.037083577,-0.06762311,-0.047738027,-0.021457098,-0.098657675
ENSG00000104497.14,-0.0536949,0.020792106,0.07963259,0.00069251773,0.049520396,-0.02896822,0.016077464,0.08841913,0.0168561,-0.09857099,-0.062478762,-0.050857477,0.03867559,-0.009179532,0.0031580636,-0.056307375,-0.043202292,-0.021282792,0.0005554414,0.05088565
ENSG00000133739.16,0.061559726,-0.091214344,-0.005200086,-0.0405469,0.10997459,-0.03317728,0.06312409,0.09882344,-0.057661403,0.067419894,0.09591345,0.07813935,-0.0046278024,0.04497463,-0.056842957,-0.040561166,-0.002816129,0.06698,-0.03576523,-0.048318144
ENSG00000185015.8,0.07871112,-0.024986504,0.06771762,0.06725763,0.031866416,-0.13677411,0.019099444,-0.00383984,0.038958598,-0.15329266,-0.0013187563,0.0296955,-0.016116185,0.054410733,-0.0142379375,-0.015250204,-0.068645336,-0.044284113,-0.07087725,-0.076707214
ENSG00000104267.10,0.04811999,0.065498784,0.10437529,-0.008158878,0.023143154,0.040119402,0.08393579,0.055188946,-0.107449114,-0.030091768,0.026948828,0.023630843,0.09112969,0.03988979,-0.07008495,-0.06435394,0.04795966,0.0005457318,-0.016172044,-0.003593822
ENSG00000123124.14,0.08348287,-0.054375943,-0.017387122,0.0039017429,0.048084,0.07099364,-0.035891987,0.07374654,-0.11094594,0.041611187,-0.13058636,0.05984257,0.07601646,0.066518925,-0.06787509,0.035038255,-0.059461866,-0.018239697,-0.052825753,-0.051773973
ENSG00000085719.13,-0.043888398,-0.058226753,-0.0020060726,-0.0988714,-0.014425961,-0.010845122,-0.16069677,-0.05038312,0.053201344,-0.044004496,-0.06631301,0.053166293,-0.013018005,0.02554867,0.107426435,0.06863106,0.00115863,-0.015473157,-0.1721495,0.13869496
ENSG00000251136.9,0.052565042,-0.04410706,0.008319577,-0.04459228,0.0703205,0.038902935,0.027257586,0.0092048105,-0.07318772,-0.06825743,-0.06378403,-0.05608971,-0.041372,0.032819863,-0.015678976,-0.03486598,-0.057440426,0.0035099455,0.059619933,0.050726008
ENSG00000104312.8,-0.0016453133,0.052351166,-0.101999186,-0.05497285,0.06024561,0.09096634,0.16285719,-0.04194352,-0.010289321,0.03159485,-0.10425814,-0.051600505,-0.014332959,-0.05191409,0.12082139,-0.13815905,-0.022993468,-0.1666355,0.013616858,-0.1769338
ENSG00000164823.11,0.08673436,0.024286212,0.04679665,0.074224405,0.044447623,-0.03582279,-0.086528465,0.005297657,0.04207552,0.046490826,-0.046817724,-0.068148434,-0.0336012,0.004073812,0.017729085,-0.07582658,-0.0014030195,0.10163343,0.15816322,-0.16492057
ENSG00000104320.14,0.18003997,-0.13207163,-0.019715182,-0.026192551,0.11491078,0.12756425,0.056630526,-0.12548691,-0.039008167,-0.0067423056,0.046345875,-0.026573276,-0.014200844,-0.07178516,0.007881069,0.023358788,-0.047098655,-0.072657526,0.10365991,-0.10190414
ENSG00000155099.8,0.04976005,-0.033644762,0.060377434,-0.013000937,-0.021471042,-0.06810252,-0.020145575,0.049094997,0.0028822233,0.040121,-0.07614815,-0.06442138,0.0718908,0.022773776,0.034095407,0.031225191,-0.029642876,-0.03948227,0.01921046,-0.048989292
ENSG00000253738.2,-0.061133258,0.022891764,-0.056867763,0.031163719,0.020502944,0.05814555,0.054680105,0.021295981,0.12501954,-0.02917373,0.059184484,-0.051107254,0.073415846,-0.017192358,-0.053273596,0.023808336,0.102893546,0.016305666,-0.011747157,0.0125815645
ENSG00000155100.11,-0.0166716,-0.021549104,-0.05628661,-0.060404528,0.043155767,-0.018134309,0.015918128,0.038639292,-0.05654904,-0.039875463,-0.0013849173,0.017460413,0.08072438,-0.06372914,0.035661854,-0.0754882,0.058617767,-0.027916018,0.046933305,-0.05024665
ENSG00000205133.12,0.0769638,0.03028973,0.10549085,-0.08383231,0.072459,-0.0491342,0.007120325,-0.053445432,0.005180491,0.021776354,0.009817239,-0.11899386,-0.009043017,-0.02943913,-0.023560476,-0.13610202,-0.08991507,-0.088550486,-0.040060952,0.017770365
ENSG00000183808.12,-0.03370896,-0.08968378,0.0065998635,0.019957552,0.09169559,-0.04949229,-0.062283482,0.007872195,-0.026550354,-0.088373095,0.021745358,-0.025033738,-0.026127072,-0.05144821,-0.06533665,-0.02353853,-0.09691326,0.050452083,0.03229507,0.0007843623
ENSG00000164953.17,0.011628877,-0.0069949073,0.06333663,-0.04565687,-0.011618661,-0.04454594,0.006977948,-0.0397165,-0.022781214,-0.062960215,-0.019191543,0.024749074,0.055224948,-0.04183819,0.027367415,-0.0210056,0.014600715,0.072709985,0.093347505,0.010491888
ENSG00000164951.16,0.014165081,0.0066943183,0.02248337,0.075965956,-0.122708604,-0.015911622,-0.1874484,0.022186307,0.02747747,0.08979677,-0.06649423,-0.0646319,-0.05605342,-0.11917597,-0.04013588,0.018405102,-0.06849415,0.056022458,-0.075183064,0.088032715
ENSG00000079112.10,-0.16539249,0.06518624,-0.21613483,0.2333557,0.043083154,0.048954874,0.009055695,0.051348817,-0.20622922,0.0590372,0.15269987,-0.21195902,0.08005297,0.12204809,-0.21212015,-0.054039493,-0.09889267,0.18027474,-0.0931848,-0.12134241
ENSG00000164949.8,-0.06592126,0.20619927,0.029282164,0.06721726,0.18289454,0.019596264,-0.07006699,0.15842763,0.04706298,0.043524563,-0.10162888,-0.10205069,0.040526852,-0.13882574,-0.016011994,0.03164302,0.052974243,0.074148685,0.047412444,-0.097931646
ENSG00000164944.12,-0.050122976,-0.1308731,-0.029945431,-0.14248288,-0.055812083,0.020728929,-0.0071161925,-0.066252075,0.0011381551,0.04589372,-0.008350235,0.023459395,0.0929365,-0.004058429,-0.006910565,-0.1338447,-0.105271965,0.06663002,-0.012636676,-0.11390952
ENSG00000261437.1,0.009592881,-0.014896824,0.039049957,-0.025316743,0.052971613,-0.15813744,0.12791711,-0.013264996,-0.039567884,0.029154569,0.013730521,0.008526399,-0.0074114804,-0.10790063,0.0074220276,0.020485291,0.07005982,0.080183744,0.024903487,0.017805435
ENSG00000104413.18,0.022479393,-0.036561757,-0.05450658,0.035731185,0.09258151,0.10118138,-0.05525953,0.019581465,0.0679619,0.030624563,-0.007501558,0.08067471,-0.08665847,-0.035923507,-0.021963654,0.1280223,0.0063896184,-0.030017873,-0.043601703,-0.04931236
ENSG00000156162.16,0.03128046,0.0021867512,-0.055117037,0.04458486,-0.044185154,0.089743815,0.09637243,0.024586406,0.005547279,0.05399651,0.022501243,0.014437968,0.17020175,-0.10035828,-0.04965336,-0.13406031,-0.05279995,0.19811508,0.07668072,-0.09130164
ENSG00000164938.14,0.056514204,-0.034924913,0.061459795,-0.055501413,-0.008881153,0.031908773,-0.032065906,0.052450053,-0.039902583,-0.004358666,-0.007031637,-0.0500794,0.034735944,-0.016434629,-0.034226995,0.0023154523,0.008202496,0.039119642,0.035297103,-0.0569854
ENSG00000175895.4,0.065898396,-0.06101699,0.039598208,-0.053103194,0.061409563,0.047463063,-0.05269138,0.06005251,-0.05605517,0.08052635,-0.06682896,0.070619516,0.083979234,-0.028414773,-0.027280843,-0.04351056,-0.03838135,0.07867224,0.0024274932,0.06333206
ENSG00000156471.13,-0.011623654,0.0045606527,-0.10661786,-0.054969765,-0.015218394,0.008016448,-0.18003945,-0.054966956,0.12732759,0.062109705,0.012596979,-0.010894297,-0.05847413,-0.09728822,0.08907772,-0.15116708,-0.03436423,0.13230683,0.051739383,0.094557375
ENSG00000104324.16,0.07598905,-0.094480865,0.11134443,0.050111044,0.03447143,0.048069164,0.06654025,-0.037697718,-0.008711261,0.012055003,-0.11686577,0.058219563,-0.045688108,-0.12141376,-0.00225829,0.0038539139,-0.0618645,0.050535284,-0.05522713,-0.055322308
ENSG00000104341.17,0.047461577,-0.020757684,-0.06523246,0.025422998,-0.024942014,0.059453204,-0.0052871006,-0.033506967,0.07291696,-0.056426533,0.054370027,-0.03476227,-0.051975995,0.030927412,0.046693813,0.0013767923,0.00973363,-0.06807972,-0.055520408,-0.034782887
ENSG00000132561.14,0.091969706,-0.06866277,-0.053025536,-0.0856552,0.047405023,-0.0435033,0.019627417,-0.0064420607,-0.05391916,0.05004077,0.055148233,0.029256659,0.09739411,-0.041416734,0.048723716,-0.06612438,-0.0054436326,0.044445045,0.05213352,0.020837387
ENSG00000132541.11,-0.10923548,0.019740723,-0.017389067,0.051924124,-0.044474054,0.096930385,-0.13331594,-0.007114053,0.0038755673,-0.047333557,-0.07399174,0.0805628,-0.043948594,0.09925082,0.08010559,0.074880674,-0.08774377,-0.038000617,-0.06552688,-0.0673243
ENSG00000104356.11,0.007094875,0.044648204,0.0062385644,0.052432854,-0.036728095,0.020967493,0.08244774,0.075213015,-0.09455103,0.03961284,-0.09741142,-0.008504721,0.024495766,-0.0368267,-0.02014723,-0.054588005,-0.025405271,0.082813196,0.08398747,-0.015207882
ENSG00000104361.10,0.11441275,0.016272599,0.028044876,-0.011384589,0.08907642,-0.09127647,-0.030837238,-0.0589356,-0.05292532,-0.046536934,-0.046059307,0.05228811,0.10314215,-0.09335734,0.062056147,0.00539822,0.085453644,-0.058460563,-0.0057089557,0.029470706
ENSG00000104375.17,0.040360734,0.040180195,-0.022078626,0.022021353,0.050982594,-0.06276427,-0.076517224,0.055097286,-0.10449458,0.034436904,-0.10886771,0.022741025,-0.033804864,-0.0016473571,-0.010377123,-0.105471395,0.030611677,-0.025758311,0.07581534,-0.0123436665
ENSG00000164920.9,0.0707128,-0.0035491623,0.048114836,0.060569476,-0.043016866,0.020224784,-0.031690974,0.064715624,0.0073987623,-0.025779478,-0.021090467,-0.06836282,0.05577216,-0.09079126,-0.024060972,-0.0141330315,-0.06813843,-0.030461634,0.062030405,-0.08448123
ENSG00000104450.13,-0.030962035,-0.057602145,-0.15504909,-0.024990892,0.18603216,-0.08160707,0.17077605,0.22423328,0.08987568,0.0241947,0.0021659085,0.28636038,0.0716728,0.062962964,-0.008507188,-0.015932413,0.08385903,0.124455154,0.06941839,-0.027783288
ENSG00000034677.13,0.022201655,-0.09981894,0.0362557,-0.048604287,-0.018454377,-0.08126174,0.06221314,0.09207853,0.0002968188,-0.014157526,0.04612286,0.06249244,-0.0017729658,-0.03293476,0.037716344,0.030041492,-0.043325815,0.04536609,0.043983333,0.0380933
ENSG00000186106.11,-0.004207818,-0.12483327,0.020036059,-0.008942437,-0.011379919,-0.041293006,0.030499266,0.007826985,-0.016312907,0.02364114,-0.03661757,-0.023094283,0.01002666,-0.00042496077,0.059413996,-0.025514882,-0.10437926,0.11096481,0.02387778,-0.0015273355
ENSG00000164924.18,-0.05884153,0.042892218,-0.12090183,-0.030218069,0.008871504,0.06410216,-0.011757641,0.006921416,0.007761594,0.08581217,0.008894537,-0.06211833,-0.10894391,-0.064736344,-0.06560589,0.06694872,-0.052275077,-0.039899588,-0.14901252,-0.04921405
ENSG00000261087.1,-0.011428481,0.04464421,-0.0664066,-0.09765398,0.07624853,-0.12718956,0.053940274,-0.05023734,-0.016437396,0.04488174,-0.031391855,0.079481326,0.02127846,-0.03826493,0.06391001,0.022297869,-0.10245106,0.05474732,-0.03580698,-0.13142532
ENSG00000083307.12,0.0052552293,0.0018538926,-0.017776273,-0.07956005,-0.028131971,0.020423384,-0.022983868,-0.014676452,0.016479155,0.038983945,-0.008563878,-0.09911197,0.08938255,-0.108485185,-0.04659376,-0.024441093,-0.10197031,0.009135753,0.05522031,-0.12577537
ENSG00000048392.12,-0.04447479,-0.110143535,-0.015766293,-0.080453806,0.09256965,0.044210274,-0.02136141,-0.032206587,0.027235031,-0.0364829,-0.014920794,0.04707717,0.052276008,-0.10328916,-0.018948233,-0.061188526,-0.07627801,-0.029207963,-0.026491266,-0.12160439
