,proba_m1,proba_m2,bayes_factor,scale1,scale2,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,comparison,group1,group2
ENSG00000137075.18,0.5392,0.4608,0.1571224470610212,8.198424e-05,4.8582813e-05,6.064285714285714,4.497663551401869,0.35,0.3130841121495327,0.45780129356157345,0.45200167942121194,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000226479.4,0.5392,0.4608,0.1571224470610212,9.236895e-05,8.356371e-05,11.821428571428571,6.735981308411215,0.4857142857142857,0.2967289719626168,1.0952100553012438,0.6161750647914154,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000137656.12,0.5392,0.4608,0.1571224470610212,4.790442e-05,3.8044367e-05,3.8714285714285714,2.425233644859813,0.34285714285714286,0.18457943925233644,0.36186505513854544,0.2929032566655634,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000105248.16,0.5392,0.4608,0.1571224470610212,7.293757e-05,7.502599e-05,6.985714285714286,4.785046728971962,0.38571428571428573,0.29906542056074764,0.6347451515779744,0.560682007771003,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000142528.16,0.5392,0.4608,0.1571224470610212,2.2626637e-05,1.7760753e-05,2.75,1.9953271028037383,0.14285714285714285,0.1191588785046729,0.26659864134004274,0.16002717975363,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000164168.8,0.539,0.46099999999999997,0.15631752477325067,4.4173477e-05,6.9852744e-05,6.064285714285714,4.759345794392523,0.3142857142857143,0.22897196261682243,0.5049976465693052,0.4774760545935654,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000187231.14,0.539,0.46099999999999997,0.15631752477325067,8.36819e-05,8.2128834e-05,7.1,5.929906542056075,0.37857142857142856,0.3130841121495327,0.684172396369785,0.7127498769639717,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000144043.12,0.539,0.46099999999999997,0.15631752477325067,6.779827e-05,8.768053e-05,5.964285714285714,7.322429906542056,0.44285714285714284,0.2967289719626168,0.5546580740646968,0.8121407172837344,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000138771.16,0.539,0.46099999999999997,0.15631752477325067,0.00017882271,0.00015566305,25.042857142857144,12.457943925233645,0.5285714285714286,0.40420560747663553,1.586242190653659,1.5245938836273165,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000173065.14,0.539,0.46099999999999997,0.15631752477325067,7.547161e-05,7.6185774e-05,9.128571428571428,3.567757009345794,0.37857142857142856,0.27102803738317754,0.7900515098446935,0.5540954194588532,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000100796.18,0.539,0.46099999999999997,0.15631752477325067,0.0001341401,0.000116874064,10.657142857142857,10.154205607476635,0.5571428571428572,0.35046728971962615,1.0306646170358114,1.0801995990086108,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000149929.16,0.539,0.46099999999999997,0.15631752477325067,6.0767852e-05,6.4892614e-05,5.828571428571428,5.049065420560748,0.35714285714285715,0.308411214953271,0.4448787296177363,0.6107404218723242,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000151445.16,0.5388,0.46120000000000005,0.15551265301850015,3.9402148e-05,2.106853e-05,1.792857142857143,1.6962616822429906,0.15,0.1425233644859813,0.380022005475177,0.22950920994773782,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000174371.17,0.5386,0.46140000000000003,0.15470783153133094,2.1672533e-05,2.2316246e-05,1.5857142857142856,2.457943925233645,0.1,0.09579439252336448,0.11424752144108989,0.23371433806295377,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000186115.13,0.5386,0.46140000000000003,0.15470783153133094,2.474151e-05,2.9124232e-05,3.307142857142857,1.7079439252336448,0.07857142857142857,0.08644859813084112,0.16766337162752465,0.2938102285323499,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000100311.17,0.5386,0.46140000000000003,0.15470783153133094,4.1807172e-05,1.3387458e-05,2.057142857142857,1.0677570093457944,0.14285714285714285,0.09579439252336448,0.32944121201869575,0.17595523711124283,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000176055.10,0.5386,0.46140000000000003,0.15470783153133094,7.5015178e-06,1.0261272e-05,1.1285714285714286,1.1962616822429906,0.1,0.07476635514018691,0.11290461845411638,0.13071671686444505,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
ENSG00000204856.12,0.5386,0.46140000000000003,0.15470783153133094,4.9257906e-05,4.7089547e-05,6.178571428571429,4.595794392523365,0.3,0.21495327102803738,0.4392443233295273,0.4280540671831096,Metastasis Nodo Linfático vs Tumor Primario,Metastasis Nodo Linfático,Tumor Primario
